Date: 09-19 at 18:02:51, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, Khoo: 824.78, best obj: 1402.08(11), mean: 3221.38, max: 3657.09
Date: 09-19 at 18:04:14, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, Khoo: 824.78, best obj: 1153.24(11), mean: 3111.59, max: 3580.31
Date: 09-19 at 18:05:40, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, Khoo: 824.78, best obj: 1033.93(11), mean: 2999.26, max: 3450.99
Date: 09-19 at 18:07:06, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, Khoo: 824.78, best obj: 1017.58(11), mean: 1281.41, max: 1472.51
Date: 09-19 at 18:08:32, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, Khoo: 824.78, best obj: 1016.64(11), mean: 1255.11, max: 1511.26
Date: 09-19 at 18:09:59, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, Khoo: 824.78, best obj: 1013.20(11), mean: 1189.33, max: 1393.74
Date: 09-19 at 18:11:24, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, Khoo: 824.78, best obj: 974.91(13), mean: 1097.24, max: 1237.30
Date: 09-19 at 18:12:50, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, Khoo: 824.78, best obj: 967.02(13), mean: 1100.43, max: 1236.68
Date: 09-19 at 18:14:18, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, Khoo: 824.78, best obj: 967.02(13), mean: 1037.56, max: 1129.47
Date: 09-19 at 18:15:40, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, Khoo: 824.78, best obj: 929.04(12), mean: 1049.58, max: 1159.40
Date: 09-19 at 18:17:03, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, Khoo: 824.78, best obj: 914.94(11), mean: 1085.95, max: 1229.06
Date: 09-19 at 18:18:29, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, Khoo: 824.78, best obj: 914.94(11), mean: 1015.55, max: 1158.68
Date: 09-19 at 18:19:51, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, Khoo: 824.78, best obj: 903.65(12), mean: 1030.92, max: 1175.62
Date: 09-19 at 18:21:14, #particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, Khoo: 824.78, best obj: 903.65(12), mean: 984.46, max: 1092.71
Date: 09-19 at 18:22:39, #particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, Khoo: 824.78, best obj: 903.65(12), mean: 1013.55, max: 1091.15
