Date: 08-01 at 05:17:12, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 905.52(3), mean: 1846.10, max: 2973.32
Date: 08-01 at 05:18:02, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 850.11(3), mean: 1059.70, max: 1749.32
Date: 08-01 at 05:18:47, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 850.11(3), mean: 1101.82, max: 1783.92
Date: 08-01 at 05:19:36, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 843.87(5), mean: 968.53, max: 1141.30
Date: 08-01 at 05:20:25, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 824.96(5), mean: 915.94, max: 1082.13
Date: 08-01 at 05:21:09, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 816.81(5), mean: 920.30, max: 1091.03
Date: 08-01 at 05:21:56, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 813.31(5), mean: 926.68, max: 1016.15
Date: 08-01 at 05:22:47, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 813.31(5), mean: 897.95, max: 1003.16
Date: 08-01 at 05:23:33, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 813.31(5), mean: 849.56, max: 892.74
Date: 08-01 at 05:24:21, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 812.51(5), mean: 858.94, max: 922.56
Date: 08-01 at 05:25:10, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 812.51(5), mean: 864.39, max: 955.53
Date: 08-01 at 05:25:55, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 811.68(4), mean: 821.33, max: 874.95
Date: 08-01 at 05:26:41, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 810.97(4), mean: 813.08, max: 818.10
Date: 08-01 at 05:27:29, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 810.97(4), mean: 816.84, max: 856.98
Date: 08-01 at 05:28:18, #particle: 15, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 810.97(4), mean: 812.77, max: 817.18
Date: 08-01 at 05:29:03, #particle: 15, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 810.97(4), mean: 812.54, max: 814.42
Date: 08-01 at 05:29:49, #particle: 15, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 810.97(4), mean: 815.63, max: 860.85
Date: 08-01 at 05:30:37, #particle: 15, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 810.97(4), mean: 812.55, max: 814.70
Date: 08-01 at 05:31:27, #particle: 15, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 810.97(4), mean: 812.31, max: 812.51
Date: 08-01 at 05:32:12, #particle: 15, iter: 20, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 810.97(4), mean: 812.20, max: 812.51
Date: 08-01 at 05:32:58, #particle: 15, iter: 21, fix: false, local: false, cut car: false, new generate: true, Khoo: 705.33, best obj: 810.97(4), mean: 812.20, max: 812.51
