Date: 12-22 at 22:10:41, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1791.30(23), mean: 2618.04, max: 2868.31
Date: 12-22 at 22:11:57, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1765.06(23), mean: 2156.76, max: 2864.75
Date: 12-22 at 22:13:11, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1762.56(23), mean: 2034.14, max: 2726.17
Date: 12-22 at 22:14:14, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1740.41(23), mean: 2049.91, max: 2701.75
Date: 12-22 at 22:15:22, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1738.25(23), mean: 2033.55, max: 2635.28
Date: 12-22 at 22:16:40, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1738.25(23), mean: 1989.32, max: 2669.71
Date: 12-22 at 22:17:48, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1738.25(23), mean: 2009.08, max: 2668.05
Date: 12-22 at 22:19:12, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1738.25(23), mean: 1952.96, max: 2672.87
Date: 12-22 at 22:20:23, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1738.25(23), mean: 1926.82, max: 2659.34
Date: 12-22 at 22:21:45, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1738.25(23), mean: 1824.46, max: 1960.26
Date: 12-22 at 22:23:01, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1732.15(23), mean: 1784.24, max: 1870.84
Date: 12-22 at 22:24:12, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1728.63(22), mean: 1821.29, max: 1928.73
Date: 12-22 at 22:25:25, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1725.04(22), mean: 1822.99, max: 1978.12
Date: 12-22 at 22:26:49, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1725.04(22), mean: 1776.22, max: 1865.79
Date: 12-22 at 22:28:07, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1725.04(22), mean: 1774.95, max: 1857.79
Date: 12-22 at 22:29:33, #particle: 15, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1724.98(23), mean: 1752.46, max: 1792.79
Date: 12-22 at 22:30:40, #particle: 15, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1724.80(23), mean: 1779.73, max: 1841.62
Date: 12-22 at 22:31:50, #particle: 15, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1724.80(23), mean: 1800.71, max: 1894.76
Date: 12-22 at 22:33:11, #particle: 15, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1724.80(23), mean: 1763.39, max: 1817.20
Date: 12-22 at 22:34:18, #particle: 15, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1722.90(23), mean: 1786.79, max: 1844.01
Date: 12-22 at 22:35:38, #particle: 15, iter: 21, fix: false, local: true, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1717.14(23), mean: 1748.73, max: 1807.21
Date: 12-22 at 22:36:50, #particle: 15, iter: 22, fix: false, local: true, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1699.89(22), mean: 1770.89, max: 1851.78
Date: 12-22 at 22:38:09, #particle: 15, iter: 23, fix: false, local: true, cut car: false, new generate: false, Khoo: 1613.59, best obj: 1699.89(22), mean: 1755.82, max: 1862.47
