Date: 11-08 at 02:13:48, #particle: 5, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 778.93, best obj: 1236.84(8), mean: 1800.12, max: 3932.49
Date: 11-08 at 02:14:11, #particle: 5, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 778.93, best obj: 1110.09(9), mean: 1228.66, max: 1352.17
Date: 11-08 at 02:14:33, #particle: 5, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 778.93, best obj: 1090.32(9), mean: 1278.70, max: 1422.30
Date: 11-08 at 02:14:55, #particle: 5, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 778.93, best obj: 1089.43(9), mean: 1326.14, max: 1481.61
Date: 11-08 at 02:15:17, #particle: 5, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 778.93, best obj: 1061.18(9), mean: 1138.00, max: 1363.97
Date: 11-08 at 02:15:36, #particle: 5, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 778.93, best obj: 1033.00(9), mean: 1180.89, max: 1414.63
Date: 11-08 at 02:15:56, #particle: 5, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 778.93, best obj: 980.92(8), mean: 1130.79, max: 1456.12
Date: 11-08 at 02:16:17, #particle: 5, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 778.93, best obj: 980.92(8), mean: 1185.37, max: 1498.65
Date: 11-08 at 02:16:39, #particle: 5, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 778.93, best obj: 980.92(8), mean: 1055.53, max: 1179.27
Date: 11-08 at 02:17:02, #particle: 5, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 778.93, best obj: 980.92(8), mean: 1031.70, max: 1130.89
Date: 11-08 at 02:17:25, #particle: 5, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 778.93, best obj: 980.92(8), mean: 1117.16, max: 1226.73
Date: 11-08 at 02:17:47, #particle: 5, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 778.93, best obj: 980.92(8), mean: 1064.60, max: 1129.87
Date: 11-08 at 02:18:10, #particle: 5, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 778.93, best obj: 980.92(8), mean: 1029.38, max: 1097.48
Date: 11-08 at 02:18:29, #particle: 5, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 778.93, best obj: 980.92(8), mean: 1069.75, max: 1113.42
Date: 11-08 at 02:18:51, #particle: 5, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 778.93, best obj: 980.92(8), mean: 1042.42, max: 1174.70
Date: 11-08 at 02:19:11, #particle: 5, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 778.93, best obj: 980.92(8), mean: 1056.28, max: 1095.88
Date: 11-08 at 02:19:33, #particle: 5, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 778.93, best obj: 977.22(8), mean: 1028.52, max: 1141.97
Date: 11-08 at 02:19:53, #particle: 5, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 778.93, best obj: 968.68(8), mean: 1067.53, max: 1136.68
Date: 11-08 at 02:20:17, #particle: 5, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 778.93, best obj: 968.68(8), mean: 981.56, max: 1029.40
Date: 11-08 at 02:20:38, #particle: 5, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 778.93, best obj: 968.68(8), mean: 1017.20, max: 1097.63
Date: 11-08 at 02:21:02, #particle: 5, iter: 21, fix: false, local: false, cut car: false, new generate: false, Khoo: 778.93, best obj: 968.68(8), mean: 1004.39, max: 1137.36
Date: 11-08 at 02:21:24, #particle: 5, iter: 22, fix: false, local: false, cut car: false, new generate: false, Khoo: 778.93, best obj: 968.68(8), mean: 981.58, max: 1031.05
Date: 11-08 at 02:21:44, #particle: 5, iter: 23, fix: false, local: false, cut car: false, new generate: false, Khoo: 778.93, best obj: 960.62(8), mean: 969.14, max: 978.46
Date: 11-08 at 02:22:04, #particle: 5, iter: 24, fix: false, local: false, cut car: false, new generate: false, Khoo: 778.93, best obj: 960.10(8), mean: 966.09, max: 969.28
Date: 11-08 at 02:22:23, #particle: 5, iter: 25, fix: false, local: false, cut car: false, new generate: false, Khoo: 778.93, best obj: 960.10(8), mean: 1027.35, max: 1051.10
Date: 11-08 at 02:22:45, #particle: 5, iter: 26, fix: false, local: false, cut car: false, new generate: false, Khoo: 778.93, best obj: 957.69(8), mean: 962.77, max: 969.74
Date: 11-08 at 02:23:05, #particle: 5, iter: 27, fix: false, local: false, cut car: false, new generate: false, Khoo: 778.93, best obj: 957.69(8), mean: 988.13, max: 1031.18
Date: 11-08 at 02:23:27, #particle: 5, iter: 28, fix: false, local: false, cut car: false, new generate: false, Khoo: 778.93, best obj: 957.69(8), mean: 972.36, max: 1016.74
Date: 11-08 at 02:23:49, #particle: 5, iter: 29, fix: false, local: false, cut car: false, new generate: false, Khoo: 778.93, best obj: 957.69(8), mean: 982.69, max: 1057.39
Date: 11-08 at 02:24:11, #particle: 5, iter: 30, fix: false, local: false, cut car: false, new generate: false, Khoo: 778.93, best obj: 957.69(8), mean: 969.38, max: 1011.78
Date: 11-08 at 02:24:33, #particle: 5, iter: 31, fix: false, local: false, cut car: false, new generate: false, Khoo: 778.93, best obj: 957.69(8), mean: 984.59, max: 1052.43
Date: 11-08 at 02:24:55, #particle: 5, iter: 32, fix: false, local: false, cut car: false, new generate: false, Khoo: 778.93, best obj: 957.69(8), mean: 971.15, max: 1016.31
