Date: 07-20 at 15:52:09, #particle: 20, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1839.46(23), mean: 2563.21, max: 2812.03
Date: 07-20 at 15:53:52, #particle: 20, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1788.28(23), mean: 1842.08, max: 1905.90
Date: 07-20 at 15:55:15, #particle: 20, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1761.08(21), mean: 1885.94, max: 1952.63
Date: 07-20 at 15:56:52, #particle: 20, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1730.03(22), mean: 1799.91, max: 1905.02
Date: 07-20 at 15:58:22, #particle: 20, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1709.72(22), mean: 1831.06, max: 1948.65
Date: 07-20 at 15:59:45, #particle: 20, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1706.62(22), mean: 1853.49, max: 2010.70
Date: 07-20 at 16:01:16, #particle: 20, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1706.62(22), mean: 1848.95, max: 2043.54
Date: 07-20 at 16:02:44, #particle: 20, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1706.62(22), mean: 1845.42, max: 1982.29
Date: 07-20 at 16:04:12, #particle: 20, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1706.62(22), mean: 1851.00, max: 2011.76
Date: 07-20 at 16:05:44, #particle: 20, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1706.62(22), mean: 1814.08, max: 2016.11
Date: 07-20 at 16:07:03, #particle: 20, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1706.62(22), mean: 1837.68, max: 2046.51
Date: 07-20 at 16:08:47, #particle: 20, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1706.11(23), mean: 1751.56, max: 1830.43
Date: 07-20 at 16:10:23, #particle: 20, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1674.53(21), mean: 1722.54, max: 1767.90
Date: 07-20 at 16:11:52, #particle: 20, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1674.53(21), mean: 1742.69, max: 1802.91
Date: 07-20 at 16:13:17, #particle: 20, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1674.53(21), mean: 1751.66, max: 1817.00
Date: 07-20 at 16:14:40, #particle: 20, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1674.53(21), mean: 1761.52, max: 1845.46
Date: 07-20 at 16:16:16, #particle: 20, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1674.53(21), mean: 1716.94, max: 1749.00
Date: 07-20 at 16:17:48, #particle: 20, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1674.53(21), mean: 1717.18, max: 1781.10
Date: 07-20 at 16:19:18, #particle: 20, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1674.53(21), mean: 1733.56, max: 1807.78
Date: 07-20 at 16:20:54, #particle: 20, iter: 20, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1674.53(21), mean: 1712.85, max: 1755.57
Date: 07-20 at 16:22:21, #particle: 20, iter: 21, fix: false, local: false, cut car: false, new generate: true, Khoo: 1613.59, best obj: 1674.53(21), mean: 1729.79, max: 1791.94
