Date: 09-12 at 00:27:48, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 5118.94(21), mean: 10016.77, max: 11538.05
Date: 09-12 at 00:34:18, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 4756.12(21), mean: 9219.95, max: 10994.55
Date: 09-12 at 00:40:57, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 4576.69(21), mean: 9189.66, max: 10863.17
Date: 09-12 at 00:47:27, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 4435.34(20), mean: 8729.42, max: 10672.37
Date: 09-12 at 00:53:54, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 4404.42(20), mean: 8234.40, max: 10371.08
Date: 09-12 at 01:00:32, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 4336.28(20), mean: 8237.79, max: 10354.25
Date: 09-12 at 01:07:42, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 4336.28(20), mean: 7883.39, max: 10422.92
Date: 09-12 at 01:15:05, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 4336.28(20), mean: 5063.49, max: 10176.40
Date: 09-12 at 01:21:36, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 4336.28(20), mean: 4895.05, max: 5404.58
Date: 09-12 at 01:28:10, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 4336.28(20), mean: 5001.62, max: 5545.43
Date: 09-12 at 01:34:42, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 4212.25(23), mean: 5188.31, max: 5751.45
Date: 09-12 at 01:41:33, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 4189.97(23), mean: 5001.63, max: 5818.86
Date: 09-12 at 01:48:00, #particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 4177.41(23), mean: 4973.29, max: 5617.51
Date: 09-12 at 01:54:57, #particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 4177.41(23), mean: 4845.53, max: 5702.97
Date: 09-12 at 02:01:47, #particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 4177.41(23), mean: 4849.62, max: 5661.66
Date: 09-12 at 02:08:42, #particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 4177.41(23), mean: 4799.21, max: 5728.82
Date: 09-12 at 02:15:38, #particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 4155.43(24), mean: 4647.38, max: 5589.31
Date: 09-12 at 02:22:17, #particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 4118.96(24), mean: 4703.84, max: 5695.66
Date: 09-12 at 02:29:41, #particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 4102.18(24), mean: 4317.80, max: 4649.53
Date: 09-12 at 02:36:06, #particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 4083.39(24), mean: 4450.64, max: 4859.52
Date: 09-12 at 02:42:54, #particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 4081.14(24), mean: 4507.95, max: 4680.98
Date: 09-12 at 02:49:31, #particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 4081.14(24), mean: 4545.75, max: 4788.11
Date: 09-12 at 02:57:03, #particle: 15, iter: 24, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 4081.14(24), mean: 4462.00, max: 4882.87
Date: 09-12 at 03:05:09, #particle: 15, iter: 25, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 4070.13(23), mean: 4215.59, max: 4386.53
Date: 09-12 at 03:12:01, #particle: 15, iter: 26, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 4016.39(23), mean: 4317.81, max: 4506.81
Date: 09-12 at 03:18:33, #particle: 15, iter: 27, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 4005.73(23), mean: 4411.04, max: 4673.05
Date: 09-12 at 03:25:10, #particle: 15, iter: 28, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 3986.45(23), mean: 4490.29, max: 4812.60
Date: 09-12 at 03:32:10, #particle: 15, iter: 29, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 3976.63(23), mean: 4542.21, max: 4877.55
Date: 09-12 at 03:38:30, #particle: 15, iter: 30, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 3964.19(23), mean: 4572.56, max: 5004.93
Date: 09-12 at 03:44:48, #particle: 15, iter: 31, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 3947.40(23), mean: 4504.76, max: 5051.58
Date: 09-12 at 03:51:16, #particle: 15, iter: 32, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 3947.40(23), mean: 4545.28, max: 5183.73
Date: 09-12 at 03:57:30, #particle: 15, iter: 33, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 3947.40(23), mean: 4298.85, max: 5099.44
Date: 09-12 at 04:03:11, #particle: 15, iter: 34, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 3947.40(23), mean: 4212.84, max: 4440.91
Date: 09-12 at 04:09:22, #particle: 15, iter: 35, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 3926.76(25), mean: 4097.69, max: 4285.20
Date: 09-12 at 04:14:44, #particle: 15, iter: 36, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 3857.56(23), mean: 4168.14, max: 4397.90
Date: 09-12 at 04:20:05, #particle: 15, iter: 37, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 3857.56(23), mean: 4313.07, max: 4587.92
Date: 09-12 at 04:25:33, #particle: 15, iter: 38, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 3857.56(23), mean: 4407.54, max: 4736.26
Date: 09-12 at 04:30:54, #particle: 15, iter: 39, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 3832.39(23), mean: 4460.75, max: 4823.34
Date: 09-12 at 04:36:38, #particle: 15, iter: 40, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 3829.96(23), mean: 4366.54, max: 4728.92
Date: 09-12 at 04:42:33, #particle: 15, iter: 41, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 3828.37(23), mean: 4208.46, max: 4454.02
Date: 09-12 at 04:48:11, #particle: 15, iter: 42, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 3826.37(23), mean: 4159.87, max: 4396.32
Date: 09-12 at 04:54:06, #particle: 15, iter: 43, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 3826.37(23), mean: 4078.44, max: 4298.46
Date: 09-12 at 05:00:26, #particle: 15, iter: 44, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 3826.37(23), mean: 4106.77, max: 4353.29
Date: 09-12 at 05:05:54, #particle: 15, iter: 45, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 3826.37(23), mean: 4225.17, max: 4463.51
Date: 09-12 at 05:11:24, #particle: 15, iter: 46, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 3826.37(23), mean: 4250.30, max: 4488.64
Date: 09-12 at 05:17:09, #particle: 15, iter: 48, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 3826.37(23), mean: 4522.54, max: 5045.43
Date: 09-12 at 05:23:12, #particle: 15, iter: 49, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 3826.37(23), mean: 4037.11, max: 4552.34
Date: 09-12 at 05:28:29, #particle: 15, iter: 50, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 3826.37(23), mean: 4113.07, max: 4696.16
Date: 09-12 at 05:34:04, #particle: 15, iter: 51, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 3826.37(23), mean: 4150.14, max: 4805.90
Date: 09-12 at 05:39:40, #particle: 15, iter: 53, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 3826.37(23), mean: 4485.66, max: 5248.94
Date: 09-12 at 05:45:45, #particle: 15, iter: 55, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 3826.37(23), mean: 9545.67, max: 11262.21
Date: 09-12 at 05:52:07, #particle: 15, iter: 56, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 3826.37(23), mean: 4844.91, max: 5350.53
Date: 09-12 at 05:57:28, #particle: 15, iter: 57, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 3826.37(23), mean: 4914.02, max: 5458.33
Date: 09-12 at 06:03:14, #particle: 15, iter: 59, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 3826.37(23), mean: 5170.62, max: 5917.66
Date: 09-12 at 06:08:28, #particle: 15, iter: 60, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 3826.37(23), mean: 5085.56, max: 5768.31
Date: 09-12 at 06:13:58, #particle: 15, iter: 61, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 3826.37(23), mean: 5020.57, max: 5751.68
Date: 09-12 at 06:19:27, #particle: 15, iter: 62, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 3826.37(23), mean: 5002.96, max: 5727.50
Date: 09-12 at 06:25:12, #particle: 15, iter: 64, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 3826.37(23), mean: 4919.08, max: 5751.35
Date: 09-12 at 06:30:43, #particle: 15, iter: 65, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 3826.37(23), mean: 4871.67, max: 5598.59
Date: 09-12 at 06:36:27, #particle: 15, iter: 67, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 3826.37(23), mean: 9482.75, max: 12028.40
Date: 09-12 at 06:42:22, #particle: 15, iter: 68, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 3826.37(23), mean: 4776.67, max: 5243.59
Date: 09-12 at 06:47:42, #particle: 15, iter: 70, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 3826.37(23), mean: 5159.43, max: 5807.08
Date: 09-12 at 06:53:03, #particle: 15, iter: 71, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 3826.37(23), mean: 5173.16, max: 5810.70
Date: 09-12 at 06:58:33, #particle: 15, iter: 72, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 3826.37(23), mean: 5018.67, max: 5736.86
Date: 09-12 at 07:03:55, #particle: 15, iter: 73, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 3826.37(23), mean: 5046.72, max: 5740.79
Date: 09-12 at 07:09:23, #particle: 15, iter: 75, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 3826.37(23), mean: 5176.94, max: 6079.99
Date: 09-12 at 07:14:51, #particle: 15, iter: 76, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 3826.37(23), mean: 5009.01, max: 6121.79
Date: 09-12 at 07:20:47, #particle: 15, iter: 77, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 3826.37(23), mean: 4836.75, max: 6103.34
Date: 09-12 at 07:27:07, #particle: 15, iter: 79, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 3826.37(23), mean: 9381.82, max: 11777.26
Date: 09-12 at 07:33:24, #particle: 15, iter: 81, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 3826.37(23), mean: 5114.61, max: 5588.66
Date: 09-12 at 07:39:05, #particle: 15, iter: 82, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 3826.37(23), mean: 5228.04, max: 5711.82
Date: 09-12 at 07:44:17, #particle: 15, iter: 83, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 3826.37(23), mean: 5274.97, max: 5770.52
Date: 09-12 at 07:49:28, #particle: 15, iter: 84, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 3826.37(23), mean: 5312.64, max: 5832.99
Date: 09-12 at 07:54:53, #particle: 15, iter: 86, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 3826.37(23), mean: 5669.98, max: 6338.80
Date: 09-12 at 07:59:35, #particle: 15, iter: 87, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 3826.37(23), mean: 5704.74, max: 6385.78
Date: 09-12 at 08:04:35, #particle: 15, iter: 88, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 3826.37(23), mean: 5624.80, max: 6456.14
Date: 09-12 at 08:10:18, #particle: 15, iter: 89, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 3826.37(23), mean: 4851.45, max: 6465.17
Date: 09-12 at 08:15:54, #particle: 15, iter: 92, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 3826.37(23), mean: 9176.48, max: 11307.72
Date: 09-12 at 08:20:58, #particle: 15, iter: 93, fix: false, local: true, cut car: true, new generate: true, Khoo: 3381.96, best obj: 3826.37(23), mean: 8268.13, max: 10924.28
