Date: 07-08 at 16:10:54, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 1478.65(13) mean: 3273.57, max: 3916.57
Date: 07-08 at 16:11:35, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 1252.98(13) mean: 2925.38, max: 3619.65
Date: 07-08 at 16:12:19, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 1197.64(13) mean: 2915.35, max: 3614.64
Date: 07-08 at 16:13:00, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 1065.93(12) mean: 2790.60, max: 3410.51
Date: 07-08 at 16:13:48, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 1013.05(12) mean: 2314.67, max: 3377.20
Date: 07-08 at 16:14:31, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 980.38(12) mean: 1955.08, max: 3134.98
Date: 07-08 at 16:15:21, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 946.40(11) mean: 1810.78, max: 3062.34
Date: 07-08 at 16:16:12, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 924.95(11) mean: 1421.58, max: 2915.34
Date: 07-08 at 16:17:05, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 924.95(11) mean: 1133.05, max: 1276.97
Date: 07-08 at 16:17:46, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 924.95(11) mean: 1076.03, max: 1281.59
Date: 07-08 at 16:18:30, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 924.95(11) mean: 1032.23, max: 1137.53
Date: 07-08 at 16:19:08, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 924.95(11) mean: 1044.89, max: 1111.05
Date: 07-08 at 16:19:48, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 924.95(11) mean: 1090.16, max: 1177.87
Date: 07-08 at 16:20:36, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 924.95(11) mean: 1029.02, max: 1121.95
Date: 07-08 at 16:21:19, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 924.95(11) mean: 1003.42, max: 1097.13
Date: 07-08 at 16:21:59, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 917.84(11) mean: 982.56, max: 1095.52
Date: 07-08 at 16:22:44, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 917.84(11) mean: 971.67, max: 1095.52
Date: 07-08 at 16:23:22, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 917.84(11) mean: 1006.22, max: 1163.58
Date: 07-08 at 16:24:01, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 917.84(11) mean: 1042.64, max: 1222.03
Date: 07-08 at 16:24:44, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 917.84(11) mean: 958.74, max: 1052.64
Date: 07-08 at 16:25:23, iter: 21, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 917.84(11) mean: 954.33, max: 1052.64
Date: 07-08 at 16:26:02, iter: 22, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 917.84(11) mean: 971.46, max: 1025.85
Date: 07-08 at 16:26:48, iter: 23, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 917.84(11) mean: 975.66, max: 1029.02
Date: 07-08 at 16:27:32, iter: 24, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 917.84(11) mean: 956.73, max: 993.89
Date: 07-08 at 16:28:14, iter: 25, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 917.84(11) mean: 953.68, max: 993.89
Date: 07-08 at 16:28:56, iter: 26, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 917.84(11) mean: 958.60, max: 998.62
Date: 07-08 at 16:29:39, iter: 27, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 917.84(11) mean: 949.15, max: 976.78
Date: 07-08 at 16:30:20, iter: 28, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 917.84(11) mean: 953.99, max: 983.63
Date: 07-08 at 16:30:57, iter: 29, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 917.84(11) mean: 919.56, max: 943.60
Date: 07-08 at 16:31:42, iter: 30, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 917.84(11) mean: 919.56, max: 943.60
Date: 07-08 at 16:32:30, iter: 31, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 917.84(11) mean: 919.56, max: 943.60
Date: 07-08 at 16:33:12, iter: 32, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 917.84(11) mean: 922.05, max: 980.99
Date: 07-08 at 16:33:53, iter: 33, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 917.84(11) mean: 917.84, max: 917.84
Date: 07-08 at 16:34:32, iter: 34, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 917.84(11) mean: 917.84, max: 917.84
Date: 07-08 at 16:35:17, iter: 35, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 917.84(11) mean: 917.84, max: 917.84
