Date: 07-08 at 14:34:03, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 1552.96(12) mean: 3397.72, max: 3862.30
Date: 07-08 at 14:35:36, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 1420.44(11) mean: 3145.07, max: 3705.36
Date: 07-08 at 14:37:08, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 1262.57(15) mean: 2531.55, max: 3415.10
Date: 07-08 at 14:38:47, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 1143.75(16) mean: 2301.08, max: 3179.39
Date: 07-08 at 14:40:23, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 1071.23(14) mean: 1812.01, max: 2844.06
Date: 07-08 at 14:42:12, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 1052.93(14) mean: 1788.54, max: 2808.83
Date: 07-08 at 14:43:58, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 1052.93(14) mean: 1784.32, max: 2768.85
Date: 07-08 at 14:45:42, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 1052.32(13) mean: 1749.06, max: 2735.09
Date: 07-08 at 14:46:43, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 1018.90(13) mean: 1312.27, max: 2311.96
Date: 07-08 at 14:47:29, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 988.95(13) mean: 1071.99, max: 1258.53
Date: 07-08 at 14:48:10, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 979.95(13) mean: 1043.89, max: 1143.45
Date: 07-08 at 14:48:55, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 953.05(12) mean: 1038.23, max: 1120.33
Date: 07-08 at 14:49:40, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 944.20(11) mean: 1039.70, max: 1106.00
Date: 07-08 at 14:50:24, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 921.64(11) mean: 1011.80, max: 1058.40
Date: 07-08 at 14:51:04, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 913.43(12) mean: 988.37, max: 1069.77
Date: 07-08 at 14:51:44, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 912.62(12) mean: 1006.50, max: 1069.81
Date: 07-08 at 14:52:28, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 912.62(12) mean: 970.25, max: 1004.08
Date: 07-08 at 14:53:11, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 894.12(11) mean: 966.73, max: 1008.83
Date: 07-08 at 14:53:53, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 894.12(11) mean: 992.19, max: 1041.02
Date: 07-08 at 14:54:32, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 894.12(11) mean: 966.21, max: 1005.04
Date: 07-08 at 14:55:17, iter: 21, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 894.12(11) mean: 959.57, max: 999.07
Date: 07-08 at 14:56:02, iter: 22, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 894.12(11) mean: 959.46, max: 997.39
Date: 07-08 at 14:56:42, iter: 23, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 894.12(11) mean: 959.35, max: 995.77
Date: 07-08 at 14:57:23, iter: 24, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 894.12(11) mean: 954.70, max: 995.85
Date: 07-08 at 14:58:06, iter: 25, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 894.12(11) mean: 961.92, max: 1034.27
Date: 07-08 at 14:58:50, iter: 26, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 894.12(11) mean: 932.30, max: 993.23
Date: 07-08 at 14:59:34, iter: 27, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 860.59(11) mean: 904.25, max: 938.62
Date: 07-08 at 15:00:14, iter: 28, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 860.59(11) mean: 918.02, max: 954.77
Date: 07-08 at 15:01:00, iter: 29, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 860.59(11) mean: 908.03, max: 934.46
Date: 07-08 at 15:01:45, iter: 30, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 860.59(11) mean: 908.18, max: 963.35
Date: 07-08 at 15:02:27, iter: 31, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 860.59(11) mean: 871.01, max: 913.10
Date: 07-08 at 15:03:13, iter: 32, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 860.59(11) mean: 867.81, max: 925.73
Date: 07-08 at 15:03:52, iter: 33, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 860.59(11) mean: 860.59, max: 860.59
Date: 07-08 at 15:04:36, iter: 34, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 860.59(11) mean: 860.59, max: 860.59
Date: 07-08 at 15:05:18, iter: 35, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 860.59(11) mean: 860.59, max: 860.59
Date: 07-08 at 15:05:58, iter: 36, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 860.59(11) mean: 860.59, max: 860.59
Date: 07-08 at 15:06:37, iter: 37, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 860.59(11) mean: 860.59, max: 860.59
Date: 07-08 at 15:07:20, iter: 38, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 860.59(11) mean: 860.59, max: 860.59
Date: 07-08 at 15:08:02, iter: 39, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 860.59(11) mean: 860.59, max: 860.59
Date: 07-08 at 15:08:49, iter: 40, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 860.59(11) mean: 860.59, max: 860.59
Date: 07-08 at 15:09:28, iter: 41, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 860.59(11) mean: 860.59, max: 860.59
Date: 07-08 at 15:10:13, iter: 42, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 860.59(11) mean: 860.59, max: 860.59
Date: 07-08 at 15:10:49, iter: 43, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 860.59(11) mean: 860.59, max: 860.59
Date: 07-08 at 15:11:34, iter: 44, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07 best obj: 860.59(11) mean: 860.59, max: 860.59
