Date: 11-06 at 15:32:03, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 1443.76(13), mean: 3471.84, max: 4071.42
Date: 11-06 at 15:33:05, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 1252.54(12), mean: 3210.80, max: 3800.78
Date: 11-06 at 15:34:03, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 1192.62(12), mean: 2942.41, max: 3635.20
Date: 11-06 at 15:35:08, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 1179.99(12), mean: 2733.17, max: 3473.36
Date: 11-06 at 15:36:18, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 1146.08(12), mean: 2302.21, max: 3267.07
Date: 11-06 at 15:37:19, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 1144.90(12), mean: 2109.78, max: 3074.91
Date: 11-06 at 15:38:27, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 1144.88(12), mean: 1610.17, max: 2912.34
Date: 11-06 at 15:39:41, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 1144.80(12), mean: 1316.31, max: 1567.43
Date: 11-06 at 15:40:44, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 1144.80(12), mean: 1276.98, max: 1411.91
Date: 11-06 at 15:41:52, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 1064.79(13), mean: 1173.72, max: 1332.30
Date: 11-06 at 15:42:51, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 1059.68(13), mean: 1218.56, max: 1404.10
Date: 11-06 at 15:43:55, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 1021.77(12), mean: 1120.91, max: 1383.26
Date: 11-06 at 15:45:01, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 965.11(11), mean: 1060.88, max: 1247.97
Date: 11-06 at 15:46:01, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 964.38(11), mean: 1071.05, max: 1253.66
Date: 11-06 at 15:47:05, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 964.38(11), mean: 1083.84, max: 1179.72
Date: 11-06 at 15:48:09, #particle: 15, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 964.38(11), mean: 1033.60, max: 1110.74
Date: 11-06 at 15:49:06, #particle: 15, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 964.38(11), mean: 1023.30, max: 1082.15
Date: 11-06 at 15:50:14, #particle: 15, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 956.15(11), mean: 1001.51, max: 1071.22
Date: 11-06 at 15:51:14, #particle: 15, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 950.84(11), mean: 1011.07, max: 1082.71
Date: 11-06 at 15:52:16, #particle: 15, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 950.79(11), mean: 985.06, max: 1072.82
Date: 11-06 at 15:53:18, #particle: 15, iter: 21, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 950.79(11), mean: 976.99, max: 1022.63
Date: 11-06 at 15:54:17, #particle: 15, iter: 22, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 933.37(10), mean: 972.49, max: 1023.39
Date: 11-06 at 15:55:18, #particle: 15, iter: 23, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 932.61(10), mean: 968.85, max: 994.52
Date: 11-06 at 15:56:19, #particle: 15, iter: 24, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 932.61(10), mean: 967.90, max: 994.52
Date: 11-06 at 15:57:19, #particle: 15, iter: 25, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 932.61(10), mean: 973.00, max: 1027.24
Date: 11-06 at 15:58:22, #particle: 15, iter: 26, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 932.61(10), mean: 969.23, max: 994.52
Date: 11-06 at 15:59:19, #particle: 15, iter: 27, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 932.61(10), mean: 983.95, max: 1057.96
Date: 11-06 at 16:00:21, #particle: 15, iter: 28, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 932.61(10), mean: 976.94, max: 1024.48
Date: 11-06 at 16:01:26, #particle: 15, iter: 29, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 932.61(10), mean: 965.75, max: 1020.18
Date: 11-06 at 16:02:28, #particle: 15, iter: 30, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 932.61(10), mean: 963.03, max: 1019.74
Date: 11-06 at 16:03:35, #particle: 15, iter: 31, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 923.72(10), mean: 959.90, max: 1019.74
Date: 11-06 at 16:04:29, #particle: 15, iter: 32, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 917.25(10), mean: 993.25, max: 1063.02
Date: 11-06 at 16:05:31, #particle: 15, iter: 33, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 917.25(10), mean: 966.37, max: 1022.66
Date: 11-06 at 16:06:31, #particle: 15, iter: 34, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 917.25(10), mean: 964.33, max: 1027.59
Date: 11-06 at 16:07:27, #particle: 15, iter: 35, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 917.25(10), mean: 981.97, max: 1022.01
Date: 11-06 at 16:08:32, #particle: 15, iter: 36, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 917.25(10), mean: 954.38, max: 985.70
Date: 11-06 at 16:09:39, #particle: 15, iter: 37, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.07, best obj: 916.71(10), mean: 940.94, max: 967.45
