Date: 07-14 at 01:44:45, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 1476.41(13) mean: 3686.22, max: 4059.80
Date: 07-14 at 01:45:45, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 1214.96(13) mean: 3238.17, max: 3734.81
Date: 07-14 at 01:46:42, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 1103.63(13) mean: 2959.58, max: 3615.41
Date: 07-14 at 01:47:40, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 1093.88(13) mean: 2961.64, max: 3604.15
Date: 07-14 at 01:48:45, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 1093.38(13) mean: 2453.75, max: 3081.19
Date: 07-14 at 01:49:49, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 993.96(14) mean: 1197.23, max: 1335.52
Date: 07-14 at 01:50:41, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 953.63(14) mean: 1223.97, max: 1369.73
Date: 07-14 at 01:51:42, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 931.47(13) mean: 1141.69, max: 1312.46
Date: 07-14 at 01:52:39, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 931.47(13) mean: 1030.51, max: 1087.66
Date: 07-14 at 01:53:35, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 931.47(13) mean: 1003.51, max: 1074.84
Date: 07-14 at 01:54:28, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 931.47(13) mean: 1034.16, max: 1113.00
Date: 07-14 at 01:55:23, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 922.86(13) mean: 973.67, max: 1031.57
Date: 07-14 at 01:56:19, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 867.43(11) mean: 939.55, max: 1020.51
Date: 07-14 at 01:57:11, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 867.43(11) mean: 906.62, max: 1012.97
Date: 07-14 at 01:58:04, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94 best obj: 867.33(11) mean: 891.22, max: 967.03
