Date: 12-22 at 15:16:12, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1360.04(14), mean: 3079.78, max: 3858.04
Date: 12-22 at 15:17:09, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1213.90(14), mean: 2913.91, max: 3795.65
Date: 12-22 at 15:18:09, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1087.40(13), mean: 2557.12, max: 3517.66
Date: 12-22 at 15:19:15, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1085.40(13), mean: 1318.21, max: 1445.30
Date: 12-22 at 15:20:10, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1085.40(13), mean: 1348.99, max: 1470.31
Date: 12-22 at 15:21:13, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1052.68(13), mean: 1267.58, max: 1444.84
Date: 12-22 at 15:22:11, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1050.27(13), mean: 1167.88, max: 1376.88
Date: 12-22 at 15:23:15, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 980.51(13), mean: 1057.06, max: 1165.60
Date: 12-22 at 15:24:13, #particle: 15, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 944.32(13), mean: 1012.81, max: 1099.00
Date: 12-22 at 15:25:07, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 914.23(12), mean: 1019.45, max: 1133.47
Date: 12-22 at 15:26:07, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 914.23(12), mean: 985.36, max: 1059.16
Date: 12-22 at 15:27:01, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 914.23(12), mean: 996.96, max: 1087.99
Date: 12-22 at 15:27:59, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 914.23(12), mean: 978.72, max: 1059.16
Date: 12-22 at 15:28:59, #particle: 15, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 914.23(12), mean: 976.23, max: 1059.16
Date: 12-22 at 15:29:59, #particle: 15, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 914.23(12), mean: 1081.85, max: 1232.58
Date: 12-22 at 15:30:54, #particle: 15, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 887.89(11), mean: 1048.25, max: 1203.11
Date: 12-22 at 15:31:53, #particle: 15, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 884.11(11), mean: 963.81, max: 1068.87
Date: 12-22 at 15:32:53, #particle: 15, iter: 19, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 884.11(11), mean: 966.44, max: 1101.35
Date: 12-22 at 15:33:47, #particle: 15, iter: 20, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 884.11(11), mean: 962.76, max: 1048.71
Date: 12-22 at 15:34:44, #particle: 15, iter: 21, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 884.11(11), mean: 948.81, max: 1021.32
Date: 12-22 at 15:35:43, #particle: 15, iter: 22, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 884.11(11), mean: 943.38, max: 1021.32
Date: 12-22 at 15:36:45, #particle: 15, iter: 24, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 884.11(11), mean: 998.25, max: 1181.50
Date: 12-22 at 15:37:40, #particle: 15, iter: 25, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 884.11(11), mean: 916.33, max: 948.14
Date: 12-22 at 15:38:37, #particle: 15, iter: 26, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 884.11(11), mean: 912.89, max: 948.14
Date: 12-22 at 15:39:37, #particle: 15, iter: 27, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 884.11(11), mean: 911.90, max: 951.11
Date: 12-22 at 15:40:34, #particle: 15, iter: 29, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 884.11(11), mean: 922.12, max: 1197.79
Date: 12-22 at 15:41:30, #particle: 15, iter: 30, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 895.30, max: 970.88
