Date: 07-11 at 13:05:36, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 926.82 best obj: 1432.92(5) mean: 3992.96, max: 4904.61
Date: 07-11 at 13:06:17, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 926.82 best obj: 1341.14(5) mean: 2831.09, max: 4339.53
Date: 07-11 at 13:06:57, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 926.82 best obj: 1322.35(5) mean: 2041.75, max: 3405.60
Date: 07-11 at 13:07:33, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 926.82 best obj: 1312.94(10) mean: 2056.42, max: 3333.50
Date: 07-11 at 13:08:08, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 926.82 best obj: 1237.60(10) mean: 2035.88, max: 3311.59
Date: 07-11 at 13:08:59, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 926.82 best obj: 1218.62(9) mean: 1779.48, max: 3277.76
Date: 07-11 at 13:09:47, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 926.82 best obj: 1203.72(10) mean: 1667.67, max: 3125.38
Date: 07-11 at 13:10:36, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 926.82 best obj: 1159.07(9) mean: 1646.43, max: 3116.82
Date: 07-11 at 13:11:18, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 926.82 best obj: 1140.57(8) mean: 1390.28, max: 2529.16
Date: 07-11 at 13:12:00, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 926.82 best obj: 1124.77(8) mean: 1367.70, max: 2210.14
Date: 07-11 at 13:12:48, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 926.82 best obj: 1121.51(8) mean: 1281.96, max: 1442.26
Date: 07-11 at 13:13:32, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 926.82 best obj: 1121.51(8) mean: 1314.25, max: 1482.29
Date: 07-11 at 13:14:15, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 926.82 best obj: 1121.51(8) mean: 1279.40, max: 1469.41
Date: 07-11 at 13:15:03, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 926.82 best obj: 1121.51(8) mean: 1255.92, max: 1478.62
Date: 07-11 at 13:15:51, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 926.82 best obj: 1121.51(8) mean: 1215.53, max: 1291.27
Date: 07-11 at 13:16:30, iter: 16, fix: false, local: true, cut car: false, new generate: true, Khoo: 926.82 best obj: 1117.29(8) mean: 1195.05, max: 1320.26
Date: 07-11 at 13:17:15, iter: 17, fix: false, local: true, cut car: false, new generate: true, Khoo: 926.82 best obj: 1093.80(7) mean: 1155.88, max: 1232.51
Date: 07-11 at 13:17:57, iter: 18, fix: false, local: true, cut car: false, new generate: true, Khoo: 926.82 best obj: 1090.87(7) mean: 1149.34, max: 1252.76
Date: 07-11 at 13:18:36, iter: 19, fix: false, local: true, cut car: false, new generate: true, Khoo: 926.82 best obj: 1090.81(7) mean: 1209.68, max: 1311.38
Date: 07-11 at 13:19:24, iter: 20, fix: false, local: true, cut car: false, new generate: true, Khoo: 926.82 best obj: 1090.81(7) mean: 1116.01, max: 1232.08
Date: 07-11 at 13:20:03, iter: 21, fix: false, local: true, cut car: false, new generate: true, Khoo: 926.82 best obj: 1090.35(7) mean: 1127.91, max: 1192.09
Date: 07-11 at 13:20:42, iter: 22, fix: false, local: true, cut car: false, new generate: true, Khoo: 926.82 best obj: 1090.35(7) mean: 1123.25, max: 1192.62
