Date: 11-08 at 10:51:53, #particle: 5, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 1072.12, best obj: 1319.80(15), mean: 1982.80, max: 2446.48
Date: 11-08 at 10:52:15, #particle: 5, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 1072.12, best obj: 1253.44(14), mean: 1996.87, max: 2479.90
Date: 11-08 at 10:52:37, #particle: 5, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 1072.12, best obj: 1223.95(14), mean: 1580.71, max: 2355.57
Date: 11-08 at 10:53:00, #particle: 5, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 1072.12, best obj: 1223.86(14), mean: 1280.23, max: 1351.06
Date: 11-08 at 10:53:19, #particle: 5, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 1072.12, best obj: 1223.86(14), mean: 1319.89, max: 1380.88
Date: 11-08 at 10:53:40, #particle: 5, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 1072.12, best obj: 1223.86(14), mean: 1357.54, max: 1426.43
Date: 11-08 at 10:54:01, #particle: 5, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 1072.12, best obj: 1223.86(14), mean: 1403.84, max: 1469.31
Date: 11-08 at 10:54:24, #particle: 5, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 1072.12, best obj: 1223.86(14), mean: 1296.48, max: 1428.29
Date: 11-08 at 10:54:45, #particle: 5, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 1072.12, best obj: 1223.86(14), mean: 1299.72, max: 1439.00
Date: 11-08 at 10:55:06, #particle: 5, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 1072.12, best obj: 1215.56(14), mean: 1252.82, max: 1329.75
Date: 11-08 at 10:55:27, #particle: 5, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 1072.12, best obj: 1211.28(13), mean: 1232.04, max: 1254.75
Date: 11-08 at 10:55:46, #particle: 5, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 1072.12, best obj: 1211.28(13), mean: 1265.71, max: 1292.80
