Date: 01-09 at 06:08:11, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1349.35(13), mean: 3605.88, max: 4098.57
Date: 01-09 at 06:09:16, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1242.25(13), mean: 3245.77, max: 3791.80
Date: 01-09 at 06:10:20, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1136.78(12), mean: 2994.38, max: 3598.70
Date: 01-09 at 06:11:26, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1136.78(12), mean: 2831.10, max: 3303.42
Date: 01-09 at 06:12:31, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1136.78(12), mean: 2513.95, max: 3221.78
Date: 01-09 at 06:13:39, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1085.52(14), mean: 2112.54, max: 3021.20
Date: 01-09 at 06:14:45, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1014.75(12), mean: 2146.00, max: 3048.23
Date: 01-09 at 06:15:53, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1008.19(12), mean: 1862.35, max: 2810.28
Date: 01-09 at 06:16:59, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1005.10(12), mean: 1817.29, max: 2762.69
Date: 01-09 at 06:18:08, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1004.23(12), mean: 1511.70, max: 2543.08
Date: 01-09 at 06:19:17, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 953.78(13), mean: 1269.30, max: 2411.12
Date: 01-09 at 06:20:19, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 928.11(12), mean: 1064.16, max: 1161.58
Date: 01-09 at 06:21:26, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 928.11(12), mean: 1068.16, max: 1189.03
Date: 01-09 at 06:22:30, #particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 928.11(12), mean: 1014.08, max: 1088.63
Date: 01-09 at 06:23:33, #particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 914.23(12), mean: 1038.41, max: 1122.36
Date: 01-09 at 06:24:33, #particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 909.12(12), mean: 1022.39, max: 1121.77
Date: 01-09 at 06:25:35, #particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 909.12(11), mean: 991.45, max: 1061.31
