Date: 01-08 at 20:30:33, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1390.32(13), mean: 3697.04, max: 4237.04
Date: 01-08 at 20:31:37, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1191.39(13), mean: 3614.02, max: 4094.05
Date: 01-08 at 20:32:42, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1153.96(13), mean: 3215.28, max: 3658.21
Date: 01-08 at 20:33:48, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1151.23(13), mean: 3025.63, max: 3466.13
Date: 01-08 at 20:34:54, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1151.23(13), mean: 3008.54, max: 3472.79
Date: 01-08 at 20:36:02, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1151.23(13), mean: 2644.88, max: 3262.98
Date: 01-08 at 20:37:10, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1151.23(13), mean: 2479.33, max: 3246.35
Date: 01-08 at 20:38:19, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1151.23(13), mean: 2093.43, max: 2919.40
Date: 01-08 at 20:39:27, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1151.23(13), mean: 1468.16, max: 1720.53
Date: 01-08 at 20:40:34, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1108.22(15), mean: 1399.65, max: 1820.93
Date: 01-08 at 20:41:38, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1070.18(14), mean: 1428.16, max: 1855.02
Date: 01-08 at 20:42:43, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1024.87(14), mean: 1380.68, max: 1665.21
Date: 01-08 at 20:43:45, #particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 961.86(13), mean: 1247.18, max: 1643.80
Date: 01-08 at 20:44:52, #particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 959.20(13), mean: 1122.68, max: 1593.51
Date: 01-08 at 20:45:55, #particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 935.19(12), mean: 1126.06, max: 1325.38
Date: 01-08 at 20:47:02, #particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 933.42(12), mean: 1047.90, max: 1262.47
Date: 01-08 at 20:48:06, #particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 929.20(12), mean: 989.06, max: 1059.78
Date: 01-08 at 20:49:05, #particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 929.20(12), mean: 1016.74, max: 1095.22
Date: 01-08 at 20:50:09, #particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 901.06(11), mean: 983.93, max: 1061.87
Date: 01-08 at 20:51:11, #particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 894.71(11), mean: 964.27, max: 1012.12
Date: 01-08 at 20:52:16, #particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 891.04(11), mean: 961.72, max: 1029.87
Date: 01-08 at 20:53:15, #particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 891.04(11), mean: 947.09, max: 1000.54
Date: 01-08 at 20:54:15, #particle: 15, iter: 24, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 888.66(12), mean: 944.48, max: 1000.54
Date: 01-08 at 20:55:16, #particle: 15, iter: 25, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 872.59(11), mean: 925.84, max: 992.06
Date: 01-08 at 20:56:16, #particle: 15, iter: 26, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 861.70(11), mean: 919.23, max: 992.06
Date: 01-08 at 20:57:16, #particle: 15, iter: 27, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 859.02(11), mean: 912.58, max: 992.06
Date: 01-08 at 20:58:14, #particle: 15, iter: 28, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 902.72, max: 1011.12
Date: 01-08 at 20:59:13, #particle: 15, iter: 29, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 896.24, max: 974.92
Date: 01-08 at 21:00:11, #particle: 15, iter: 30, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 889.26, max: 966.46
Date: 01-08 at 21:01:07, #particle: 15, iter: 31, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 858.83, max: 902.43
Date: 01-08 at 21:02:03, #particle: 15, iter: 32, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 858.68, max: 902.43
Date: 01-08 at 21:03:04, #particle: 15, iter: 34, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 877.00, max: 1006.05
Date: 01-08 at 21:04:01, #particle: 15, iter: 35, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 857.41, max: 903.11
Date: 01-08 at 21:04:57, #particle: 15, iter: 36, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 853.12, max: 891.04
Date: 01-08 at 21:06:02, #particle: 15, iter: 37, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 849.66, max: 891.04
Date: 01-08 at 21:07:07, #particle: 15, iter: 39, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 863.69, max: 1043.65
Date: 01-08 at 21:08:08, #particle: 15, iter: 40, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 858.63, max: 975.63
