Date: 01-08 at 19:19:51, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1347.83(13), mean: 3646.64, max: 4046.70
Date: 01-08 at 19:20:57, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1110.91(13), mean: 3623.49, max: 4008.42
Date: 01-08 at 19:22:01, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1051.53(13), mean: 3367.02, max: 3743.81
Date: 01-08 at 19:23:08, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1047.57(13), mean: 3007.38, max: 3534.18
Date: 01-08 at 19:24:14, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1046.80(13), mean: 2983.44, max: 3577.13
Date: 01-08 at 19:25:21, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1046.80(13), mean: 3017.77, max: 3611.52
Date: 01-08 at 19:26:30, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1046.80(13), mean: 2565.26, max: 3326.99
Date: 01-08 at 19:27:38, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 1026.23(14), mean: 2439.31, max: 3143.03
Date: 01-08 at 19:28:47, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 962.97(13), mean: 1229.18, max: 1388.80
Date: 01-08 at 19:29:52, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 962.97(13), mean: 1201.64, max: 1419.18
Date: 01-08 at 19:30:58, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 947.57(13), mean: 1089.18, max: 1311.74
Date: 01-08 at 19:32:02, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 947.57(13), mean: 1077.92, max: 1215.74
Date: 01-08 at 19:33:09, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 947.57(13), mean: 1019.44, max: 1120.28
Date: 01-08 at 19:34:14, #particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 947.57(13), mean: 995.99, max: 1102.24
Date: 01-08 at 19:35:15, #particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 947.57(13), mean: 1014.68, max: 1127.03
Date: 01-08 at 19:36:21, #particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 881.23(12), mean: 1137.46, max: 1611.34
Date: 01-08 at 19:37:25, #particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 877.91(11), mean: 978.47, max: 1122.77
Date: 01-08 at 19:38:22, #particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 862.35(11), mean: 967.25, max: 1080.70
Date: 01-08 at 19:39:22, #particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 860.21(11), mean: 939.81, max: 1088.62
Date: 01-08 at 19:40:19, #particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 860.21(11), mean: 911.67, max: 1009.44
Date: 01-08 at 19:41:21, #particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94, best obj: 860.21(11), mean: 897.95, max: 973.18
