Date: 07-16 at 10:05:19, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94 best obj: 1290.83(18) mean: 3365.92, max: 4024.21
Date: 07-16 at 10:06:39, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94 best obj: 1138.20(16) mean: 3239.49, max: 3886.85
Date: 07-16 at 10:07:55, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94 best obj: 1032.41(14) mean: 3012.53, max: 3845.32
Date: 07-16 at 10:09:04, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94 best obj: 1026.53(14) mean: 3028.26, max: 3854.78
Date: 07-16 at 10:10:16, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94 best obj: 1026.16(14) mean: 3027.30, max: 3855.93
Date: 07-16 at 10:11:25, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94 best obj: 994.89(14) mean: 1355.74, max: 1593.33
Date: 07-16 at 10:12:36, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94 best obj: 994.89(13) mean: 1345.25, max: 1617.37
Date: 07-16 at 10:13:47, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94 best obj: 994.89(13) mean: 1374.20, max: 1650.35
Date: 07-16 at 10:14:56, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94 best obj: 994.89(13) mean: 1235.25, max: 1519.80
Date: 07-16 at 10:16:07, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94 best obj: 927.26(12) mean: 1153.08, max: 1379.70
Date: 07-16 at 10:17:13, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94 best obj: 895.99(11) mean: 1177.28, max: 1445.44
Date: 07-16 at 10:18:18, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94 best obj: 895.99(11) mean: 1058.88, max: 1213.04
Date: 07-16 at 10:19:24, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94 best obj: 895.99(11) mean: 1039.14, max: 1160.17
Date: 07-16 at 10:20:31, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94 best obj: 895.99(11) mean: 1068.10, max: 1221.64
Date: 07-16 at 10:21:40, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94 best obj: 895.99(11) mean: 987.64, max: 1117.53
Date: 07-16 at 10:22:56, iter: 17, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94 best obj: 895.99(11) mean: 1066.27, max: 1607.17
Date: 07-16 at 10:24:03, iter: 18, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94 best obj: 895.99(11) mean: 1060.19, max: 1672.99
Date: 07-16 at 10:25:06, iter: 19, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94 best obj: 895.99(11) mean: 1003.65, max: 1139.94
Date: 07-16 at 10:26:08, iter: 20, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94 best obj: 895.99(11) mean: 964.92, max: 1049.74
Date: 07-16 at 10:27:08, iter: 22, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94 best obj: 895.99(11) mean: 1104.12, max: 1434.43
Date: 07-16 at 10:28:10, iter: 23, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94 best obj: 895.99(11) mean: 981.13, max: 1281.23
Date: 07-16 at 10:29:13, iter: 24, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94 best obj: 892.25(11) mean: 952.54, max: 1072.94
Date: 07-16 at 10:30:15, iter: 25, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94 best obj: 892.25(11) mean: 959.56, max: 1057.58
Date: 07-16 at 10:31:18, iter: 26, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94 best obj: 861.70(11) mean: 937.56, max: 1039.98
Date: 07-16 at 10:32:21, iter: 27, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94 best obj: 828.94(10) mean: 927.49, max: 1037.47
Date: 07-16 at 10:33:20, iter: 28, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94 best obj: 828.94(10) mean: 925.22, max: 1037.47
Date: 07-16 at 10:34:21, iter: 29, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94 best obj: 828.94(10) mean: 926.26, max: 1037.47
Date: 07-16 at 10:35:24, iter: 30, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94 best obj: 828.94(10) mean: 925.98, max: 1037.47
Date: 07-16 at 10:36:27, iter: 31, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94 best obj: 828.94(10) mean: 925.98, max: 1037.47
Date: 07-16 at 10:37:33, iter: 33, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94 best obj: 828.94(10) mean: 1017.81, max: 1292.81
Date: 07-16 at 10:38:35, iter: 34, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94 best obj: 828.94(10) mean: 963.48, max: 1193.12
Date: 07-16 at 10:39:37, iter: 35, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94 best obj: 828.94(10) mean: 908.17, max: 1025.52
Date: 07-16 at 10:40:35, iter: 36, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94 best obj: 828.94(10) mean: 890.86, max: 960.34
Date: 07-16 at 10:41:46, iter: 38, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94 best obj: 828.94(10) mean: 908.17, max: 1327.64
Date: 07-16 at 10:42:44, iter: 39, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94 best obj: 828.94(10) mean: 883.56, max: 1058.92
Date: 07-16 at 10:43:46, iter: 40, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94 best obj: 828.94(10) mean: 871.26, max: 978.49
Date: 07-16 at 10:44:43, iter: 41, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94 best obj: 828.94(10) mean: 869.28, max: 974.96
Date: 07-16 at 10:45:49, iter: 43, fix: false, local: true, cut car: true, new generate: false, Khoo: 828.94 best obj: 828.94(10) mean: 875.07, max: 1069.92
