Date: 01-25 at 05:08:06, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 974.24, best obj: 1224.18(13), mean: 2173.24, max: 2816.71
Date: 01-25 at 05:08:56, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 974.24, best obj: 1082.84(12), mean: 2180.22, max: 2813.51
Date: 01-25 at 05:09:48, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 974.24, best obj: 1073.85(12), mean: 1952.18, max: 2744.52
Date: 01-25 at 05:10:45, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 974.24, best obj: 1073.85(12), mean: 1868.43, max: 2742.11
Date: 01-25 at 05:11:39, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 974.24, best obj: 1073.85(12), mean: 1678.16, max: 2519.77
Date: 01-25 at 05:12:35, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 974.24, best obj: 1073.85(12), mean: 1265.81, max: 1382.39
Date: 01-25 at 05:13:26, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 974.24, best obj: 1073.85(12), mean: 1296.20, max: 1418.98
Date: 01-25 at 05:14:21, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 974.24, best obj: 1073.85(12), mean: 2122.28, max: 2618.32
Date: 01-25 at 05:15:13, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 974.24, best obj: 1073.85(12), mean: 1802.90, max: 2444.94
Date: 01-25 at 05:16:04, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 974.24, best obj: 1073.85(12), mean: 1801.20, max: 2401.27
Date: 01-25 at 05:17:01, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 974.24, best obj: 1073.85(12), mean: 1471.83, max: 1979.90
Date: 01-25 at 05:17:57, #particle: 15, iter: 16, fix: false, local: false, cut car: true, new generate: true, Khoo: 974.24, best obj: 1073.85(12), mean: 1983.04, max: 2434.35
Date: 01-25 at 05:18:51, #particle: 15, iter: 17, fix: false, local: false, cut car: true, new generate: true, Khoo: 974.24, best obj: 1073.85(12), mean: 1716.53, max: 2278.37
