Date: 04-09 at 01:04:29, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 275.28(3), mean: 323.57, max: 379.64
Date: 04-09 at 01:04:30, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 260.95(3), mean: 303.73, max: 380.38
Date: 04-09 at 01:04:31, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 257.38(3), mean: 295.68, max: 483.59
Date: 04-09 at 01:04:32, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 257.38(3), mean: 300.73, max: 521.90
Date: 04-09 at 01:04:33, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 257.38(3), mean: 320.01, max: 618.29
Date: 04-09 at 01:04:34, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 257.38(3), mean: 352.73, max: 740.97
Date: 04-09 at 01:04:36, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 257.38(3), mean: 385.44, max: 863.64
Date: 04-09 at 01:04:37, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 257.38(3), mean: 418.15, max: 986.31
Date: 04-09 at 01:04:39, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 257.38(3), mean: 428.37, max: 1024.62
Date: 04-09 at 01:04:41, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 257.38(3), mean: 438.58, max: 1062.93
Date: 04-09 at 01:04:42, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 257.38(3), mean: 448.80, max: 1101.24
Date: 04-09 at 01:04:45, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 257.38(3), mean: 481.51, max: 1223.91
Date: 04-09 at 01:04:47, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 257.38(3), mean: 507.22, max: 1320.31
