Date: 03-25 at 11:19:46, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 490.63(4), mean: 694.13, max: 988.97
Date: 03-25 at 11:19:46, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 455.85(3), mean: 604.77, max: 838.67
Date: 03-25 at 11:19:47, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 445.53(3), mean: 552.02, max: 718.04
Date: 03-25 at 11:19:49, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 441.77(3), mean: 464.75, max: 485.45
Date: 03-25 at 11:19:50, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 430.72(3), mean: 479.83, max: 534.99
Date: 03-25 at 11:19:51, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 430.06(4), mean: 446.60, max: 484.90
Date: 03-25 at 11:19:51, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 421.10(4), mean: 471.18, max: 507.93
Date: 03-25 at 11:19:52, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 415.31(4), mean: 430.08, max: 447.28
Date: 03-25 at 11:19:53, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 415.31(4), mean: 425.96, max: 444.11
Date: 03-25 at 11:19:55, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 415.31(4), mean: 418.61, max: 425.06
Date: 03-25 at 11:19:59, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 415.31(4), mean: 420.93, max: 441.49
Date: 03-25 at 11:20:01, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 415.31(4), mean: 424.26, max: 440.48
Date: 03-25 at 11:20:02, particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, best obj: 415.31(4), mean: 909.08, max: 1018.99
Date: 03-25 at 11:20:03, particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, best obj: 415.31(4), mean: 728.01, max: 938.36
Date: 03-25 at 11:20:04, particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, best obj: 415.31(4), mean: 577.36, max: 773.80
Date: 03-25 at 11:20:05, particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, best obj: 410.09(3), mean: 450.63, max: 527.59
Date: 03-25 at 11:20:06, particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: true, best obj: 410.09(3), mean: 428.03, max: 462.67
Date: 03-25 at 11:20:09, particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: true, best obj: 410.09(3), mean: 423.36, max: 454.95
Date: 03-25 at 11:20:10, particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: true, best obj: 410.09(3), mean: 423.21, max: 459.22
Date: 03-25 at 11:20:12, particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: true, best obj: 410.09(3), mean: 414.22, max: 441.09
Date: 03-25 at 11:20:16, particle: 15, iter: 25, fix: false, local: true, cut car: true, new generate: true, best obj: 410.09(3), mean: 925.34, max: 1080.11
Date: 03-25 at 11:20:17, particle: 15, iter: 26, fix: false, local: true, cut car: true, new generate: true, best obj: 410.09(3), mean: 601.48, max: 759.72
Date: 03-25 at 11:20:18, particle: 15, iter: 27, fix: false, local: true, cut car: true, new generate: true, best obj: 410.09(3), mean: 435.61, max: 569.41
Date: 03-25 at 11:20:20, particle: 15, iter: 28, fix: false, local: true, cut car: true, new generate: true, best obj: 410.09(3), mean: 417.36, max: 447.85
Date: 03-25 at 11:20:22, particle: 15, iter: 31, fix: false, local: true, cut car: true, new generate: true, best obj: 410.09(3), mean: 920.10, max: 1031.46
Date: 03-25 at 11:20:23, particle: 15, iter: 32, fix: false, local: true, cut car: true, new generate: true, best obj: 410.09(3), mean: 640.96, max: 939.37
