Date: 01-01 at 23:09:36, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1337.37(12), mean: 3449.31, max: 3811.44
Date: 01-01 at 23:10:22, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1259.28(12), mean: 3360.44, max: 3706.67
Date: 01-01 at 23:11:08, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1238.29(12), mean: 3072.94, max: 3551.42
Date: 01-01 at 23:11:51, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1218.72(12), mean: 2999.79, max: 3521.79
Date: 01-01 at 23:12:40, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1217.13(12), mean: 3005.67, max: 3497.18
Date: 01-01 at 23:13:28, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1211.19(12), mean: 3010.02, max: 3488.80
Date: 01-01 at 23:14:15, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1211.19(12), mean: 2585.27, max: 3068.16
Date: 01-01 at 23:15:04, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1211.19(12), mean: 2343.53, max: 2823.49
Date: 01-01 at 23:15:52, #particle: 15, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1211.19(12), mean: 1743.15, max: 2557.76
Date: 01-01 at 23:16:50, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1092.50(14), mean: 1378.64, max: 2519.71
Date: 01-01 at 23:17:40, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1050.11(13), mean: 1352.00, max: 2362.19
Date: 01-01 at 23:18:30, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1032.18(13), mean: 1274.15, max: 2246.48
Date: 01-01 at 23:19:24, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 987.64(12), mean: 1143.90, max: 1307.50
Date: 01-01 at 23:20:06, #particle: 15, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 985.96(12), mean: 1119.35, max: 1308.86
Date: 01-01 at 23:20:49, #particle: 15, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 985.96(12), mean: 1123.15, max: 1272.89
Date: 01-01 at 23:21:37, #particle: 15, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 985.96(12), mean: 1054.61, max: 1167.14
Date: 01-01 at 23:22:25, #particle: 15, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 985.96(12), mean: 1015.58, max: 1055.50
Date: 01-01 at 23:23:15, #particle: 15, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 985.43(12), mean: 1010.93, max: 1079.50
Date: 01-01 at 23:24:01, #particle: 15, iter: 19, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 983.71(12), mean: 1023.06, max: 1121.58
Date: 01-01 at 23:24:49, #particle: 15, iter: 20, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 983.71(12), mean: 1007.41, max: 1048.14
Date: 01-01 at 23:25:32, #particle: 15, iter: 21, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 983.71(12), mean: 1010.97, max: 1082.81
Date: 01-01 at 23:26:21, #particle: 15, iter: 22, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 983.71(12), mean: 1003.25, max: 1043.53
Date: 01-01 at 23:27:08, #particle: 15, iter: 23, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 983.71(12), mean: 1004.39, max: 1048.57
Date: 01-01 at 23:27:51, #particle: 15, iter: 25, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 983.71(12), mean: 1217.50, max: 1525.20
Date: 01-01 at 23:28:36, #particle: 15, iter: 26, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 983.71(12), mean: 1145.78, max: 1380.54
Date: 01-01 at 23:29:22, #particle: 15, iter: 27, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 983.71(12), mean: 1088.49, max: 1391.26
Date: 01-01 at 23:30:13, #particle: 15, iter: 28, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 983.71(12), mean: 1037.60, max: 1219.51
Date: 01-01 at 23:30:56, #particle: 15, iter: 30, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 982.83(12), mean: 1132.46, max: 1408.98
Date: 01-01 at 23:31:40, #particle: 15, iter: 31, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 961.08(11), mean: 1065.09, max: 1279.62
