Date: 08-13 at 21:08:49, #particle: 30, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1756.24(6), mean: 3936.62, max: 4646.60
Date: 08-13 at 21:10:23, #particle: 30, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1449.63(6), mean: 3144.74, max: 3903.13
Date: 08-13 at 21:11:51, #particle: 30, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1379.64(6), mean: 3033.02, max: 3831.47
Date: 08-13 at 21:13:12, #particle: 30, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1359.32(6), mean: 2366.39, max: 3206.21
Date: 08-13 at 21:14:44, #particle: 30, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1320.13(6), mean: 1986.74, max: 2859.81
Date: 08-13 at 21:15:54, #particle: 30, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1303.78(6), mean: 1966.13, max: 2767.22
Date: 08-13 at 21:17:49, #particle: 30, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1297.90(6), mean: 1570.16, max: 1913.95
Date: 08-13 at 21:19:45, #particle: 30, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1297.90(6), mean: 1426.68, max: 1502.06
Date: 08-13 at 21:21:14, #particle: 30, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1294.04(6), mean: 1507.04, max: 1631.70
Date: 08-13 at 21:22:38, #particle: 30, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1292.91(6), mean: 1501.33, max: 1711.59
Date: 08-13 at 21:23:46, #particle: 30, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1292.91(6), mean: 1487.05, max: 1790.69
Date: 08-13 at 21:25:18, #particle: 30, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1292.91(6), mean: 1394.92, max: 1645.14
Date: 08-13 at 21:26:41, #particle: 30, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 1095.64, best obj: 1292.91(6), mean: 1367.57, max: 1548.10
