Date: 03-25 at 02:31:43, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 999.02(8), mean: 1583.54, max: 2330.93
Date: 03-25 at 02:31:46, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 843.80(7), mean: 1596.28, max: 2351.12
Date: 03-25 at 02:31:49, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 660.63(6), mean: 1457.75, max: 2281.99
Date: 03-25 at 02:31:54, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 616.89(6), mean: 987.83, max: 1585.20
Date: 03-25 at 02:31:56, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 616.89(6), mean: 993.71, max: 1546.31
Date: 03-25 at 02:32:02, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 616.89(6), mean: 773.49, max: 871.92
Date: 03-25 at 02:32:08, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 616.89(6), mean: 742.41, max: 840.64
Date: 03-25 at 02:32:19, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 610.97(6), mean: 681.27, max: 753.52
Date: 03-25 at 02:32:24, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 610.97(6), mean: 611.77, max: 616.89
Date: 03-25 at 02:32:37, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 610.97(6), mean: 611.68, max: 616.89
Date: 03-25 at 02:32:45, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 610.97(6), mean: 619.09, max: 671.89
Date: 03-25 at 02:32:51, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 610.97(6), mean: 611.13, max: 613.26
Date: 03-25 at 02:33:01, particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, best obj: 610.97(6), mean: 1496.42, max: 2184.49
Date: 03-25 at 02:33:04, particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, best obj: 610.97(6), mean: 1366.65, max: 2017.98
Date: 03-25 at 02:33:08, particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, best obj: 610.97(6), mean: 1331.61, max: 2023.01
Date: 03-25 at 02:33:13, particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, best obj: 610.97(6), mean: 896.69, max: 1101.57
Date: 03-25 at 02:33:18, particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: true, best obj: 610.97(6), mean: 1495.46, max: 2151.48
Date: 03-25 at 02:33:22, particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: true, best obj: 610.97(6), mean: 1358.33, max: 2027.12
