Date: 11-13 at 01:01:22, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 1151.84, best obj: 1416.43(15), mean: 2412.39, max: 2772.97
Date: 11-13 at 01:02:37, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 1151.84, best obj: 1357.34(15), mean: 2391.00, max: 2721.60
Date: 11-13 at 01:03:52, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 1151.84, best obj: 1335.96(15), mean: 2265.54, max: 2681.88
Date: 11-13 at 01:05:06, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 1151.84, best obj: 1332.70(15), mean: 1975.80, max: 2521.58
Date: 11-13 at 01:06:20, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 1151.84, best obj: 1329.91(16), mean: 1991.01, max: 2549.85
Date: 11-13 at 01:07:41, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 1151.84, best obj: 1279.97(15), mean: 1853.77, max: 2556.89
Date: 11-13 at 01:08:53, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 1151.84, best obj: 1273.54(15), mean: 1747.15, max: 2486.62
Date: 11-13 at 01:10:20, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 1151.84, best obj: 1273.54(15), mean: 1380.56, max: 1534.58
Date: 11-13 at 01:11:33, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 1151.84, best obj: 1273.54(15), mean: 1420.34, max: 1585.75
Date: 11-13 at 01:12:48, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 1151.84, best obj: 1273.54(15), mean: 1382.57, max: 1526.39
Date: 11-13 at 01:14:05, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 1151.84, best obj: 1273.54(15), mean: 1406.68, max: 1573.68
Date: 11-13 at 01:15:26, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 1151.84, best obj: 1273.54(15), mean: 1331.28, max: 1393.60
Date: 11-13 at 01:16:36, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 1151.84, best obj: 1273.54(15), mean: 1362.12, max: 1430.62
Date: 11-13 at 01:17:55, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 1151.84, best obj: 1261.16(16), mean: 1332.59, max: 1456.60
Date: 11-13 at 01:19:14, #particle: 15, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 1151.84, best obj: 1255.86(15), mean: 1309.28, max: 1352.46
Date: 11-13 at 01:20:30, #particle: 15, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 1151.84, best obj: 1255.86(15), mean: 1335.40, max: 1402.26
Date: 11-13 at 01:21:40, #particle: 15, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 1151.84, best obj: 1255.86(15), mean: 1387.02, max: 1478.51
Date: 11-13 at 01:22:51, #particle: 15, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 1151.84, best obj: 1255.86(15), mean: 1380.31, max: 1477.98
Date: 11-13 at 01:24:14, #particle: 15, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 1151.84, best obj: 1255.86(15), mean: 1307.13, max: 1357.99
Date: 11-13 at 01:25:22, #particle: 15, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 1151.84, best obj: 1255.86(15), mean: 1323.57, max: 1394.06
Date: 11-13 at 01:26:33, #particle: 15, iter: 21, fix: false, local: false, cut car: false, new generate: false, Khoo: 1151.84, best obj: 1255.86(15), mean: 1332.64, max: 1408.21
Date: 11-13 at 01:27:53, #particle: 15, iter: 22, fix: false, local: false, cut car: false, new generate: false, Khoo: 1151.84, best obj: 1255.86(15), mean: 1301.89, max: 1364.27
Date: 11-13 at 01:29:05, #particle: 15, iter: 23, fix: false, local: false, cut car: false, new generate: false, Khoo: 1151.84, best obj: 1241.97(15), mean: 1317.79, max: 1433.67
Date: 11-13 at 01:30:22, #particle: 15, iter: 24, fix: false, local: false, cut car: false, new generate: false, Khoo: 1151.84, best obj: 1221.29(14), mean: 1299.33, max: 1436.46
Date: 11-13 at 01:31:41, #particle: 15, iter: 25, fix: false, local: false, cut car: false, new generate: false, Khoo: 1151.84, best obj: 1220.85(14), mean: 1285.40, max: 1337.52
Date: 11-13 at 01:32:55, #particle: 15, iter: 26, fix: false, local: false, cut car: false, new generate: false, Khoo: 1151.84, best obj: 1220.85(14), mean: 1295.80, max: 1392.83
Date: 11-13 at 01:34:06, #particle: 15, iter: 27, fix: false, local: false, cut car: false, new generate: false, Khoo: 1151.84, best obj: 1220.85(14), mean: 1328.67, max: 1435.10
Date: 11-13 at 01:35:23, #particle: 15, iter: 28, fix: false, local: false, cut car: false, new generate: false, Khoo: 1151.84, best obj: 1220.85(14), mean: 1290.22, max: 1388.25
Date: 11-13 at 01:36:40, #particle: 15, iter: 29, fix: false, local: false, cut car: false, new generate: false, Khoo: 1151.84, best obj: 1220.85(14), mean: 1278.48, max: 1337.33
Date: 11-13 at 01:37:57, #particle: 15, iter: 30, fix: false, local: false, cut car: false, new generate: false, Khoo: 1151.84, best obj: 1220.85(14), mean: 1288.30, max: 1344.46
Date: 11-13 at 01:39:01, #particle: 15, iter: 31, fix: false, local: false, cut car: false, new generate: false, Khoo: 1151.84, best obj: 1220.85(14), mean: 1320.14, max: 1387.09
Date: 11-13 at 01:40:15, #particle: 15, iter: 32, fix: false, local: false, cut car: false, new generate: false, Khoo: 1151.84, best obj: 1220.85(14), mean: 1296.54, max: 1414.06
Date: 11-13 at 01:41:36, #particle: 15, iter: 33, fix: false, local: false, cut car: false, new generate: false, Khoo: 1151.84, best obj: 1220.85(14), mean: 1253.17, max: 1291.55
Date: 11-13 at 01:42:50, #particle: 15, iter: 34, fix: false, local: false, cut car: false, new generate: false, Khoo: 1151.84, best obj: 1216.24(15), mean: 1245.83, max: 1274.24
Date: 11-13 at 01:44:07, #particle: 15, iter: 35, fix: false, local: false, cut car: false, new generate: false, Khoo: 1151.84, best obj: 1216.24(15), mean: 1245.43, max: 1270.38
Date: 11-13 at 01:45:19, #particle: 15, iter: 36, fix: false, local: false, cut car: false, new generate: false, Khoo: 1151.84, best obj: 1216.24(15), mean: 1271.16, max: 1309.15
Date: 11-13 at 01:46:31, #particle: 15, iter: 37, fix: false, local: false, cut car: false, new generate: false, Khoo: 1151.84, best obj: 1216.24(15), mean: 1298.34, max: 1355.36
Date: 11-13 at 01:47:44, #particle: 15, iter: 38, fix: false, local: false, cut car: false, new generate: false, Khoo: 1151.84, best obj: 1216.24(15), mean: 1280.55, max: 1353.10
Date: 11-13 at 01:49:04, #particle: 15, iter: 39, fix: false, local: false, cut car: false, new generate: false, Khoo: 1151.84, best obj: 1216.24(15), mean: 1255.01, max: 1283.81
Date: 11-13 at 01:50:15, #particle: 15, iter: 40, fix: false, local: false, cut car: false, new generate: false, Khoo: 1151.84, best obj: 1216.24(15), mean: 1274.80, max: 1311.97
Date: 11-13 at 01:51:27, #particle: 15, iter: 41, fix: false, local: false, cut car: false, new generate: false, Khoo: 1151.84, best obj: 1216.24(15), mean: 1265.15, max: 1359.48
Date: 11-13 at 01:52:46, #particle: 15, iter: 42, fix: false, local: false, cut car: false, new generate: false, Khoo: 1151.84, best obj: 1215.09(14), mean: 1241.18, max: 1279.16
Date: 11-13 at 01:54:00, #particle: 15, iter: 43, fix: false, local: false, cut car: false, new generate: false, Khoo: 1151.84, best obj: 1215.09(14), mean: 1245.51, max: 1282.53
Date: 11-13 at 01:55:13, #particle: 15, iter: 44, fix: false, local: false, cut car: false, new generate: false, Khoo: 1151.84, best obj: 1215.09(14), mean: 1249.32, max: 1314.48
Date: 11-13 at 01:56:29, #particle: 15, iter: 45, fix: false, local: false, cut car: false, new generate: false, Khoo: 1151.84, best obj: 1215.09(14), mean: 1241.14, max: 1282.06
Date: 11-13 at 01:57:48, #particle: 15, iter: 46, fix: false, local: false, cut car: false, new generate: false, Khoo: 1151.84, best obj: 1215.09(14), mean: 1239.82, max: 1282.06
Date: 11-13 at 01:59:03, #particle: 15, iter: 47, fix: false, local: false, cut car: false, new generate: false, Khoo: 1151.84, best obj: 1215.09(14), mean: 1239.64, max: 1282.06
Date: 11-13 at 02:00:18, #particle: 15, iter: 48, fix: false, local: false, cut car: false, new generate: false, Khoo: 1151.84, best obj: 1215.09(14), mean: 1239.49, max: 1282.06
Date: 11-13 at 02:01:33, #particle: 15, iter: 49, fix: false, local: false, cut car: false, new generate: false, Khoo: 1151.84, best obj: 1215.09(14), mean: 1239.49, max: 1282.06
Date: 11-13 at 02:02:49, #particle: 15, iter: 50, fix: false, local: false, cut car: false, new generate: false, Khoo: 1151.84, best obj: 1215.09(14), mean: 1242.61, max: 1282.06
