Date: 02-01 at 18:51:11, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 1290.88(4), mean: 3368.53, max: 4441.36
Date: 02-01 at 18:52:05, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 1204.38(4), mean: 2671.53, max: 3882.93
Date: 02-01 at 18:52:58, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 1184.29(4), mean: 2682.93, max: 3827.70
Date: 02-01 at 18:54:06, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 1184.29(4), mean: 2256.77, max: 3043.45
Date: 02-01 at 18:55:17, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 1160.16(6), mean: 1424.52, max: 2267.50
Date: 02-01 at 18:56:23, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 1038.36(6), mean: 1404.92, max: 2348.59
Date: 02-01 at 18:57:32, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 1016.94(6), mean: 1342.33, max: 2124.71
Date: 02-01 at 18:58:45, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 1016.29(6), mean: 1345.77, max: 2135.13
Date: 02-01 at 18:59:49, #particle: 15, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 1015.16(6), mean: 1402.90, max: 2184.78
Date: 02-01 at 19:00:57, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 1014.73(6), mean: 1439.85, max: 2224.53
Date: 02-01 at 19:02:11, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 1014.73(6), mean: 1109.25, max: 1187.36
Date: 02-01 at 19:03:32, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 1014.73(6), mean: 1070.06, max: 1188.41
Date: 02-01 at 19:04:34, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 1014.73(6), mean: 1240.05, max: 1320.75
Date: 02-01 at 19:05:47, #particle: 15, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 1014.73(6), mean: 1152.96, max: 1299.18
Date: 02-01 at 19:07:09, #particle: 15, iter: 17, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 977.70(7), mean: 2504.44, max: 3425.06
Date: 02-01 at 19:08:23, #particle: 15, iter: 18, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 974.99(7), mean: 1862.11, max: 3089.31
Date: 02-01 at 19:09:37, #particle: 15, iter: 19, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 974.99(7), mean: 1141.54, max: 1311.66
Date: 02-01 at 19:10:45, #particle: 15, iter: 20, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 974.99(7), mean: 1184.14, max: 1337.37
Date: 02-01 at 19:11:56, #particle: 15, iter: 21, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 974.99(7), mean: 1158.73, max: 1364.08
Date: 02-01 at 19:13:11, #particle: 15, iter: 22, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 974.99(7), mean: 1202.01, max: 1431.53
Date: 02-01 at 19:14:18, #particle: 15, iter: 25, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 974.99(7), mean: 2642.32, max: 3559.61
Date: 02-01 at 19:15:20, #particle: 15, iter: 26, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 974.99(7), mean: 2155.53, max: 3580.71
Date: 02-01 at 19:16:27, #particle: 15, iter: 27, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 974.99(7), mean: 1892.88, max: 2840.31
Date: 02-01 at 19:17:42, #particle: 15, iter: 28, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 974.99(7), mean: 1787.02, max: 2641.39
Date: 02-01 at 19:19:08, #particle: 15, iter: 31, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 973.54(6), mean: 2608.37, max: 3547.41
Date: 02-01 at 19:20:14, #particle: 15, iter: 32, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 968.46(6), mean: 1838.44, max: 2905.03
