Date: 01-19 at 20:42:39, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82, best obj: 1280.83(9), mean: 3465.18, max: 4837.46
Date: 01-19 at 20:43:36, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82, best obj: 1229.29(8), mean: 2880.95, max: 4304.36
Date: 01-19 at 20:44:37, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82, best obj: 1200.74(8), mean: 2166.15, max: 3535.30
Date: 01-19 at 20:45:31, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82, best obj: 1200.74(8), mean: 2119.79, max: 3345.10
Date: 01-19 at 20:46:24, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82, best obj: 1200.74(8), mean: 1999.33, max: 3261.94
Date: 01-19 at 20:47:21, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82, best obj: 1200.74(8), mean: 1850.59, max: 2949.21
Date: 01-19 at 20:48:23, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82, best obj: 1191.35(8), mean: 1294.12, max: 1467.98
Date: 01-19 at 20:49:17, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82, best obj: 1175.15(8), mean: 1365.45, max: 1459.55
Date: 01-19 at 20:50:12, #particle: 15, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82, best obj: 1175.15(8), mean: 1416.47, max: 1526.84
Date: 01-19 at 20:51:13, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82, best obj: 1120.79(8), mean: 1227.29, max: 1467.22
Date: 01-19 at 20:52:08, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82, best obj: 1100.34(8), mean: 1221.93, max: 1430.88
Date: 01-19 at 20:53:06, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82, best obj: 1096.42(8), mean: 1252.35, max: 1400.95
Date: 01-19 at 20:54:04, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82, best obj: 1096.42(8), mean: 1201.25, max: 1414.51
Date: 01-19 at 20:55:01, #particle: 15, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82, best obj: 1096.42(8), mean: 1166.43, max: 1228.58
Date: 01-19 at 20:56:00, #particle: 15, iter: 15, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82, best obj: 1094.04(8), mean: 1143.44, max: 1266.73
Date: 01-19 at 20:56:56, #particle: 15, iter: 16, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82, best obj: 1087.43(8), mean: 1124.72, max: 1194.99
Date: 01-19 at 20:57:56, #particle: 15, iter: 17, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82, best obj: 1085.61(8), mean: 1108.14, max: 1170.73
Date: 01-19 at 20:58:51, #particle: 15, iter: 18, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82, best obj: 1085.61(8), mean: 1162.32, max: 1242.27
Date: 01-19 at 20:59:47, #particle: 15, iter: 19, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82, best obj: 1085.61(8), mean: 1113.44, max: 1166.56
Date: 01-19 at 21:00:46, #particle: 15, iter: 20, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82, best obj: 1085.61(8), mean: 1107.03, max: 1166.56
Date: 01-19 at 21:01:44, #particle: 15, iter: 21, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82, best obj: 1085.61(8), mean: 1109.54, max: 1205.81
Date: 01-19 at 21:02:39, #particle: 15, iter: 24, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82, best obj: 1085.61(8), mean: 3340.97, max: 4179.40
Date: 01-19 at 21:03:36, #particle: 15, iter: 25, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82, best obj: 1085.61(8), mean: 2569.90, max: 3731.14
Date: 01-19 at 21:04:35, #particle: 15, iter: 26, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82, best obj: 1085.61(8), mean: 1552.60, max: 3038.03
Date: 01-19 at 21:05:26, #particle: 15, iter: 27, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82, best obj: 1085.61(8), mean: 1456.04, max: 1633.75
Date: 01-19 at 21:06:19, #particle: 15, iter: 30, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82, best obj: 1085.61(8), mean: 3435.37, max: 4226.73
Date: 01-19 at 21:07:18, #particle: 15, iter: 31, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82, best obj: 1085.61(8), mean: 2303.39, max: 3813.00
