Date: 01-19 at 13:37:49, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82, best obj: 1293.69(5), mean: 3466.92, max: 4837.46
Date: 01-19 at 13:38:51, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82, best obj: 1195.44(5), mean: 2041.37, max: 3800.69
Date: 01-19 at 13:39:43, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82, best obj: 1176.09(5), mean: 1785.11, max: 3137.19
Date: 01-19 at 13:40:35, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82, best obj: 1160.46(5), mean: 1725.55, max: 2762.90
Date: 01-19 at 13:41:33, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82, best obj: 1160.46(5), mean: 1396.73, max: 2030.59
Date: 01-19 at 13:42:26, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82, best obj: 1160.46(5), mean: 1276.19, max: 1519.59
Date: 01-19 at 13:43:23, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82, best obj: 1137.06(6), mean: 1162.91, max: 1203.03
Date: 01-19 at 13:44:17, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82, best obj: 1116.55(6), mean: 1222.77, max: 1305.37
Date: 01-19 at 13:45:09, #particle: 15, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82, best obj: 1099.31(7), mean: 1203.99, max: 1331.05
Date: 01-19 at 13:46:05, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82, best obj: 1090.31(7), mean: 1165.02, max: 1288.18
Date: 01-19 at 13:46:59, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82, best obj: 1086.63(7), mean: 1223.62, max: 1364.57
Date: 01-19 at 13:47:49, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82, best obj: 1086.63(7), mean: 1253.12, max: 1396.18
Date: 01-19 at 13:48:45, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82, best obj: 1074.30(6), mean: 1123.49, max: 1275.57
Date: 01-19 at 13:49:42, #particle: 15, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82, best obj: 1072.66(6), mean: 1105.27, max: 1144.20
Date: 01-19 at 13:50:34, #particle: 15, iter: 15, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82, best obj: 1072.62(6), mean: 1095.22, max: 1128.21
Date: 01-19 at 13:51:30, #particle: 15, iter: 16, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82, best obj: 1072.11(6), mean: 1089.96, max: 1141.92
Date: 01-19 at 13:52:25, #particle: 15, iter: 17, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82, best obj: 1072.00(6), mean: 1087.25, max: 1123.43
Date: 01-19 at 13:53:14, #particle: 15, iter: 18, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82, best obj: 1072.00(6), mean: 1140.98, max: 1204.12
Date: 01-19 at 13:54:07, #particle: 15, iter: 19, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82, best obj: 1072.00(6), mean: 1103.11, max: 1190.75
Date: 01-19 at 13:55:03, #particle: 15, iter: 20, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82, best obj: 1072.00(6), mean: 1121.77, max: 1182.95
Date: 01-19 at 13:55:55, #particle: 15, iter: 21, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82, best obj: 1072.00(6), mean: 1085.82, max: 1173.96
Date: 01-19 at 13:56:48, #particle: 15, iter: 24, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82, best obj: 1072.00(6), mean: 3004.39, max: 3713.83
Date: 01-19 at 13:57:45, #particle: 15, iter: 25, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82, best obj: 1072.00(6), mean: 2308.75, max: 3084.97
Date: 01-19 at 13:58:33, #particle: 15, iter: 26, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82, best obj: 1072.00(6), mean: 2280.90, max: 2922.27
Date: 01-19 at 13:59:30, #particle: 15, iter: 27, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82, best obj: 1072.00(6), mean: 1251.57, max: 1426.72
Date: 01-19 at 14:00:25, #particle: 15, iter: 30, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82, best obj: 1072.00(6), mean: 3199.95, max: 3925.77
Date: 01-19 at 14:01:19, #particle: 15, iter: 31, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82, best obj: 1072.00(6), mean: 1905.47, max: 3178.50
