Date: 08-05 at 18:10:56, iter: 1, new3, Khoo: 705.33, current_best: 1014.58 best obj: 1014.58(3) mean: 2342.83, max: 3231.99
Date: 08-05 at 19:20:15, iter: 88, new3, Khoo: 705.33, current_best: 773.76 best obj: 773.76(4) mean: 906.43, max: 1129.13
Date: 08-05 at 19:21:13, iter: 89, new3, Khoo: 705.33, current_best: 773.76 best obj: 773.76(4) mean: 792.88, max: 923.46
Date: 08-05 at 19:22:15, iter: 91, new3, Khoo: 705.33, current_best: 773.76 best obj: 773.76(4) mean: 1013.12, max: 1284.13
Date: 08-05 at 19:23:10, iter: 92, new3, Khoo: 705.33, current_best: 773.76 best obj: 773.76(4) mean: 840.38, max: 1059.63
Date: 08-05 at 19:24:20, iter: 94, new3, Khoo: 705.33, current_best: 773.76 best obj: 773.76(5) mean: 840.34, max: 947.15
Date: 08-05 at 19:25:31, iter: 95, new3, Khoo: 705.33, current_best: 773.76 best obj: 847.82(5) mean: 993.01, max: 1181.91
Date: 08-05 at 19:26:30, iter: 97, new3, Khoo: 705.33, current_best: 773.76 best obj: 815.67(5) mean: 1181.63, max: 1399.38
Date: 08-05 at 19:27:30, iter: 98, new3, Khoo: 705.33, current_best: 773.76 best obj: 802.77(5) mean: 1097.32, max: 1372.64
Date: 08-05 at 19:28:32, iter: 99, new3, Khoo: 705.33, current_best: 773.76 best obj: 798.02(5) mean: 1103.88, max: 1331.00
Date: 08-05 at 19:29:35, iter: 100, new3, Khoo: 705.33, current_best: 773.76 best obj: 798.02(5) mean: 939.44, max: 1154.73
Date: 08-05 at 19:30:37, iter: 102, new3, Khoo: 705.33, current_best: 773.76 best obj: 795.34(5) mean: 979.76, max: 1142.28
Date: 08-05 at 19:31:40, iter: 103, new3, Khoo: 705.33, current_best: 773.76 best obj: 790.60(5) mean: 945.98, max: 1132.47
Date: 08-05 at 19:32:40, iter: 104, new3, Khoo: 705.33, current_best: 773.76 best obj: 789.55(5) mean: 844.19, max: 1099.98
Date: 08-05 at 19:33:52, iter: 106, new3, Khoo: 705.33, current_best: 773.76 best obj: 789.55(6) mean: 828.19, max: 911.09
Date: 08-05 at 19:34:55, iter: 108, new3, Khoo: 705.33, current_best: 773.76 best obj: 796.11(5) mean: 1004.29, max: 1227.18
Date: 08-05 at 19:35:53, iter: 110, new3, Khoo: 705.33, current_best: 773.76 best obj: 781.38(4) mean: 1623.85, max: 2947.66
Date: 08-05 at 19:36:48, iter: 111, new3, Khoo: 705.33, current_best: 773.76 best obj: 780.12(4) mean: 1084.01, max: 1971.13
Date: 08-05 at 19:37:49, iter: 112, new3, Khoo: 705.33, current_best: 773.76 best obj: 779.15(4) mean: 933.50, max: 1493.68
Date: 08-05 at 19:38:57, iter: 114, new3, Khoo: 705.33, current_best: 773.76 best obj: 778.92(4) mean: 956.57, max: 1132.44
Date: 08-05 at 19:39:54, iter: 115, new3, Khoo: 705.33, current_best: 773.76 best obj: 778.92(4) mean: 850.66, max: 1095.08
Date: 08-05 at 19:40:52, iter: 116, new3, Khoo: 705.33, current_best: 773.76 best obj: 776.55(4) mean: 805.04, max: 907.43
Date: 08-05 at 19:41:49, iter: 117, new3, Khoo: 705.33, current_best: 773.76 best obj: 776.19(4) mean: 850.23, max: 969.70
Date: 08-05 at 19:42:53, iter: 120, new3, Khoo: 705.33, current_best: 773.76 best obj: 851.38(6) mean: 1353.13, max: 1845.40
Date: 08-05 at 19:43:55, iter: 121, new3, Khoo: 705.33, current_best: 773.76 best obj: 776.19(4) mean: 1178.14, max: 1806.75
Date: 08-05 at 19:45:00, iter: 122, new3, Khoo: 705.33, current_best: 773.76 best obj: 774.60(4) mean: 1114.25, max: 1506.74
Date: 08-05 at 19:45:59, iter: 123, new3, Khoo: 705.33, current_best: 773.76 best obj: 774.60(4) mean: 1119.49, max: 1560.21
Date: 08-05 at 19:47:22, iter: 125, new3, Khoo: 705.33, current_best: 773.76 best obj: 774.60(4) mean: 1198.91, max: 1720.55
Date: 08-05 at 19:48:21, iter: 126, new3, Khoo: 705.33, current_best: 773.76 best obj: 774.60(4) mean: 1085.16, max: 1485.48
Date: 08-05 at 19:49:15, iter: 127, new3, Khoo: 705.33, current_best: 773.76 best obj: 774.60(4) mean: 810.61, max: 926.79
Date: 08-05 at 19:50:12, iter: 128, new3, Khoo: 705.33, current_best: 773.76 best obj: 774.60(4) mean: 813.29, max: 914.78
Date: 08-05 at 19:51:26, iter: 130, new3, Khoo: 705.33, current_best: 773.76 best obj: 774.60(4) mean: 915.82, max: 1185.14
Date: 08-05 at 19:52:38, iter: 132, new3, Khoo: 705.33, current_best: 773.76 best obj: 774.60(5) mean: 868.54, max: 1118.55
Date: 08-05 at 19:53:41, iter: 133, new3, Khoo: 705.33, current_best: 773.76 best obj: 799.36(5) mean: 1045.38, max: 1328.38
Date: 08-05 at 19:55:12, iter: 134, new3, Khoo: 705.33, current_best: 773.76 best obj: 795.68(5) mean: 1048.23, max: 1337.24
Date: 08-05 at 19:56:11, iter: 136, new3, Khoo: 705.33, current_best: 773.76 best obj: 793.29(5) mean: 1055.09, max: 1343.65
Date: 08-05 at 19:57:08, iter: 137, new3, Khoo: 705.33, current_best: 773.76 best obj: 785.03(5) mean: 925.20, max: 1182.50
