Date: 09-20 at 12:35:27, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 1260.39(12), mean: 3475.29, max: 3931.39
Date: 09-20 at 12:36:47, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 1064.31(11), mean: 3303.65, max: 3930.18
Date: 09-20 at 12:38:09, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 1022.64(11), mean: 3094.55, max: 3555.32
Date: 09-20 at 12:39:31, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 1021.87(11), mean: 3039.06, max: 3512.91
Date: 09-20 at 12:40:53, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 1021.87(11), mean: 1256.89, max: 1402.61
Date: 09-20 at 12:42:12, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 1021.87(11), mean: 1293.95, max: 1435.60
Date: 09-20 at 12:43:36, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 1004.73(13), mean: 1214.06, max: 1473.02
Date: 09-20 at 12:44:58, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 978.79(12), mean: 1102.27, max: 1223.66
Date: 09-20 at 12:46:18, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 961.66(12), mean: 1090.05, max: 1257.19
Date: 09-20 at 12:47:35, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 959.52(12), mean: 1123.14, max: 1295.01
Date: 09-20 at 12:48:56, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 959.52(12), mean: 1137.80, max: 1322.70
Date: 09-20 at 12:50:20, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 959.52(12), mean: 1154.81, max: 1360.63
Date: 09-20 at 12:51:47, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 950.89(12), mean: 1061.26, max: 1206.84
Date: 09-20 at 12:53:04, #particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 900.25(12), mean: 1120.86, max: 1271.44
Date: 09-20 at 12:54:22, #particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 900.25(12), mean: 1118.79, max: 1290.49
Date: 09-20 at 12:55:42, #particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 900.25(12), mean: 1022.94, max: 1211.78
Date: 09-20 at 12:57:01, #particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 900.25(12), mean: 1013.29, max: 1222.64
Date: 09-20 at 12:58:21, #particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 898.89(12), mean: 973.90, max: 1047.36
Date: 09-20 at 12:59:41, #particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 894.00(12), mean: 934.98, max: 1015.00
Date: 09-20 at 13:00:54, #particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 882.01(11), mean: 919.83, max: 1015.00
Date: 09-20 at 13:02:11, #particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 882.01(11), mean: 938.46, max: 1044.18
Date: 09-20 at 13:03:27, #particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 859.06(11), mean: 920.88, max: 1013.21
Date: 09-20 at 13:04:43, #particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 828.94(10), mean: 917.80, max: 1013.21
Date: 09-20 at 13:05:57, #particle: 15, iter: 24, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 828.94(10), mean: 889.68, max: 983.08
Date: 09-20 at 13:07:15, #particle: 15, iter: 25, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 828.94(10), mean: 885.73, max: 997.36
Date: 09-20 at 13:08:29, #particle: 15, iter: 26, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 828.94(10), mean: 867.71, max: 971.28
Date: 09-20 at 13:09:45, #particle: 15, iter: 27, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 828.94(10), mean: 862.73, max: 937.07
Date: 09-20 at 13:11:01, #particle: 15, iter: 29, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 828.94(10), mean: 998.54, max: 1373.89
Date: 09-20 at 13:12:16, #particle: 15, iter: 30, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 828.94(10), mean: 946.51, max: 1354.70
Date: 09-20 at 13:13:36, #particle: 15, iter: 31, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 828.94(10), mean: 894.36, max: 1053.84
Date: 09-20 at 13:14:48, #particle: 15, iter: 32, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 828.94(10), mean: 879.22, max: 976.65
Date: 09-20 at 13:16:07, #particle: 15, iter: 34, fix: false, local: true, cut car: true, new generate: true, Khoo: 828.94, best obj: 828.94(10), mean: 923.16, max: 1161.11
