Date: 11-06 at 17:29:48, #particle: 20, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67, best obj: 1644.24(15), mean: 2599.62, max: 3331.84
Date: 11-06 at 17:31:17, #particle: 20, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67, best obj: 1538.42(14), mean: 2524.38, max: 3311.67
Date: 11-06 at 17:32:41, #particle: 20, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67, best obj: 1500.79(14), mean: 2521.98, max: 3316.62
Date: 11-06 at 17:34:05, #particle: 20, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67, best obj: 1489.15(14), mean: 2358.43, max: 3331.64
Date: 11-06 at 17:35:29, #particle: 20, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67, best obj: 1419.74(14), mean: 2320.83, max: 3177.56
Date: 11-06 at 17:36:48, #particle: 20, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67, best obj: 1411.54(14), mean: 2318.01, max: 3051.45
Date: 11-06 at 17:38:13, #particle: 20, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67, best obj: 1411.47(14), mean: 2271.51, max: 3008.83
Date: 11-06 at 17:39:46, #particle: 20, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67, best obj: 1411.47(14), mean: 2195.20, max: 2989.73
Date: 11-06 at 17:41:16, #particle: 20, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67, best obj: 1411.47(14), mean: 1970.16, max: 2692.45
Date: 11-06 at 17:42:51, #particle: 20, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67, best obj: 1411.47(14), mean: 1552.01, max: 1714.64
Date: 11-06 at 17:44:16, #particle: 20, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67, best obj: 1411.47(14), mean: 1541.39, max: 1688.79
Date: 11-06 at 17:45:38, #particle: 20, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67, best obj: 1411.47(14), mean: 1570.48, max: 1738.62
Date: 11-06 at 17:47:06, #particle: 20, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67, best obj: 1411.47(14), mean: 1532.74, max: 1758.73
Date: 11-06 at 17:48:30, #particle: 20, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67, best obj: 1411.47(14), mean: 1507.40, max: 1604.92
Date: 11-06 at 17:49:54, #particle: 20, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67, best obj: 1411.47(14), mean: 1518.12, max: 1644.16
Date: 11-06 at 17:51:20, #particle: 20, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67, best obj: 1411.47(14), mean: 1500.26, max: 1587.71
Date: 11-06 at 17:52:42, #particle: 20, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67, best obj: 1411.47(14), mean: 1531.63, max: 1625.97
Date: 11-06 at 17:54:12, #particle: 20, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67, best obj: 1411.47(14), mean: 1492.85, max: 1611.46
Date: 11-06 at 17:55:44, #particle: 20, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67, best obj: 1411.47(14), mean: 1488.91, max: 1599.58
Date: 11-06 at 17:57:08, #particle: 20, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67, best obj: 1411.44(14), mean: 1488.02, max: 1613.89
Date: 11-06 at 17:58:27, #particle: 20, iter: 21, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67, best obj: 1410.84(14), mean: 1525.11, max: 1632.24
Date: 11-06 at 17:59:49, #particle: 20, iter: 22, fix: false, local: false, cut car: false, new generate: false, Khoo: 1261.67, best obj: 1410.77(14), mean: 1475.99, max: 1599.24
