Date: 03-25 at 02:50:29, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 852.81(7), mean: 1457.83, max: 1779.03
Date: 03-25 at 02:50:31, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 783.41(7), mean: 1273.58, max: 1659.37
Date: 03-25 at 02:50:35, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 745.90(7), mean: 1043.47, max: 1579.90
Date: 03-25 at 02:50:37, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 733.28(7), mean: 1065.28, max: 1533.27
Date: 03-25 at 02:50:39, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 723.70(7), mean: 1077.90, max: 1545.38
Date: 03-25 at 02:50:42, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 722.94(7), mean: 1015.72, max: 1543.56
Date: 03-25 at 02:50:45, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 698.05(6), mean: 821.79, max: 951.15
Date: 03-25 at 02:50:50, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 675.36(6), mean: 799.35, max: 891.79
Date: 03-25 at 02:50:53, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 669.96(6), mean: 746.32, max: 856.37
Date: 03-25 at 02:50:56, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 669.96(6), mean: 740.69, max: 877.42
Date: 03-25 at 02:51:00, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 669.96(6), mean: 728.33, max: 796.24
Date: 03-25 at 02:51:06, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 662.82(6), mean: 718.35, max: 802.09
Date: 03-25 at 02:51:09, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 662.35(6), mean: 706.81, max: 810.78
Date: 03-25 at 02:51:13, particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, best obj: 662.35(6), mean: 699.53, max: 741.65
Date: 03-25 at 02:51:18, particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, best obj: 662.35(6), mean: 701.52, max: 753.29
Date: 03-25 at 02:51:25, particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, best obj: 659.41(7), mean: 683.75, max: 746.55
Date: 03-25 at 02:51:28, particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, best obj: 658.94(7), mean: 699.63, max: 751.75
Date: 03-25 at 02:51:34, particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, best obj: 658.94(7), mean: 676.80, max: 720.91
Date: 03-25 at 02:51:39, particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: true, best obj: 658.94(7), mean: 675.31, max: 715.21
Date: 03-25 at 02:51:43, particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: true, best obj: 658.94(7), mean: 671.17, max: 715.21
Date: 03-25 at 02:51:46, particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: true, best obj: 658.94(7), mean: 703.64, max: 753.42
Date: 03-25 at 02:51:54, particle: 15, iter: 24, fix: false, local: true, cut car: true, new generate: true, best obj: 656.17(7), mean: 1394.39, max: 1656.82
Date: 03-25 at 02:51:57, particle: 15, iter: 25, fix: false, local: true, cut car: true, new generate: true, best obj: 656.17(7), mean: 1258.84, max: 1597.64
Date: 03-25 at 02:52:02, particle: 15, iter: 26, fix: false, local: true, cut car: true, new generate: true, best obj: 656.17(7), mean: 872.77, max: 979.11
Date: 03-25 at 02:52:06, particle: 15, iter: 27, fix: false, local: true, cut car: true, new generate: true, best obj: 656.17(7), mean: 845.79, max: 1032.85
Date: 03-25 at 02:52:10, particle: 15, iter: 30, fix: false, local: true, cut car: true, new generate: true, best obj: 656.17(7), mean: 1412.08, max: 1742.53
Date: 03-25 at 02:52:14, particle: 15, iter: 31, fix: false, local: true, cut car: true, new generate: true, best obj: 656.17(7), mean: 1303.32, max: 1653.88
