Date: 03-25 at 02:43:45, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 821.91(8), mean: 1554.31, max: 1796.18
Date: 03-25 at 02:43:47, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 801.20(8), mean: 1398.82, max: 1678.30
Date: 03-25 at 02:43:50, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 783.95(8), mean: 1170.42, max: 1639.61
Date: 03-25 at 02:43:52, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 782.95(8), mean: 1192.34, max: 1659.36
Date: 03-25 at 02:43:57, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 748.31(8), mean: 859.62, max: 964.91
Date: 03-25 at 02:43:58, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 741.59(8), mean: 898.80, max: 987.05
Date: 03-25 at 02:44:00, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 713.65(7), mean: 944.59, max: 1041.96
Date: 03-25 at 02:44:04, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 702.86(7), mean: 813.89, max: 912.25
Date: 03-25 at 02:44:07, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 695.45(7), mean: 811.60, max: 957.41
Date: 03-25 at 02:44:10, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 688.70(7), mean: 837.42, max: 1011.77
Date: 03-25 at 02:44:12, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 683.39(7), mean: 787.09, max: 1006.96
Date: 03-25 at 02:44:16, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 683.39(7), mean: 785.84, max: 874.43
Date: 03-25 at 02:44:22, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 683.39(7), mean: 731.04, max: 790.57
Date: 03-25 at 02:44:25, particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, best obj: 683.39(7), mean: 752.69, max: 824.66
Date: 03-25 at 02:44:30, particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, best obj: 676.23(7), mean: 705.01, max: 747.90
Date: 03-25 at 02:44:35, particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, best obj: 673.81(7), mean: 719.44, max: 779.41
Date: 03-25 at 02:44:40, particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, best obj: 673.81(7), mean: 710.86, max: 757.74
Date: 03-25 at 02:44:45, particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, best obj: 673.81(7), mean: 705.39, max: 756.92
Date: 03-25 at 02:44:53, particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: true, best obj: 662.02(7), mean: 703.10, max: 774.32
Date: 03-25 at 02:45:04, particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: true, best obj: 657.74(7), mean: 687.11, max: 735.13
Date: 03-25 at 02:45:10, particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: true, best obj: 657.74(7), mean: 720.00, max: 794.79
Date: 03-25 at 02:45:18, particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: true, best obj: 657.74(7), mean: 674.83, max: 698.23
Date: 03-25 at 02:45:24, particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: true, best obj: 657.74(7), mean: 673.58, max: 700.02
Date: 03-25 at 02:45:27, particle: 15, iter: 24, fix: false, local: true, cut car: true, new generate: true, best obj: 657.74(7), mean: 692.67, max: 722.05
Date: 03-25 at 02:45:34, particle: 15, iter: 27, fix: false, local: true, cut car: true, new generate: true, best obj: 654.79(7), mean: 1429.18, max: 1782.59
Date: 03-25 at 02:45:37, particle: 15, iter: 28, fix: false, local: true, cut car: true, new generate: true, best obj: 654.79(7), mean: 1365.88, max: 1716.59
Date: 03-25 at 02:45:41, particle: 15, iter: 29, fix: false, local: true, cut car: true, new generate: true, best obj: 654.79(7), mean: 1183.64, max: 1458.04
Date: 03-25 at 02:45:46, particle: 15, iter: 30, fix: false, local: true, cut car: true, new generate: true, best obj: 654.79(7), mean: 916.65, max: 1303.31
Date: 03-25 at 02:45:51, particle: 15, iter: 33, fix: false, local: true, cut car: true, new generate: true, best obj: 654.79(7), mean: 1424.79, max: 1683.13
Date: 03-25 at 02:45:55, particle: 15, iter: 34, fix: false, local: true, cut car: true, new generate: true, best obj: 654.79(7), mean: 1286.80, max: 1590.24
