Date: 03-06 at 22:55:27, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 706.22(7), mean: 1313.11, max: 1679.25
Date: 03-06 at 22:55:36, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 680.98(7), mean: 1086.01, max: 1560.09
Date: 03-06 at 22:55:52, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 680.69(7), mean: 870.27, max: 1461.67
Date: 03-06 at 22:56:09, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 671.77(7), mean: 767.51, max: 1347.32
Date: 03-06 at 22:56:25, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 668.43(7), mean: 760.00, max: 1285.68
Date: 03-06 at 22:56:45, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 657.97(7), mean: 695.23, max: 774.20
Date: 03-06 at 22:57:00, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 656.51(7), mean: 701.84, max: 808.56
Date: 03-06 at 22:57:17, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 656.51(7), mean: 690.73, max: 756.69
Date: 03-06 at 22:57:39, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 656.51(7), mean: 677.70, max: 706.49
Date: 03-06 at 22:57:59, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 656.51(7), mean: 680.32, max: 702.38
Date: 03-06 at 22:58:13, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 653.74(7), mean: 666.63, max: 706.55
Date: 03-06 at 22:58:37, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 653.74(7), mean: 655.95, max: 656.51
Date: 03-06 at 22:59:01, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 653.74(7), mean: 655.95, max: 656.51
Date: 03-06 at 22:59:15, particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, best obj: 653.74(7), mean: 664.27, max: 673.49
Date: 03-06 at 22:59:38, particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, best obj: 653.74(7), mean: 654.23, max: 661.13
Date: 03-06 at 22:59:57, particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, best obj: 653.74(7), mean: 1394.51, max: 1683.67
Date: 03-06 at 23:00:06, particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: true, best obj: 653.74(7), mean: 1263.82, max: 1648.46
Date: 03-06 at 23:00:19, particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: true, best obj: 653.74(7), mean: 1075.84, max: 1507.63
Date: 03-06 at 23:00:44, particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: true, best obj: 653.74(7), mean: 751.95, max: 832.32
Date: 03-06 at 23:01:04, particle: 15, iter: 24, fix: false, local: true, cut car: true, new generate: true, best obj: 653.74(7), mean: 1406.94, max: 1730.14
Date: 03-06 at 23:01:10, particle: 15, iter: 25, fix: false, local: true, cut car: true, new generate: true, best obj: 653.74(7), mean: 1321.26, max: 1611.15
