Date: 11-17 at 22:46:42, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 1499.21(15), mean: 3392.29, max: 3846.37
Date: 11-17 at 22:48:12, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 1399.32(15), mean: 3350.88, max: 3787.18
Date: 11-17 at 22:49:49, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 1323.73(15), mean: 3029.36, max: 3691.17
Date: 11-17 at 22:51:27, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 1247.38(14), mean: 2723.84, max: 3431.39
Date: 11-17 at 22:53:06, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 1197.41(14), mean: 2524.85, max: 3405.63
Date: 11-17 at 22:54:42, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 1163.70(14), mean: 2419.12, max: 3320.53
Date: 11-17 at 22:56:19, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 1147.95(14), mean: 2159.94, max: 3248.09
Date: 11-17 at 22:58:00, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 1147.95(14), mean: 2137.71, max: 3218.23
Date: 11-17 at 22:59:45, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 1144.56(14), mean: 1296.84, max: 1471.59
Date: 11-17 at 23:01:23, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 1020.50(13), mean: 1222.52, max: 1539.39
Date: 11-17 at 23:02:57, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 1018.26(13), mean: 1228.23, max: 1414.96
Date: 11-17 at 23:04:35, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 968.51(12), mean: 1134.01, max: 1373.99
Date: 11-17 at 23:06:07, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 968.51(12), mean: 1083.13, max: 1278.26
Date: 11-17 at 23:07:38, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 968.51(12), mean: 1080.83, max: 1241.77
Date: 11-17 at 23:09:14, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 968.51(12), mean: 1019.10, max: 1150.18
Date: 11-17 at 23:10:44, #particle: 15, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 968.51(12), mean: 1085.33, max: 1217.52
Date: 11-17 at 23:12:25, #particle: 15, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 968.51(12), mean: 1056.57, max: 1121.54
Date: 11-17 at 23:14:01, #particle: 15, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 968.51(12), mean: 1016.32, max: 1126.23
Date: 11-17 at 23:15:36, #particle: 15, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 962.60(13), mean: 1001.18, max: 1111.20
Date: 11-17 at 23:17:07, #particle: 15, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 935.86(12), mean: 989.11, max: 1086.90
Date: 11-17 at 23:18:32, #particle: 15, iter: 21, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 918.80(12), mean: 962.69, max: 1001.20
Date: 11-17 at 23:20:03, #particle: 15, iter: 22, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 898.80(11), mean: 964.50, max: 1033.35
Date: 11-17 at 23:21:36, #particle: 15, iter: 23, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 898.80(11), mean: 958.46, max: 997.39
Date: 11-17 at 23:23:10, #particle: 15, iter: 24, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 898.80(11), mean: 955.84, max: 997.39
Date: 11-17 at 23:24:38, #particle: 15, iter: 25, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 898.80(11), mean: 953.78, max: 997.39
Date: 11-17 at 23:26:06, #particle: 15, iter: 26, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 898.80(11), mean: 953.78, max: 997.39
Date: 11-17 at 23:27:37, #particle: 15, iter: 27, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 898.80(11), mean: 944.91, max: 995.10
Date: 11-17 at 23:29:03, #particle: 15, iter: 28, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 898.80(11), mean: 929.30, max: 973.66
Date: 11-17 at 23:30:32, #particle: 15, iter: 29, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 898.80(11), mean: 925.66, max: 959.46
Date: 11-17 at 23:31:55, #particle: 15, iter: 30, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 898.80(11), mean: 921.71, max: 947.11
Date: 11-17 at 23:33:30, #particle: 15, iter: 31, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 898.80(11), mean: 920.83, max: 947.11
Date: 11-17 at 23:34:52, #particle: 15, iter: 32, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 898.80(11), mean: 920.83, max: 947.11
