Date: 11-21 at 01:05:43, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 1340.98(14), mean: 3234.72, max: 3714.74
Date: 11-21 at 01:07:15, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 1191.58(13), mean: 2897.22, max: 3635.90
Date: 11-21 at 01:08:50, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 1143.31(13), mean: 1362.57, max: 1499.26
Date: 11-21 at 01:10:25, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 1090.94(12), mean: 1302.17, max: 1503.65
Date: 11-21 at 01:11:57, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 1066.60(12), mean: 1345.48, max: 1588.88
Date: 11-21 at 01:13:30, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 1066.60(12), mean: 1237.47, max: 1542.80
Date: 11-21 at 01:15:05, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 996.91(13), mean: 1108.13, max: 1221.69
Date: 11-21 at 01:16:44, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 987.93(13), mean: 1127.61, max: 1274.22
Date: 11-21 at 01:18:15, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 929.74(11), mean: 1152.08, max: 1310.72
Date: 11-21 at 01:19:46, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 896.63(11), mean: 1012.09, max: 1123.37
Date: 11-21 at 01:21:22, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 889.89(11), mean: 967.83, max: 1047.27
Date: 11-21 at 01:22:45, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 889.89(11), mean: 958.40, max: 1040.91
Date: 11-21 at 01:24:14, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 887.54(11), mean: 935.14, max: 1012.42
Date: 11-21 at 01:25:37, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 887.54(11), mean: 926.25, max: 962.74
Date: 11-21 at 01:27:03, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 887.54(11), mean: 912.36, max: 962.74
Date: 11-21 at 01:28:31, #particle: 15, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 887.54(11), mean: 907.51, max: 962.74
Date: 11-21 at 01:30:04, #particle: 15, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 887.54(11), mean: 945.27, max: 1028.78
Date: 11-21 at 01:31:36, #particle: 15, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 860.21(11), mean: 906.04, max: 953.11
Date: 11-21 at 01:33:04, #particle: 15, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 860.21(11), mean: 898.67, max: 950.19
Date: 11-21 at 01:34:39, #particle: 15, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 860.21(11), mean: 898.64, max: 950.19
Date: 11-21 at 01:36:02, #particle: 15, iter: 21, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 860.21(11), mean: 896.08, max: 950.19
Date: 11-21 at 01:37:31, #particle: 15, iter: 22, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 860.21(11), mean: 896.08, max: 950.19
Date: 11-21 at 01:39:02, #particle: 15, iter: 23, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 860.21(11), mean: 896.08, max: 950.19
Date: 11-21 at 01:40:33, #particle: 15, iter: 24, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 860.21(11), mean: 880.70, max: 919.31
Date: 11-21 at 01:42:10, #particle: 15, iter: 25, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 860.21(11), mean: 878.65, max: 889.78
Date: 11-21 at 01:43:36, #particle: 15, iter: 26, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 860.21(11), mean: 878.65, max: 889.78
Date: 11-21 at 01:45:02, #particle: 15, iter: 27, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 860.21(11), mean: 878.65, max: 889.78
Date: 11-21 at 01:46:31, #particle: 15, iter: 28, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 860.21(11), mean: 878.65, max: 889.78
