Date: 06-29 at 22:44:15, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1456.13(11) mean: 2562.36, max: 3361.04
Date: 06-29 at 22:45:21, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1386.53(11) mean: 2552.99, max: 3340.12
Date: 06-29 at 22:46:27, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1364.97(11) mean: 2144.87, max: 2951.36
Date: 06-29 at 22:47:27, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1358.88(13) mean: 1961.95, max: 2818.07
Date: 06-29 at 22:48:32, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1346.44(13) mean: 1924.71, max: 2711.64
Date: 06-29 at 22:49:34, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1344.12(13) mean: 1920.88, max: 2663.75
Date: 06-29 at 22:50:39, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1342.00(13) mean: 1949.94, max: 2699.09
Date: 06-29 at 22:51:48, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1326.07(13) mean: 1925.15, max: 2707.71
Date: 06-29 at 22:52:53, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1283.59(13) mean: 1750.25, max: 2403.33
Date: 06-29 at 22:53:59, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1278.34(13) mean: 1764.83, max: 2380.88
Date: 06-29 at 22:55:20, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1277.90(13) mean: 1347.76, max: 1418.28
Date: 06-29 at 22:56:33, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1277.90(13) mean: 1367.16, max: 1464.92
Date: 06-29 at 22:57:41, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1277.90(13) mean: 1388.48, max: 1501.38
Date: 06-29 at 22:58:53, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1277.90(13) mean: 1396.64, max: 1542.15
Date: 06-29 at 23:00:08, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1277.90(13) mean: 1357.03, max: 1438.26
Date: 06-29 at 23:01:24, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1277.90(13) mean: 1347.45, max: 1434.07
Date: 06-29 at 23:02:44, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1277.90(13) mean: 1335.00, max: 1409.05
Date: 06-29 at 23:04:04, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1277.90(13) mean: 1344.36, max: 1384.07
Date: 06-29 at 23:05:17, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1251.65(13) mean: 1353.46, max: 1434.36
Date: 06-29 at 23:06:33, iter: 20, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1247.04(13) mean: 1363.39, max: 1473.18
Date: 06-29 at 23:07:48, iter: 21, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1242.17(13) mean: 1383.56, max: 1522.93
Date: 06-29 at 23:09:07, iter: 22, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1242.17(13) mean: 1355.32, max: 1548.99
Date: 06-29 at 23:10:30, iter: 23, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1242.17(13) mean: 1305.85, max: 1357.40
Date: 06-29 at 23:11:48, iter: 24, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1242.17(13) mean: 1308.50, max: 1356.51
Date: 06-29 at 23:13:01, iter: 25, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1242.17(13) mean: 1323.62, max: 1385.16
Date: 06-29 at 23:14:26, iter: 26, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1242.17(13) mean: 1301.80, max: 1404.57
Date: 06-29 at 23:15:40, iter: 27, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1242.17(13) mean: 1299.06, max: 1337.60
Date: 06-29 at 23:17:00, iter: 28, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1242.17(13) mean: 1294.85, max: 1340.51
Date: 06-29 at 23:18:18, iter: 29, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1242.17(13) mean: 1312.05, max: 1384.70
Date: 06-29 at 23:19:36, iter: 30, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1242.17(13) mean: 1309.52, max: 1386.21
Date: 06-29 at 23:21:02, iter: 31, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1242.17(13) mean: 1306.59, max: 1422.70
Date: 06-29 at 23:22:30, iter: 32, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1242.17(13) mean: 1292.88, max: 1327.13
Date: 06-29 at 23:23:56, iter: 33, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1242.17(13) mean: 1326.33, max: 1388.34
Date: 06-29 at 23:25:29, iter: 34, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1233.75(12) mean: 1253.32, max: 1317.21
Date: 06-29 at 23:26:57, iter: 35, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1216.58(12) mean: 1251.14, max: 1356.65
Date: 06-29 at 23:28:16, iter: 36, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1216.58(12) mean: 1287.80, max: 1395.29
Date: 06-29 at 23:29:42, iter: 37, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1216.58(12) mean: 1245.80, max: 1264.38
Date: 06-29 at 23:31:15, iter: 38, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1216.58(12) mean: 1243.89, max: 1260.36
Date: 06-29 at 23:32:51, iter: 39, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1216.58(12) mean: 1243.89, max: 1260.36
Date: 06-29 at 23:34:24, iter: 40, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1216.58(12) mean: 1243.89, max: 1260.36
Date: 06-29 at 23:35:54, iter: 41, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1216.58(12) mean: 1269.33, max: 1292.09
Date: 06-29 at 23:37:31, iter: 42, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1216.58(12) mean: 1271.37, max: 1322.08
