Date: 06-30 at 09:00:46, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1566.27(6) mean: 3287.76, max: 3826.61
Date: 06-30 at 09:01:41, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1390.45(12) mean: 2532.23, max: 3428.68
Date: 06-30 at 09:02:33, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1345.05(12) mean: 2202.42, max: 3103.38
Date: 06-30 at 09:03:26, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1345.05(12) mean: 2214.69, max: 3123.20
Date: 06-30 at 09:04:23, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1345.05(12) mean: 1923.58, max: 2850.66
Date: 06-30 at 09:05:17, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1345.05(12) mean: 1419.10, max: 1561.67
Date: 06-30 at 09:06:08, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1345.05(12) mean: 1466.80, max: 1613.47
Date: 06-30 at 09:07:07, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1309.25(11) mean: 1381.65, max: 1469.88
Date: 06-30 at 09:07:58, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1299.47(11) mean: 1427.21, max: 1496.86
Date: 06-30 at 09:08:50, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1276.95(11) mean: 1484.54, max: 1572.93
Date: 06-30 at 09:09:47, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1275.10(11) mean: 1442.76, max: 1574.87
Date: 06-30 at 09:10:43, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1275.10(11) mean: 1349.50, max: 1400.19
Date: 06-30 at 09:11:42, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1253.79(12) mean: 1332.58, max: 1428.91
Date: 06-30 at 09:12:36, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1253.19(12) mean: 1324.53, max: 1397.33
