Date: 06-30 at 17:43:03, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1437.39(13) mean: 2759.47, max: 3527.52
Date: 06-30 at 17:43:49, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1411.65(13) mean: 2634.11, max: 3485.54
Date: 06-30 at 17:44:32, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1391.74(13) mean: 2337.54, max: 3248.92
Date: 06-30 at 17:45:15, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1367.43(13) mean: 2080.55, max: 2855.93
Date: 06-30 at 17:45:59, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1340.24(12) mean: 2052.06, max: 2765.98
Date: 06-30 at 17:46:47, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1333.34(12) mean: 1823.10, max: 2418.03
Date: 06-30 at 17:47:28, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1333.34(12) mean: 1823.09, max: 2408.44
Date: 06-30 at 17:48:10, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1333.34(12) mean: 1863.64, max: 2441.42
Date: 06-30 at 17:48:55, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1333.34(12) mean: 1825.61, max: 2306.76
Date: 06-30 at 17:49:43, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1333.34(12) mean: 1500.97, max: 1767.63
Date: 06-30 at 17:50:26, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1333.34(12) mean: 1530.80, max: 1809.51
Date: 06-30 at 17:51:10, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1333.34(12) mean: 1517.12, max: 1805.80
Date: 06-30 at 17:52:00, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1333.34(12) mean: 1398.61, max: 1491.28
Date: 06-30 at 17:52:45, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1298.68(13) mean: 1370.64, max: 1498.33
Date: 06-30 at 17:53:30, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1280.33(12) mean: 1415.88, max: 1546.87
Date: 06-30 at 17:54:10, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1280.33(12) mean: 1456.47, max: 1584.15
Date: 06-30 at 17:54:56, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1280.33(12) mean: 1386.83, max: 1524.52
Date: 06-30 at 17:55:40, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1280.33(12) mean: 1435.79, max: 1582.73
Date: 06-30 at 17:56:24, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1280.33(12) mean: 1431.98, max: 1604.76
Date: 06-30 at 17:57:09, iter: 20, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1275.31(12) mean: 1357.36, max: 1513.71
Date: 06-30 at 17:57:53, iter: 21, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1275.31(12) mean: 1370.96, max: 1537.17
Date: 06-30 at 17:58:37, iter: 22, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1275.31(12) mean: 1357.24, max: 1582.73
Date: 06-30 at 17:59:21, iter: 23, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1269.57(12) mean: 1328.57, max: 1651.21
Date: 06-30 at 18:00:05, iter: 24, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1269.57(12) mean: 1348.59, max: 1455.16
Date: 06-30 at 18:00:49, iter: 25, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1269.57(12) mean: 1305.82, max: 1329.46
Date: 06-30 at 18:01:33, iter: 26, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1264.49(12) mean: 1289.03, max: 1323.10
Date: 06-30 at 18:02:16, iter: 27, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1261.40(12) mean: 1302.01, max: 1340.36
Date: 06-30 at 18:02:58, iter: 28, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48 best obj: 1261.40(12) mean: 1284.91, max: 1298.64
