Date: 12-31 at 03:03:54, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1416.96(15), mean: 3491.24, max: 3865.33
Date: 12-31 at 03:04:48, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1237.69(15), mean: 3415.71, max: 3805.51
Date: 12-31 at 03:05:37, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1059.17(13), mean: 3180.07, max: 3685.28
Date: 12-31 at 03:06:27, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1050.64(13), mean: 2532.81, max: 3408.57
Date: 12-31 at 03:07:19, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1050.64(13), mean: 2106.70, max: 3016.17
Date: 12-31 at 03:08:13, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 986.97(13), mean: 1179.14, max: 1346.61
Date: 12-31 at 03:09:03, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 967.95(13), mean: 1114.05, max: 1302.78
Date: 12-31 at 03:09:53, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 919.68(13), mean: 1065.51, max: 1302.37
Date: 12-31 at 03:10:41, #particle: 15, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 866.54(11), mean: 997.63, max: 1301.58
Date: 12-31 at 03:11:31, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 923.85, max: 1107.44
Date: 12-31 at 03:12:20, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 914.39, max: 1107.26
Date: 12-31 at 03:13:06, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 885.12, max: 1070.04
Date: 12-31 at 03:13:54, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 859.43, max: 980.43
Date: 12-31 at 03:14:44, #particle: 15, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 857.75, max: 958.27
Date: 12-31 at 03:15:43, #particle: 15, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 871.65, max: 968.84
Date: 12-31 at 03:16:27, #particle: 15, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 856.04, max: 958.27
Date: 12-31 at 03:17:13, #particle: 15, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 849.48, max: 958.27
Date: 12-31 at 03:17:55, #particle: 15, iter: 19, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 833.03, max: 864.98
Date: 12-31 at 03:18:51, #particle: 15, iter: 21, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 840.07, max: 945.00
Date: 12-31 at 03:19:34, #particle: 15, iter: 22, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 830.63, max: 854.31
