Date: 03-25 at 03:37:05, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 1046.51(4), mean: 2249.55, max: 2862.74
Date: 03-25 at 03:37:08, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 900.30(4), mean: 1810.19, max: 2498.70
Date: 03-25 at 03:37:09, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 852.30(4), mean: 1832.75, max: 2480.99
Date: 03-25 at 03:37:13, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 819.80(4), mean: 1076.82, max: 1357.11
Date: 03-25 at 03:37:16, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 814.13(4), mean: 1047.75, max: 1385.60
Date: 03-25 at 03:37:19, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 811.40(4), mean: 953.44, max: 1267.77
Date: 03-25 at 03:37:24, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 726.73(5), mean: 833.69, max: 968.29
Date: 03-25 at 03:37:25, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 687.20(5), mean: 896.89, max: 1040.58
Date: 03-25 at 03:37:27, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 687.20(5), mean: 856.45, max: 920.52
Date: 03-25 at 03:37:36, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 687.20(5), mean: 805.42, max: 931.53
Date: 03-25 at 03:37:44, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 687.20(5), mean: 773.79, max: 864.77
Date: 03-25 at 03:37:48, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 687.20(5), mean: 720.27, max: 765.48
Date: 03-25 at 03:37:55, particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, best obj: 687.20(5), mean: 2118.54, max: 2877.01
Date: 03-25 at 03:37:58, particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, best obj: 669.39(5), mean: 1724.76, max: 2458.52
Date: 03-25 at 03:38:02, particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, best obj: 628.52(5), mean: 1007.66, max: 1185.17
Date: 03-25 at 03:38:05, particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, best obj: 628.40(5), mean: 900.90, max: 1111.22
Date: 03-25 at 03:38:11, particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: true, best obj: 628.40(5), mean: 823.78, max: 988.99
Date: 03-25 at 03:38:16, particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: true, best obj: 628.40(5), mean: 816.42, max: 1019.97
Date: 03-25 at 03:38:21, particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: true, best obj: 628.40(5), mean: 759.35, max: 902.37
Date: 03-25 at 03:38:26, particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: true, best obj: 628.40(5), mean: 743.06, max: 903.53
Date: 03-25 at 03:38:33, particle: 15, iter: 25, fix: false, local: true, cut car: true, new generate: true, best obj: 623.73(5), mean: 2113.54, max: 2928.18
Date: 03-25 at 03:38:37, particle: 15, iter: 26, fix: false, local: true, cut car: true, new generate: true, best obj: 623.73(5), mean: 1556.91, max: 2251.01
Date: 03-25 at 03:38:42, particle: 15, iter: 27, fix: false, local: true, cut car: true, new generate: true, best obj: 623.73(5), mean: 958.58, max: 1147.44
Date: 03-25 at 03:38:46, particle: 15, iter: 28, fix: false, local: true, cut car: true, new generate: true, best obj: 623.73(5), mean: 903.82, max: 1082.28
Date: 03-25 at 03:38:52, particle: 15, iter: 31, fix: false, local: true, cut car: true, new generate: true, best obj: 623.73(5), mean: 2128.04, max: 2957.14
Date: 03-25 at 03:38:55, particle: 15, iter: 32, fix: false, local: true, cut car: true, new generate: true, best obj: 623.73(5), mean: 1725.69, max: 2654.67
