Date: 03-06 at 03:00:09, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 890.54(3), mean: 1556.45, max: 2061.30
Date: 03-06 at 03:00:13, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 738.04(3), mean: 1123.53, max: 1508.91
Date: 03-06 at 03:00:19, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 679.90(3), mean: 849.74, max: 1110.57
Date: 03-06 at 03:00:23, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 679.90(3), mean: 766.81, max: 812.52
Date: 03-06 at 03:00:34, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 679.90(3), mean: 741.58, max: 802.25
Date: 03-06 at 03:00:41, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 679.90(3), mean: 722.69, max: 774.99
Date: 03-06 at 03:00:48, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 679.90(3), mean: 679.90, max: 679.90
Date: 03-06 at 03:01:01, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 679.90(3), mean: 2233.06, max: 3041.38
Date: 03-06 at 03:01:07, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 679.90(3), mean: 1235.80, max: 2200.32
Date: 03-06 at 03:01:17, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 679.90(3), mean: 870.74, max: 1203.98
Date: 03-06 at 03:01:24, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 679.90(3), mean: 679.90, max: 679.90
Date: 03-06 at 03:01:35, particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, best obj: 679.90(3), mean: 2202.56, max: 2898.36
Date: 03-06 at 03:01:42, particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, best obj: 679.90(3), mean: 1567.76, max: 2276.84
