Date: 01-03 at 06:43:11, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 1072.12, best obj: 1372.14(14), mean: 2416.39, max: 3001.35
Date: 01-03 at 06:44:10, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 1072.12, best obj: 1309.95(16), mean: 2199.90, max: 2979.80
Date: 01-03 at 06:45:03, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 1072.12, best obj: 1255.69(15), mean: 2140.19, max: 2924.26
Date: 01-03 at 06:45:58, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 1072.12, best obj: 1222.14(15), mean: 2092.95, max: 2843.87
Date: 01-03 at 06:46:55, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 1072.12, best obj: 1191.45(14), mean: 1907.29, max: 2620.10
Date: 01-03 at 06:47:54, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 1072.12, best obj: 1189.32(14), mean: 1934.07, max: 2657.23
Date: 01-03 at 06:48:49, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 1072.12, best obj: 1189.09(14), mean: 1928.04, max: 2586.11
Date: 01-03 at 06:49:50, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 1072.12, best obj: 1185.82(14), mean: 1697.46, max: 2478.15
Date: 01-03 at 06:50:53, #particle: 15, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 1072.12, best obj: 1182.51(14), mean: 1319.08, max: 1576.64
Date: 01-03 at 06:51:49, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 1072.12, best obj: 1182.51(14), mean: 1282.73, max: 1393.35
Date: 01-03 at 06:52:46, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 1072.12, best obj: 1182.51(14), mean: 1275.46, max: 1454.00
Date: 01-03 at 06:53:42, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 1072.12, best obj: 1182.51(14), mean: 1307.98, max: 1491.99
Date: 01-03 at 06:54:40, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 1072.12, best obj: 1182.51(14), mean: 1304.56, max: 1512.98
Date: 01-03 at 06:55:42, #particle: 15, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 1072.12, best obj: 1182.51(14), mean: 1320.52, max: 1637.75
Date: 01-03 at 06:56:28, #particle: 15, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 1072.12, best obj: 1182.51(14), mean: 1324.75, max: 1608.30
Date: 01-03 at 06:57:19, #particle: 15, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 1072.12, best obj: 1180.48(13), mean: 1300.79, max: 1670.49
Date: 01-03 at 06:58:10, #particle: 15, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 1072.12, best obj: 1174.19(13), mean: 1320.78, max: 1692.53
Date: 01-03 at 06:59:00, #particle: 15, iter: 19, fix: false, local: false, cut car: true, new generate: false, Khoo: 1072.12, best obj: 1174.19(13), mean: 1327.75, max: 1708.01
Date: 01-03 at 06:59:53, #particle: 15, iter: 20, fix: false, local: false, cut car: true, new generate: false, Khoo: 1072.12, best obj: 1174.19(13), mean: 1250.52, max: 1706.78
Date: 01-03 at 07:00:47, #particle: 15, iter: 21, fix: false, local: false, cut car: true, new generate: false, Khoo: 1072.12, best obj: 1157.43(13), mean: 1269.32, max: 1719.03
Date: 01-03 at 07:01:43, #particle: 15, iter: 22, fix: false, local: false, cut car: true, new generate: false, Khoo: 1072.12, best obj: 1157.43(13), mean: 1199.86, max: 1259.49
Date: 01-03 at 07:02:36, #particle: 15, iter: 23, fix: false, local: false, cut car: true, new generate: false, Khoo: 1072.12, best obj: 1157.43(13), mean: 1202.74, max: 1256.17
Date: 01-03 at 07:03:34, #particle: 15, iter: 24, fix: false, local: false, cut car: true, new generate: false, Khoo: 1072.12, best obj: 1157.43(13), mean: 1194.88, max: 1258.78
Date: 01-03 at 07:04:26, #particle: 15, iter: 25, fix: false, local: false, cut car: true, new generate: false, Khoo: 1072.12, best obj: 1152.66(13), mean: 1218.06, max: 1268.81
Date: 01-03 at 07:05:19, #particle: 15, iter: 26, fix: false, local: false, cut car: true, new generate: false, Khoo: 1072.12, best obj: 1152.46(13), mean: 1185.85, max: 1280.14
Date: 01-03 at 07:06:11, #particle: 15, iter: 27, fix: false, local: false, cut car: true, new generate: false, Khoo: 1072.12, best obj: 1146.18(13), mean: 1167.82, max: 1184.04
Date: 01-03 at 07:07:05, #particle: 15, iter: 28, fix: false, local: false, cut car: true, new generate: false, Khoo: 1072.12, best obj: 1146.10(13), mean: 1210.45, max: 1248.33
Date: 01-03 at 07:07:57, #particle: 15, iter: 29, fix: false, local: false, cut car: true, new generate: false, Khoo: 1072.12, best obj: 1146.10(13), mean: 1177.49, max: 1211.97
Date: 01-03 at 07:08:55, #particle: 15, iter: 30, fix: false, local: false, cut car: true, new generate: false, Khoo: 1072.12, best obj: 1146.10(13), mean: 1165.63, max: 1208.67
Date: 01-03 at 07:09:48, #particle: 15, iter: 31, fix: false, local: false, cut car: true, new generate: false, Khoo: 1072.12, best obj: 1146.10(13), mean: 1218.20, max: 1248.20
Date: 01-03 at 07:10:41, #particle: 15, iter: 32, fix: false, local: false, cut car: true, new generate: false, Khoo: 1072.12, best obj: 1145.29(13), mean: 1174.74, max: 1260.07
Date: 01-03 at 07:11:35, #particle: 15, iter: 33, fix: false, local: false, cut car: true, new generate: false, Khoo: 1072.12, best obj: 1145.29(13), mean: 1159.55, max: 1193.93
Date: 01-03 at 07:12:28, #particle: 15, iter: 34, fix: false, local: false, cut car: true, new generate: false, Khoo: 1072.12, best obj: 1143.55(13), mean: 1155.71, max: 1193.93
Date: 01-03 at 07:13:23, #particle: 15, iter: 35, fix: false, local: false, cut car: true, new generate: false, Khoo: 1072.12, best obj: 1142.69(13), mean: 1154.69, max: 1193.93
Date: 01-03 at 07:14:14, #particle: 15, iter: 36, fix: false, local: false, cut car: true, new generate: false, Khoo: 1072.12, best obj: 1142.69(13), mean: 1152.46, max: 1197.41
Date: 01-03 at 07:15:09, #particle: 15, iter: 37, fix: false, local: false, cut car: true, new generate: false, Khoo: 1072.12, best obj: 1142.69(13), mean: 1151.88, max: 1193.93
Date: 01-03 at 07:16:05, #particle: 15, iter: 38, fix: false, local: false, cut car: true, new generate: false, Khoo: 1072.12, best obj: 1142.69(13), mean: 1171.17, max: 1245.32
Date: 01-03 at 07:17:00, #particle: 15, iter: 39, fix: false, local: false, cut car: true, new generate: false, Khoo: 1072.12, best obj: 1142.69(13), mean: 1152.45, max: 1189.57
Date: 01-03 at 07:17:56, #particle: 15, iter: 41, fix: false, local: false, cut car: true, new generate: false, Khoo: 1072.12, best obj: 1129.25(13), mean: 1157.14, max: 1325.66
Date: 01-03 at 07:18:51, #particle: 15, iter: 42, fix: false, local: false, cut car: true, new generate: false, Khoo: 1072.12, best obj: 1125.42(13), mean: 1163.66, max: 1336.57
Date: 01-03 at 07:19:44, #particle: 15, iter: 43, fix: false, local: false, cut car: true, new generate: false, Khoo: 1072.12, best obj: 1125.42(13), mean: 1191.14, max: 1366.02
Date: 01-03 at 07:20:37, #particle: 15, iter: 44, fix: false, local: false, cut car: true, new generate: false, Khoo: 1072.12, best obj: 1125.42(13), mean: 1238.81, max: 1361.27
Date: 01-03 at 07:21:33, #particle: 15, iter: 45, fix: false, local: false, cut car: true, new generate: false, Khoo: 1072.12, best obj: 1125.42(13), mean: 1148.47, max: 1167.81
Date: 01-03 at 07:22:25, #particle: 15, iter: 46, fix: false, local: false, cut car: true, new generate: false, Khoo: 1072.12, best obj: 1125.42(13), mean: 1194.39, max: 1213.95
Date: 01-03 at 07:23:20, #particle: 15, iter: 48, fix: false, local: false, cut car: true, new generate: false, Khoo: 1072.12, best obj: 1125.42(13), mean: 1314.38, max: 1491.55
Date: 01-03 at 07:24:12, #particle: 15, iter: 49, fix: false, local: false, cut car: true, new generate: false, Khoo: 1072.12, best obj: 1125.42(13), mean: 1168.29, max: 1231.03
Date: 01-03 at 07:25:05, #particle: 15, iter: 50, fix: false, local: false, cut car: true, new generate: false, Khoo: 1072.12, best obj: 1125.42(13), mean: 1163.38, max: 1243.80
Date: 01-03 at 07:25:54, #particle: 15, iter: 51, fix: false, local: false, cut car: true, new generate: false, Khoo: 1072.12, best obj: 1125.42(13), mean: 1175.28, max: 1274.02
Date: 01-03 at 07:26:50, #particle: 15, iter: 53, fix: false, local: false, cut car: true, new generate: false, Khoo: 1072.12, best obj: 1125.42(13), mean: 1171.93, max: 1300.65
Date: 01-03 at 07:27:41, #particle: 15, iter: 54, fix: false, local: false, cut car: true, new generate: false, Khoo: 1072.12, best obj: 1125.42(13), mean: 1186.07, max: 1315.26
