Date: 07-16 at 14:25:47, iter: 1, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1487.30(6) mean: 3763.20, max: 4815.01
Date: 07-16 at 14:26:56, iter: 2, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1348.68(6) mean: 3483.12, max: 4700.46
Date: 07-16 at 14:28:05, iter: 3, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1295.33(6) mean: 3079.27, max: 4093.78
Date: 07-16 at 14:29:09, iter: 4, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1260.00(6) mean: 1532.17, max: 1747.72
Date: 07-16 at 14:30:16, iter: 5, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1253.11(6) mean: 1502.20, max: 1714.07
Date: 07-16 at 14:31:18, iter: 6, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1253.11(6) mean: 1423.22, max: 1622.22
Date: 07-16 at 14:32:26, iter: 7, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1253.11(6) mean: 1472.07, max: 1682.71
Date: 07-16 at 14:33:29, iter: 8, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1244.97(6) mean: 1427.32, max: 1653.02
Date: 07-16 at 14:34:32, iter: 9, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1243.76(6) mean: 1284.73, max: 1331.95
Date: 07-16 at 14:35:34, iter: 10, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1232.45(9) mean: 1277.12, max: 1357.23
Date: 07-16 at 14:36:38, iter: 11, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1184.40(9) mean: 1319.26, max: 1434.32
Date: 07-16 at 14:37:44, iter: 12, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1184.40(9) mean: 1272.19, max: 1368.49
Date: 07-16 at 14:38:49, iter: 13, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1184.40(9) mean: 1297.76, max: 1359.52
Date: 07-16 at 14:39:54, iter: 14, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1184.40(9) mean: 1246.99, max: 1346.00
Date: 07-16 at 14:40:59, iter: 15, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1184.40(9) mean: 1238.37, max: 1332.40
Date: 07-16 at 14:42:03, iter: 17, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1184.40(9) mean: 1498.13, max: 2033.89
Date: 07-16 at 14:43:06, iter: 18, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1184.40(9) mean: 1360.15, max: 2017.20
Date: 07-16 at 14:44:11, iter: 19, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1184.40(9) mean: 1261.25, max: 1396.28
Date: 07-16 at 14:45:14, iter: 20, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1184.40(9) mean: 1259.24, max: 1325.30
Date: 07-16 at 14:46:20, iter: 22, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1184.40(9) mean: 1502.60, max: 1692.22
Date: 07-16 at 14:47:26, iter: 23, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1184.40(9) mean: 1468.52, max: 1700.25
Date: 07-16 at 14:48:38, iter: 24, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1184.40(9) mean: 1350.53, max: 1736.43
Date: 07-16 at 14:49:51, iter: 25, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1184.40(9) mean: 1238.62, max: 1395.23
Date: 07-16 at 14:50:55, iter: 27, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1184.40(9) mean: 1474.74, max: 1800.52
Date: 07-16 at 14:51:59, iter: 28, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1183.61(9) mean: 1329.85, max: 1607.72
Date: 07-16 at 14:53:03, iter: 29, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1176.20(8) mean: 1371.80, max: 1652.19
Date: 07-16 at 14:54:05, iter: 30, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1168.72(8) mean: 1233.37, max: 1343.82
Date: 07-16 at 14:55:12, iter: 31, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1168.72(8) mean: 1261.42, max: 1398.81
Date: 07-16 at 14:56:15, iter: 32, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1168.72(8) mean: 1211.58, max: 1271.41
Date: 07-16 at 14:57:18, iter: 33, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1168.72(8) mean: 1227.45, max: 1325.89
Date: 07-16 at 14:58:21, iter: 34, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1168.72(8) mean: 1210.88, max: 1325.14
Date: 07-16 at 14:59:23, iter: 35, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1168.39(8) mean: 1246.40, max: 1343.06
Date: 07-16 at 15:00:27, iter: 36, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1168.39(8) mean: 1193.89, max: 1320.99
Date: 07-16 at 15:01:28, iter: 37, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1168.39(8) mean: 1178.96, max: 1230.95
Date: 07-16 at 15:02:31, iter: 38, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1165.53(8) mean: 1178.43, max: 1229.58
Date: 07-16 at 15:03:33, iter: 39, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1165.53(8) mean: 1176.55, max: 1229.58
Date: 07-16 at 15:04:36, iter: 40, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1165.53(8) mean: 1176.55, max: 1229.58
Date: 07-16 at 15:05:39, iter: 41, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1165.53(8) mean: 1191.53, max: 1251.39
Date: 07-16 at 15:06:41, iter: 42, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1165.53(8) mean: 1197.70, max: 1263.73
Date: 07-16 at 15:07:45, iter: 44, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1165.53(8) mean: 1392.04, max: 1697.02
Date: 07-16 at 15:08:49, iter: 45, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1165.53(8) mean: 1302.55, max: 1746.09
Date: 07-16 at 15:09:50, iter: 46, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1165.53(8) mean: 1240.67, max: 1451.29
Date: 07-16 at 15:10:53, iter: 47, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1165.53(8) mean: 1203.60, max: 1346.51
Date: 07-16 at 15:11:54, iter: 49, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1165.53(8) mean: 1464.54, max: 1858.65
Date: 07-16 at 15:12:56, iter: 50, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1165.53(8) mean: 1300.14, max: 1537.01
Date: 07-16 at 15:13:58, iter: 51, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1165.53(8) mean: 1259.51, max: 1522.20
Date: 07-16 at 15:15:03, iter: 52, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1165.53(8) mean: 1265.84, max: 1497.13
Date: 07-16 at 15:16:03, iter: 54, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1165.53(8) mean: 1534.91, max: 1822.80
Date: 07-16 at 15:17:08, iter: 55, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1165.53(8) mean: 1498.88, max: 1829.21
Date: 07-16 at 15:18:11, iter: 56, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1165.53(8) mean: 1395.49, max: 1720.36
Date: 07-16 at 15:19:12, iter: 57, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1165.53(8) mean: 1276.24, max: 1365.47
Date: 07-16 at 15:20:15, iter: 59, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1165.53(8) mean: 1529.28, max: 1886.91
Date: 07-16 at 15:21:16, iter: 60, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1165.53(8) mean: 1404.07, max: 1863.79
Date: 07-16 at 15:22:21, iter: 61, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1165.53(8) mean: 1346.53, max: 1689.63
Date: 07-16 at 15:23:23, iter: 62, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1153.54(8) mean: 1245.57, max: 1492.74
Date: 07-16 at 15:24:31, iter: 63, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1150.12(8) mean: 1275.59, max: 1447.70
Date: 07-16 at 15:25:31, iter: 64, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1150.12(8) mean: 1215.69, max: 1331.67
Date: 07-16 at 15:26:38, iter: 65, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1150.12(8) mean: 1226.14, max: 1411.72
Date: 07-16 at 15:27:39, iter: 66, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1150.12(8) mean: 1187.37, max: 1233.27
Date: 07-16 at 15:28:43, iter: 67, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1150.12(8) mean: 1194.05, max: 1309.18
Date: 07-16 at 15:29:46, iter: 69, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1150.12(8) mean: 1445.99, max: 1937.25
Date: 07-16 at 15:30:47, iter: 70, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1143.81(8) mean: 1237.40, max: 1371.11
Date: 07-16 at 15:31:50, iter: 71, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1141.08(8) mean: 1222.17, max: 1328.72
Date: 07-16 at 15:32:54, iter: 72, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1141.08(8) mean: 1285.00, max: 1412.65
Date: 07-16 at 15:33:56, iter: 73, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1141.08(8) mean: 1194.06, max: 1433.50
Date: 07-16 at 15:34:58, iter: 74, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1141.08(8) mean: 1193.12, max: 1340.82
Date: 07-16 at 15:36:05, iter: 75, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1141.08(8) mean: 1216.98, max: 1400.56
Date: 07-16 at 15:37:10, iter: 77, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1141.08(8) mean: 1448.06, max: 1824.57
Date: 07-16 at 15:38:11, iter: 78, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1141.08(8) mean: 1330.20, max: 1774.01
Date: 07-16 at 15:39:14, iter: 79, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1141.08(8) mean: 1249.25, max: 1428.75
Date: 07-16 at 15:40:22, iter: 80, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1127.26(8) mean: 1185.72, max: 1311.78
Date: 07-16 at 15:41:22, iter: 81, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1127.26(8) mean: 1181.92, max: 1310.14
Date: 07-16 at 15:42:26, iter: 82, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1127.26(8) mean: 1182.77, max: 1340.50
Date: 07-16 at 15:43:29, iter: 83, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1127.26(8) mean: 1171.38, max: 1300.15
Date: 07-16 at 15:44:36, iter: 84, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1127.26(8) mean: 1184.30, max: 1276.98
Date: 07-16 at 15:45:41, iter: 86, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1127.26(8) mean: 1483.21, max: 1768.60
Date: 07-16 at 15:46:43, iter: 87, fix: false, local: true, cut car: true, new generate: true, Khoo: 1095.64 best obj: 1127.26(8) mean: 1289.54, max: 1492.29
