Date: 01-11 at 20:03:35, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17, best obj: 1207.60(4), mean: 3298.54, max: 4078.48
Date: 01-11 at 20:04:12, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17, best obj: 1006.17(4), mean: 2578.87, max: 3489.56
Date: 01-11 at 20:04:48, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17, best obj: 864.67(4), mean: 1808.82, max: 2664.72
Date: 01-11 at 20:05:25, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17, best obj: 845.10(4), mean: 1785.53, max: 2648.07
Date: 01-11 at 20:06:02, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17, best obj: 828.75(4), mean: 1365.72, max: 2110.44
Date: 01-11 at 20:06:37, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17, best obj: 794.65(4), mean: 1243.41, max: 2072.00
Date: 01-11 at 20:07:04, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17, best obj: 765.74(4), mean: 912.66, max: 1051.51
Date: 01-11 at 20:07:39, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17, best obj: 757.57(4), mean: 793.79, max: 834.04
Date: 01-11 at 20:08:15, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17, best obj: 739.89(4), mean: 768.70, max: 806.47
Date: 01-11 at 20:08:46, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17, best obj: 732.91(4), mean: 778.30, max: 831.13
Date: 01-11 at 20:09:24, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17, best obj: 732.73(4), mean: 767.09, max: 834.98
Date: 01-11 at 20:09:54, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17, best obj: 722.27(4), mean: 761.27, max: 801.34
Date: 01-11 at 20:10:28, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17, best obj: 707.74(4), mean: 770.28, max: 833.01
Date: 01-11 at 20:11:06, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17, best obj: 707.73(4), mean: 759.76, max: 794.95
Date: 01-11 at 20:11:31, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17, best obj: 703.47(4), mean: 712.76, max: 747.89
Date: 01-11 at 20:12:04, #particle: 15, iter: 16, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17, best obj: 703.47(4), mean: 717.70, max: 753.10
Date: 01-11 at 20:12:38, #particle: 15, iter: 17, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17, best obj: 703.47(4), mean: 711.82, max: 754.43
Date: 01-11 at 20:13:20, #particle: 15, iter: 18, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17, best obj: 703.47(4), mean: 704.91, max: 724.99
Date: 01-11 at 20:13:49, #particle: 15, iter: 19, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17, best obj: 703.47(4), mean: 703.47, max: 703.47
Date: 01-11 at 20:14:25, #particle: 15, iter: 21, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17, best obj: 703.47(4), mean: 2804.46, max: 3346.32
Date: 01-11 at 20:15:00, #particle: 15, iter: 22, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17, best obj: 703.47(4), mean: 1250.18, max: 2508.21
Date: 01-11 at 20:15:37, #particle: 15, iter: 23, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17, best obj: 703.47(4), mean: 1017.27, max: 1693.67
Date: 01-11 at 20:16:15, #particle: 15, iter: 24, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17, best obj: 703.47(4), mean: 808.61, max: 890.01
Date: 01-11 at 20:16:43, #particle: 15, iter: 26, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17, best obj: 703.47(4), mean: 2036.73, max: 2420.47
Date: 01-11 at 20:17:23, #particle: 15, iter: 27, fix: false, local: true, cut car: false, new generate: true, Khoo: 591.17, best obj: 703.47(4), mean: 862.49, max: 917.30
