Date: 08-05 at 20:35:13, iter: 1, new3, Khoo: 753.15, current_best: 1141.56 best obj: 1141.56(4) mean: 2459.67, max: 3401.95
Date: 08-05 at 20:36:54, iter: 2, new3, Khoo: 753.15, current_best: 1028.42 best obj: 1028.42(8) mean: 2141.20, max: 3073.47
Date: 08-05 at 20:38:34, iter: 3, new3, Khoo: 753.15, current_best: 974.89 best obj: 974.89(8) mean: 1910.16, max: 2922.24
Date: 08-05 at 20:40:19, iter: 4, new3, Khoo: 753.15, current_best: 963.79 best obj: 963.79(8) mean: 1867.63, max: 2822.83
Date: 08-05 at 20:42:06, iter: 5, new3, Khoo: 753.15, current_best: 962.96 best obj: 962.96(8) mean: 1886.33, max: 2833.59
Date: 08-05 at 20:43:41, iter: 6, new3, Khoo: 753.15, current_best: 960.15 best obj: 960.15(8) mean: 1528.78, max: 2441.61
Date: 08-05 at 20:44:51, iter: 7, new3, Khoo: 753.15, current_best: 960.15 best obj: 960.15(8) mean: 1358.17, max: 2044.17
Date: 08-05 at 20:46:33, iter: 8, new3, Khoo: 753.15, current_best: 960.15 best obj: 960.15(8) mean: 1146.65, max: 1346.78
Date: 08-05 at 20:48:19, iter: 9, new3, Khoo: 753.15, current_best: 960.15 best obj: 960.15(8) mean: 1150.33, max: 1391.29
Date: 08-05 at 20:49:28, iter: 11, new3, Khoo: 753.15, current_best: 960.15 best obj: 960.15(8) mean: 1225.81, max: 1504.49
Date: 08-05 at 20:50:52, iter: 12, new3, Khoo: 753.15, current_best: 960.15 best obj: 960.15(8) mean: 1153.39, max: 1511.05
Date: 08-05 at 20:52:26, iter: 13, new3, Khoo: 753.15, current_best: 942.14 best obj: 942.14(8) mean: 1035.77, max: 1326.48
Date: 08-05 at 20:54:14, iter: 14, new3, Khoo: 753.15, current_best: 933.75 best obj: 933.75(8) mean: 999.81, max: 1326.65
Date: 08-05 at 20:55:47, iter: 15, new3, Khoo: 753.15, current_best: 907.82 best obj: 907.82(7) mean: 1045.79, max: 1335.36
Date: 08-05 at 20:57:05, iter: 16, new3, Khoo: 753.15, current_best: 901.64 best obj: 901.64(7) mean: 1052.94, max: 1203.22
Date: 08-05 at 20:58:31, iter: 17, new3, Khoo: 753.15, current_best: 901.64 best obj: 901.64(7) mean: 953.66, max: 1047.93
Date: 08-05 at 20:59:56, iter: 18, new3, Khoo: 753.15, current_best: 901.64 best obj: 901.64(7) mean: 934.78, max: 1023.60
Date: 08-05 at 21:01:28, iter: 19, new3, Khoo: 753.15, current_best: 901.64 best obj: 901.64(7) mean: 931.27, max: 995.87
Date: 08-05 at 21:03:00, iter: 21, new3, Khoo: 753.15, current_best: 901.64 best obj: 901.64(7) mean: 1113.35, max: 1321.65
Date: 08-05 at 21:04:36, iter: 22, new3, Khoo: 753.15, current_best: 901.64 best obj: 901.64(7) mean: 984.07, max: 1288.96
Date: 08-05 at 21:06:06, iter: 23, new3, Khoo: 753.15, current_best: 901.64 best obj: 901.64(7) mean: 945.87, max: 1011.72
Date: 08-05 at 21:07:23, iter: 24, new3, Khoo: 753.15, current_best: 888.77 best obj: 888.77(7) mean: 949.89, max: 1040.19
Date: 08-05 at 21:08:47, iter: 25, new3, Khoo: 753.15, current_best: 887.83 best obj: 887.83(7) mean: 926.17, max: 1016.16
Date: 08-05 at 21:10:30, iter: 26, new3, Khoo: 753.15, current_best: 886.16 best obj: 886.16(7) mean: 927.23, max: 1056.97
Date: 08-05 at 21:12:07, iter: 27, new3, Khoo: 753.15, current_best: 883.31 best obj: 883.31(7) mean: 919.91, max: 984.07
Date: 08-05 at 21:13:51, iter: 28, new3, Khoo: 753.15, current_best: 883.31 best obj: 883.31(7) mean: 918.23, max: 973.92
Date: 08-05 at 21:15:33, iter: 29, new3, Khoo: 753.15, current_best: 883.31 best obj: 883.31(7) mean: 918.99, max: 1042.18
Date: 08-05 at 21:16:40, iter: 30, new3, Khoo: 753.15, current_best: 883.31 best obj: 883.31(7) mean: 981.31, max: 1041.26
Date: 08-05 at 21:18:00, iter: 32, new3, Khoo: 753.15, current_best: 883.31 best obj: 883.31(7) mean: 1069.12, max: 1184.74
Date: 08-05 at 21:19:31, iter: 33, new3, Khoo: 753.15, current_best: 883.31 best obj: 883.31(7) mean: 964.69, max: 1115.21
Date: 08-05 at 21:20:57, iter: 34, new3, Khoo: 753.15, current_best: 883.31 best obj: 883.31(7) mean: 968.31, max: 1108.15
Date: 08-05 at 21:22:20, iter: 35, new3, Khoo: 753.15, current_best: 860.54 best obj: 860.54(6) mean: 928.23, max: 1074.74
Date: 08-05 at 21:23:50, iter: 36, new3, Khoo: 753.15, current_best: 860.54 best obj: 860.54(6) mean: 904.23, max: 967.34
Date: 08-05 at 21:25:12, iter: 37, new3, Khoo: 753.15, current_best: 860.54 best obj: 860.54(6) mean: 888.45, max: 990.24
Date: 08-05 at 21:26:32, iter: 38, new3, Khoo: 753.15, current_best: 860.54 best obj: 860.54(6) mean: 910.77, max: 1010.30
Date: 08-05 at 21:27:50, iter: 40, new3, Khoo: 753.15, current_best: 860.54 best obj: 860.54(6) mean: 1065.23, max: 1190.95
Date: 08-05 at 21:29:00, iter: 41, new3, Khoo: 753.15, current_best: 858.54 best obj: 858.54(6) mean: 1007.10, max: 1226.50
Date: 08-05 at 21:30:24, iter: 42, new3, Khoo: 753.15, current_best: 856.38 best obj: 856.38(6) mean: 927.82, max: 1240.40
Date: 08-05 at 21:31:36, iter: 43, new3, Khoo: 753.15, current_best: 856.38 best obj: 856.38(6) mean: 906.91, max: 1031.96
Date: 08-05 at 21:32:58, iter: 44, new3, Khoo: 753.15, current_best: 856.38 best obj: 856.38(6) mean: 912.76, max: 1040.32
Date: 08-05 at 21:34:22, iter: 45, new3, Khoo: 753.15, current_best: 856.38 best obj: 856.38(6) mean: 883.84, max: 953.25
Date: 08-05 at 21:35:49, iter: 47, new3, Khoo: 753.15, current_best: 856.38 best obj: 856.38(6) mean: 1079.92, max: 1469.45
Date: 08-05 at 21:36:59, iter: 48, new3, Khoo: 753.15, current_best: 856.38 best obj: 856.38(6) mean: 950.00, max: 1237.09
Date: 08-05 at 21:38:17, iter: 49, new3, Khoo: 753.15, current_best: 856.38 best obj: 856.38(6) mean: 894.92, max: 1133.97
Date: 08-05 at 21:39:22, iter: 50, new3, Khoo: 753.15, current_best: 856.38 best obj: 856.38(6) mean: 902.36, max: 1001.89
Date: 08-05 at 21:40:41, iter: 52, new3, Khoo: 753.15, current_best: 856.38 best obj: 856.38(6) mean: 1068.08, max: 1335.70
