Date: 07-06 at 11:23:51, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1634.86(21) mean: 2455.51, max: 2888.88
Date: 07-06 at 11:25:09, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1572.15(20) mean: 2328.26, max: 2900.98
Date: 07-06 at 11:26:33, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1555.81(20) mean: 2162.84, max: 2906.17
Date: 07-06 at 11:27:52, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1555.81(20) mean: 2162.25, max: 2936.92
Date: 07-06 at 11:29:12, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1555.81(20) mean: 2109.15, max: 2948.28
Date: 07-06 at 11:30:33, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1555.81(20) mean: 2134.86, max: 2979.79
Date: 07-06 at 11:31:56, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1555.81(20) mean: 2146.80, max: 2931.79
Date: 07-06 at 11:33:22, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1555.81(20) mean: 1891.54, max: 2810.93
Date: 07-06 at 11:34:47, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1555.81(20) mean: 1837.20, max: 2810.59
Date: 07-06 at 11:36:04, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1555.81(20) mean: 1850.70, max: 2810.70
Date: 07-06 at 11:37:26, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1555.81(20) mean: 1700.10, max: 2173.21
Date: 07-06 at 11:38:48, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1555.81(20) mean: 1744.26, max: 1931.44
Date: 07-06 at 11:40:04, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1555.81(20) mean: 1710.89, max: 1952.25
