Date: 07-06 at 02:55:25, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1627.19(20) mean: 2443.87, max: 2860.34
Date: 07-06 at 02:56:56, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1585.68(20) mean: 2323.21, max: 2869.33
Date: 07-06 at 02:58:25, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1558.02(19) mean: 2115.65, max: 2877.34
Date: 07-06 at 02:59:51, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1557.76(19) mean: 2139.16, max: 2837.58
Date: 07-06 at 03:01:23, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1557.76(19) mean: 1861.80, max: 2801.11
Date: 07-06 at 03:02:47, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1557.76(19) mean: 1795.95, max: 2769.32
Date: 07-06 at 03:04:13, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1557.76(19) mean: 1713.66, max: 1905.36
Date: 07-06 at 03:05:44, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1557.76(19) mean: 1696.41, max: 1929.90
Date: 07-06 at 03:07:19, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1543.33(19) mean: 1673.58, max: 1943.27
Date: 07-06 at 03:08:42, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1543.33(19) mean: 1682.60, max: 1937.58
Date: 07-06 at 03:10:11, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1540.83(19) mean: 1585.88, max: 1663.17
Date: 07-06 at 03:11:38, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1539.78(19) mean: 1612.21, max: 1705.95
Date: 07-06 at 03:12:58, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1539.78(19) mean: 1643.04, max: 1745.75
Date: 07-06 at 03:14:28, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1539.78(19) mean: 1593.63, max: 1660.64
Date: 07-06 at 03:15:53, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1519.49(19) mean: 1617.22, max: 1705.59
Date: 07-06 at 03:17:21, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1518.28(19) mean: 1586.78, max: 1660.64
Date: 07-06 at 03:18:43, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1518.28(19) mean: 1617.61, max: 1684.31
Date: 07-06 at 03:20:11, iter: 19, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1518.28(19) mean: 1620.83, max: 1728.09
Date: 07-06 at 03:21:33, iter: 20, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1518.28(19) mean: 1625.84, max: 1732.28
Date: 07-06 at 03:23:08, iter: 21, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1515.09(19) mean: 1578.69, max: 1650.01
Date: 07-06 at 03:24:33, iter: 22, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1515.09(19) mean: 1587.45, max: 1697.21
Date: 07-06 at 03:25:51, iter: 23, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1515.09(19) mean: 1614.79, max: 1738.00
Date: 07-06 at 03:27:25, iter: 24, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1515.09(19) mean: 1574.00, max: 1651.42
Date: 07-06 at 03:28:44, iter: 25, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1509.14(19) mean: 1609.47, max: 1701.41
Date: 07-06 at 03:30:12, iter: 26, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1509.14(19) mean: 1574.66, max: 1651.81
Date: 07-06 at 03:31:39, iter: 27, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1509.14(19) mean: 1596.01, max: 1672.30
Date: 07-06 at 03:33:04, iter: 28, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1509.14(19) mean: 1572.34, max: 1653.84
Date: 07-06 at 03:34:22, iter: 29, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1509.14(19) mean: 1602.00, max: 1681.13
Date: 07-06 at 03:35:53, iter: 31, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1509.14(19) mean: 1636.84, max: 1793.02
Date: 07-06 at 03:37:11, iter: 32, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1509.14(19) mean: 1679.37, max: 1847.93
Date: 07-06 at 03:38:43, iter: 33, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1508.09(19) mean: 1561.94, max: 1692.73
Date: 07-06 at 03:40:09, iter: 34, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1508.09(19) mean: 1553.66, max: 1728.89
Date: 07-06 at 03:41:36, iter: 35, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1508.09(19) mean: 1560.36, max: 1704.85
Date: 07-06 at 03:43:05, iter: 36, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1508.09(19) mean: 1566.98, max: 1689.86
Date: 07-06 at 03:44:21, iter: 37, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1508.09(19) mean: 1584.90, max: 1663.70
Date: 07-06 at 03:45:47, iter: 39, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1508.09(19) mean: 1630.45, max: 1861.69
Date: 07-06 at 03:47:15, iter: 40, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1508.09(19) mean: 1632.48, max: 1861.49
Date: 07-06 at 03:48:38, iter: 41, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1508.09(19) mean: 1574.79, max: 1831.16
Date: 07-06 at 03:50:09, iter: 42, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1502.26(19) mean: 1535.27, max: 1602.65
Date: 07-06 at 03:51:27, iter: 43, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1502.26(19) mean: 1558.79, max: 1626.55
Date: 07-06 at 03:52:53, iter: 44, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1502.26(19) mean: 1527.14, max: 1581.68
Date: 07-06 at 03:54:23, iter: 45, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1502.26(19) mean: 1525.16, max: 1576.84
Date: 07-06 at 03:55:51, iter: 46, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1502.26(19) mean: 1533.87, max: 1590.94
Date: 07-06 at 03:57:20, iter: 48, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1502.26(19) mean: 1567.15, max: 1789.89
Date: 07-06 at 03:58:48, iter: 49, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1502.26(19) mean: 1529.19, max: 1575.44
Date: 07-06 at 04:00:15, iter: 50, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1502.26(19) mean: 1539.59, max: 1598.44
Date: 07-06 at 04:01:34, iter: 51, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1502.26(19) mean: 1543.97, max: 1633.82
Date: 07-06 at 04:03:01, iter: 53, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1498.56(19) mean: 1586.64, max: 1743.54
Date: 07-06 at 04:04:32, iter: 54, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1493.72(19) mean: 1518.76, max: 1586.57
Date: 07-06 at 04:05:54, iter: 55, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1493.72(19) mean: 1517.97, max: 1554.35
Date: 07-06 at 04:07:20, iter: 56, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1493.72(19) mean: 1515.04, max: 1561.24
Date: 07-06 at 04:08:46, iter: 57, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1493.72(19) mean: 1520.84, max: 1563.44
Date: 07-06 at 04:10:09, iter: 58, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1493.72(19) mean: 1517.32, max: 1558.93
Date: 07-06 at 04:11:31, iter: 60, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1493.72(19) mean: 1560.46, max: 1731.89
Date: 07-06 at 04:12:59, iter: 61, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1493.72(19) mean: 1533.45, max: 1647.09
Date: 07-06 at 04:14:25, iter: 62, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1493.72(19) mean: 1522.27, max: 1660.34
Date: 07-06 at 04:15:50, iter: 63, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1493.72(19) mean: 1515.04, max: 1565.92
Date: 07-06 at 04:17:20, iter: 65, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1493.72(19) mean: 1563.92, max: 1706.51
Date: 07-06 at 04:18:45, iter: 66, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1493.72(19) mean: 1514.31, max: 1562.59
Date: 07-06 at 04:20:09, iter: 67, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1493.72(19) mean: 1509.60, max: 1551.54
Date: 07-06 at 04:21:36, iter: 68, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1493.72(19) mean: 1516.47, max: 1577.68
Date: 07-06 at 04:23:09, iter: 70, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1493.72(19) mean: 1533.61, max: 1619.60
Date: 07-06 at 04:24:33, iter: 71, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1493.72(19) mean: 1519.87, max: 1571.43
Date: 07-06 at 04:25:54, iter: 72, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1493.72(19) mean: 1535.34, max: 1603.83
Date: 07-06 at 04:27:26, iter: 73, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1493.72(19) mean: 1515.83, max: 1602.47
Date: 07-06 at 04:28:50, iter: 75, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1493.72(19) mean: 1528.00, max: 1604.81
Date: 07-06 at 04:30:10, iter: 76, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1493.72(19) mean: 1540.59, max: 1637.23
Date: 07-06 at 04:31:39, iter: 77, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1493.72(19) mean: 1530.77, max: 1600.83
Date: 07-06 at 04:32:54, iter: 78, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1493.72(19) mean: 1547.42, max: 1595.38
Date: 07-06 at 04:34:17, iter: 80, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1493.72(19) mean: 1557.15, max: 1656.26
Date: 07-06 at 04:35:46, iter: 81, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1482.32(18) mean: 1529.05, max: 1674.47
Date: 07-06 at 04:37:10, iter: 82, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1482.32(18) mean: 1519.47, max: 1572.36
Date: 07-06 at 04:38:25, iter: 83, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1482.32(18) mean: 1541.38, max: 1612.38
Date: 07-06 at 04:39:53, iter: 84, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1482.32(18) mean: 1536.29, max: 1632.10
Date: 07-06 at 04:41:19, iter: 85, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1482.32(18) mean: 1510.41, max: 1538.88
Date: 07-06 at 04:42:50, iter: 87, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1482.32(18) mean: 1553.79, max: 1652.60
Date: 07-06 at 04:44:20, iter: 88, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1482.32(18) mean: 1518.86, max: 1628.59
Date: 07-06 at 04:45:45, iter: 89, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1482.32(18) mean: 1516.56, max: 1572.24
Date: 07-06 at 04:47:02, iter: 90, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1482.32(18) mean: 1527.59, max: 1610.59
Date: 07-06 at 04:48:30, iter: 92, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1482.32(18) mean: 1547.30, max: 1648.92
Date: 07-06 at 04:49:52, iter: 93, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1480.63(18) mean: 1510.75, max: 1571.23
Date: 07-06 at 04:51:16, iter: 94, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1480.63(18) mean: 1508.83, max: 1550.54
Date: 07-06 at 04:52:42, iter: 95, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1480.63(18) mean: 1505.80, max: 1543.51
Date: 07-06 at 04:54:12, iter: 96, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1480.63(18) mean: 1519.54, max: 1573.25
Date: 07-06 at 04:55:31, iter: 97, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1480.63(18) mean: 1513.53, max: 1586.60
Date: 07-06 at 04:57:01, iter: 99, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1480.63(18) mean: 1514.73, max: 1696.52
Date: 07-06 at 04:58:32, iter: 100, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1480.63(18) mean: 1505.49, max: 1576.29
Date: 07-06 at 04:59:46, iter: 101, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1480.63(18) mean: 1548.83, max: 1627.78
Date: 07-06 at 05:01:09, iter: 102, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1480.63(18) mean: 1524.63, max: 1596.83
Date: 07-06 at 05:02:42, iter: 104, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1480.63(18) mean: 1545.15, max: 1830.23
Date: 07-06 at 05:04:07, iter: 105, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1480.63(18) mean: 1509.08, max: 1562.02
Date: 07-06 at 05:05:29, iter: 106, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1480.63(18) mean: 1509.98, max: 1572.96
Date: 07-06 at 05:06:58, iter: 107, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1480.63(18) mean: 1504.68, max: 1533.79
Date: 07-06 at 05:08:24, iter: 109, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1480.63(18) mean: 1521.91, max: 1589.28
Date: 07-06 at 05:09:43, iter: 110, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1480.63(18) mean: 1543.09, max: 1639.90
Date: 07-06 at 05:11:08, iter: 111, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1480.63(18) mean: 1514.62, max: 1636.72
Date: 07-06 at 05:12:39, iter: 112, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1480.63(18) mean: 1509.32, max: 1541.85
Date: 07-06 at 05:14:07, iter: 114, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1480.63(18) mean: 1526.89, max: 1657.36
Date: 07-06 at 05:15:35, iter: 115, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1480.63(18) mean: 1506.96, max: 1528.14
Date: 07-06 at 05:17:03, iter: 116, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1480.63(18) mean: 1504.22, max: 1527.49
Date: 07-06 at 05:18:32, iter: 117, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1480.63(18) mean: 1504.22, max: 1527.49
Date: 07-06 at 05:19:59, iter: 119, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1480.63(18) mean: 1518.90, max: 1622.00
Date: 07-06 at 05:21:18, iter: 120, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1480.63(18) mean: 1530.82, max: 1583.95
Date: 07-06 at 05:22:48, iter: 121, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1480.63(18) mean: 1510.47, max: 1538.96
Date: 07-06 at 05:24:09, iter: 122, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1480.63(18) mean: 1521.80, max: 1573.61
Date: 07-06 at 05:25:41, iter: 124, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1480.63(18) mean: 1519.68, max: 1623.99
Date: 07-06 at 05:27:09, iter: 125, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1480.63(18) mean: 1514.05, max: 1642.80
Date: 07-06 at 05:28:35, iter: 126, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1480.63(18) mean: 1517.45, max: 1672.16
Date: 07-06 at 05:29:57, iter: 127, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1480.63(18) mean: 1512.97, max: 1555.40
Date: 07-06 at 05:31:32, iter: 129, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1480.63(18) mean: 1505.34, max: 1565.56
Date: 07-06 at 05:33:05, iter: 130, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1480.63(18) mean: 1504.33, max: 1532.81
Date: 07-06 at 05:34:26, iter: 131, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1480.63(18) mean: 1530.76, max: 1590.88
Date: 07-06 at 05:35:49, iter: 132, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1480.63(18) mean: 1512.35, max: 1588.12
Date: 07-06 at 05:37:22, iter: 134, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1480.63(18) mean: 1503.51, max: 1611.95
Date: 07-06 at 05:38:44, iter: 135, fix: false, local: false, cut car: true, new generate: false, Khoo: 1454.68 best obj: 1480.63(18) mean: 1507.67, max: 1621.89
