Date: 03-06 at 05:45:45, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 637.30(6), mean: 1230.96, max: 1429.41
Date: 03-06 at 05:45:50, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 553.31(7), mean: 1165.53, max: 1461.05
Date: 03-06 at 05:45:55, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 521.00(7), mean: 982.73, max: 1328.60
Date: 03-06 at 05:46:05, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 499.24(7), mean: 795.77, max: 1103.85
Date: 03-06 at 05:46:19, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 499.24(7), mean: 648.71, max: 989.11
Date: 03-06 at 05:46:30, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 496.43(7), mean: 622.03, max: 1021.89
Date: 03-06 at 05:46:43, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 471.43(7), mean: 526.77, max: 611.30
Date: 03-06 at 05:46:49, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 464.63(7), mean: 557.13, max: 640.50
Date: 03-06 at 05:46:57, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 431.76(6), mean: 574.51, max: 678.12
Date: 03-06 at 05:47:11, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 431.76(6), mean: 515.47, max: 596.76
Date: 03-06 at 05:47:22, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 431.76(6), mean: 514.32, max: 578.42
Date: 03-06 at 05:47:34, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 431.76(6), mean: 479.93, max: 536.02
Date: 03-06 at 05:47:45, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 428.99(6), mean: 431.36, max: 431.76
Date: 03-06 at 05:47:55, particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, best obj: 420.39(6), mean: 428.92, max: 430.93
Date: 03-06 at 05:48:08, particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, best obj: 420.39(6), mean: 424.03, max: 430.40
Date: 03-06 at 05:48:19, particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, best obj: 420.39(6), mean: 422.70, max: 428.99
Date: 03-06 at 05:48:30, particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, best obj: 420.39(6), mean: 425.45, max: 491.83
Date: 03-06 at 05:48:41, particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, best obj: 420.39(6), mean: 420.39, max: 420.39
Date: 03-06 at 05:48:52, particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: true, best obj: 420.39(6), mean: 1257.85, max: 1538.75
Date: 03-06 at 05:48:56, particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: true, best obj: 420.39(6), mean: 1245.45, max: 1495.68
Date: 03-06 at 05:49:14, particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: true, best obj: 382.17(6), mean: 599.62, max: 682.70
Date: 03-06 at 05:49:22, particle: 15, iter: 24, fix: false, local: true, cut car: true, new generate: true, best obj: 362.17(5), mean: 535.03, max: 665.00
Date: 03-06 at 05:49:36, particle: 15, iter: 25, fix: false, local: true, cut car: true, new generate: true, best obj: 362.17(5), mean: 482.05, max: 566.73
Date: 03-06 at 05:49:49, particle: 15, iter: 26, fix: false, local: true, cut car: true, new generate: true, best obj: 362.17(5), mean: 445.62, max: 553.83
Date: 03-06 at 05:50:00, particle: 15, iter: 27, fix: false, local: true, cut car: true, new generate: true, best obj: 362.17(5), mean: 427.73, max: 471.91
Date: 03-06 at 05:50:12, particle: 15, iter: 28, fix: false, local: true, cut car: true, new generate: true, best obj: 362.17(5), mean: 412.61, max: 459.04
Date: 03-06 at 05:50:25, particle: 15, iter: 31, fix: false, local: true, cut car: true, new generate: true, best obj: 362.17(5), mean: 1242.21, max: 1492.31
Date: 03-06 at 05:50:30, particle: 15, iter: 32, fix: false, local: true, cut car: true, new generate: true, best obj: 362.17(5), mean: 936.72, max: 1253.67
Date: 03-06 at 05:50:44, particle: 15, iter: 33, fix: false, local: true, cut car: true, new generate: true, best obj: 362.17(5), mean: 516.86, max: 605.42
Date: 03-06 at 05:50:56, particle: 15, iter: 34, fix: false, local: true, cut car: true, new generate: true, best obj: 362.17(5), mean: 461.28, max: 610.43
Date: 03-06 at 05:51:09, particle: 15, iter: 37, fix: false, local: true, cut car: true, new generate: true, best obj: 362.17(5), mean: 1256.95, max: 1509.83
Date: 03-06 at 05:51:15, particle: 15, iter: 38, fix: false, local: true, cut car: true, new generate: true, best obj: 362.17(5), mean: 956.17, max: 1305.88
