Date: 07-22 at 19:17:13, #particle: 25, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1556.50(7), mean: 3266.23, max: 3882.75
Date: 07-22 at 19:18:13, #particle: 25, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1459.09(6), mean: 2531.75, max: 3307.85
Date: 07-22 at 19:19:11, #particle: 25, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1422.90(6), mean: 2441.37, max: 3258.96
Date: 07-22 at 19:20:35, #particle: 25, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1422.25(6), mean: 2329.27, max: 3146.26
Date: 07-22 at 19:21:34, #particle: 25, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1422.25(6), mean: 1778.60, max: 2524.68
Date: 07-22 at 19:22:38, #particle: 25, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1394.73(11), mean: 1454.42, max: 1513.00
Date: 07-22 at 19:23:37, #particle: 25, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1344.33(11), mean: 1420.47, max: 1471.55
Date: 07-22 at 19:24:57, #particle: 25, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1326.11(11), mean: 1449.60, max: 1522.59
Date: 07-22 at 19:26:07, #particle: 25, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1322.94(11), mean: 1434.97, max: 1511.32
Date: 07-22 at 19:27:13, #particle: 25, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1322.94(11), mean: 1454.46, max: 1547.27
Date: 07-22 at 19:28:38, #particle: 25, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1322.94(11), mean: 1463.27, max: 1579.42
Date: 07-22 at 19:30:04, #particle: 25, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1322.94(11), mean: 1478.39, max: 1596.73
Date: 07-22 at 19:31:34, #particle: 25, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1322.94(11), mean: 1452.72, max: 1608.14
Date: 07-22 at 19:32:41, #particle: 25, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1322.94(11), mean: 1398.72, max: 1521.26
Date: 07-22 at 19:33:53, #particle: 25, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1310.93(11), mean: 1356.27, max: 1419.29
Date: 07-22 at 19:35:07, #particle: 25, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1306.58(11), mean: 1335.39, max: 1372.44
Date: 07-22 at 19:36:04, #particle: 25, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1303.48(11), mean: 1381.53, max: 1426.97
Date: 07-22 at 19:37:09, #particle: 25, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1297.61(11), mean: 1393.25, max: 1441.12
Date: 07-22 at 19:38:25, #particle: 25, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1297.61(11), mean: 1420.34, max: 1503.79
Date: 07-22 at 19:39:46, #particle: 25, iter: 20, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1297.61(11), mean: 1428.51, max: 1543.14
Date: 07-22 at 19:41:19, #particle: 25, iter: 21, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1297.61(11), mean: 1441.01, max: 1579.88
Date: 07-22 at 19:42:46, #particle: 25, iter: 22, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1297.61(11), mean: 1355.87, max: 1528.89
Date: 07-22 at 19:43:55, #particle: 25, iter: 23, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1292.56(11), mean: 1339.91, max: 1422.00
Date: 07-22 at 19:45:05, #particle: 25, iter: 24, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1292.56(11), mean: 1326.86, max: 1433.24
Date: 07-22 at 19:46:29, #particle: 25, iter: 25, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1292.56(11), mean: 1345.56, max: 1401.70
Date: 07-22 at 19:47:44, #particle: 25, iter: 26, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1292.56(11), mean: 1361.99, max: 1440.26
Date: 07-22 at 19:49:12, #particle: 25, iter: 27, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1291.72(11), mean: 1362.49, max: 1456.79
Date: 07-22 at 19:50:14, #particle: 25, iter: 28, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1288.64(11), mean: 1412.02, max: 1513.61
Date: 07-22 at 19:51:39, #particle: 25, iter: 29, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1288.64(11), mean: 1312.65, max: 1360.66
Date: 07-22 at 19:53:02, #particle: 25, iter: 30, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1287.27(11), mean: 1325.40, max: 1384.50
Date: 07-22 at 19:54:33, #particle: 25, iter: 31, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1282.16(11), mean: 1304.99, max: 1347.61
Date: 07-22 at 19:55:41, #particle: 25, iter: 32, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1263.34(11), mean: 1302.49, max: 1335.36
Date: 07-22 at 19:56:59, #particle: 25, iter: 33, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1262.43(11), mean: 1299.47, max: 1360.71
Date: 07-22 at 19:58:18, #particle: 25, iter: 34, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1258.82(10), mean: 1297.34, max: 1325.88
Date: 07-22 at 19:59:26, #particle: 25, iter: 35, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1258.81(10), mean: 1297.89, max: 1325.88
Date: 07-22 at 20:00:43, #particle: 25, iter: 36, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1258.81(10), mean: 1346.37, max: 1382.85
Date: 07-22 at 20:02:02, #particle: 25, iter: 37, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1258.81(10), mean: 1303.37, max: 1340.89
Date: 07-22 at 20:03:28, #particle: 25, iter: 38, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1258.81(10), mean: 1314.57, max: 1347.67
Date: 07-22 at 20:04:55, #particle: 25, iter: 39, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1258.81(10), mean: 1298.91, max: 1324.91
Date: 07-22 at 20:06:21, #particle: 25, iter: 40, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1258.81(10), mean: 1300.25, max: 1326.69
Date: 07-22 at 20:07:44, #particle: 25, iter: 41, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1258.28(11), mean: 1305.51, max: 1348.99
Date: 07-22 at 20:09:00, #particle: 25, iter: 42, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1254.35(11), mean: 1358.60, max: 1406.58
Date: 07-22 at 20:10:20, #particle: 25, iter: 43, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1249.03(11), mean: 1379.65, max: 1441.39
Date: 07-22 at 20:11:42, #particle: 25, iter: 44, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1249.03(11), mean: 1316.45, max: 1432.36
Date: 07-22 at 20:13:08, #particle: 25, iter: 45, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1249.03(11), mean: 1292.38, max: 1343.09
Date: 07-22 at 20:14:39, #particle: 25, iter: 46, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1249.03(11), mean: 1300.03, max: 1347.90
Date: 07-22 at 20:16:06, #particle: 25, iter: 47, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1249.03(11), mean: 1294.16, max: 1352.88
Date: 07-22 at 20:17:35, #particle: 25, iter: 48, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1249.03(11), mean: 1288.20, max: 1317.64
Date: 07-22 at 20:19:00, #particle: 25, iter: 49, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1249.03(11), mean: 1284.56, max: 1314.19
Date: 07-22 at 20:20:25, #particle: 25, iter: 50, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1249.03(11), mean: 1290.11, max: 1321.78
Date: 07-22 at 20:21:44, #particle: 25, iter: 51, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1249.03(11), mean: 1281.33, max: 1314.19
Date: 07-22 at 20:22:53, #particle: 25, iter: 52, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1249.03(11), mean: 1280.21, max: 1340.95
Date: 07-22 at 20:24:16, #particle: 25, iter: 53, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1249.03(11), mean: 1278.51, max: 1302.64
Date: 07-22 at 20:25:41, #particle: 25, iter: 54, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1249.03(11), mean: 1269.52, max: 1287.50
Date: 07-22 at 20:27:03, #particle: 25, iter: 55, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1249.03(11), mean: 1276.83, max: 1328.81
Date: 07-22 at 20:28:18, #particle: 25, iter: 56, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1249.03(11), mean: 1269.96, max: 1287.50
Date: 07-22 at 20:29:30, #particle: 25, iter: 57, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1249.03(11), mean: 1269.94, max: 1287.50
Date: 07-22 at 20:30:54, #particle: 25, iter: 58, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1249.03(11), mean: 1269.79, max: 1287.50
Date: 07-22 at 20:32:21, #particle: 25, iter: 59, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1249.03(11), mean: 1269.79, max: 1287.50
Date: 07-22 at 20:33:47, #particle: 25, iter: 60, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1249.03(11), mean: 1269.79, max: 1287.50
Date: 07-22 at 20:35:09, #particle: 25, iter: 61, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1249.03(11), mean: 1270.67, max: 1291.72
Date: 07-22 at 20:36:28, #particle: 25, iter: 62, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1249.03(11), mean: 1256.55, max: 1292.41
Date: 07-22 at 20:37:37, #particle: 25, iter: 64, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1249.03(11), mean: 2032.82, max: 3133.49
Date: 07-22 at 20:39:03, #particle: 25, iter: 65, fix: false, local: false, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1249.03(11), mean: 1513.57, max: 2997.84
