Date: 11-16 at 15:54:02, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 1157.55, best obj: 1714.86(6), mean: 3917.54, max: 4680.71
Date: 11-16 at 15:55:21, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 1157.55, best obj: 1556.29(12), mean: 3317.06, max: 4357.69
Date: 11-16 at 15:56:41, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 1157.55, best obj: 1513.20(12), mean: 2750.51, max: 3866.50
Date: 11-16 at 15:58:05, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 1157.55, best obj: 1481.23(11), mean: 2711.34, max: 3705.14
Date: 11-16 at 15:59:22, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 1157.55, best obj: 1433.66(9), mean: 2477.42, max: 3465.27
Date: 11-16 at 16:00:38, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 1157.55, best obj: 1412.60(12), mean: 1492.57, max: 1584.59
Date: 11-16 at 16:01:52, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 1157.55, best obj: 1382.81(11), mean: 1540.36, max: 1660.84
Date: 11-16 at 16:03:08, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 1157.55, best obj: 1363.55(9), mean: 1509.30, max: 1700.01
Date: 11-16 at 16:04:20, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 1157.55, best obj: 1358.30(9), mean: 1445.56, max: 1532.13
Date: 11-16 at 16:05:36, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 1157.55, best obj: 1358.30(9), mean: 1532.44, max: 1650.21
Date: 11-16 at 16:06:50, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 1157.55, best obj: 1358.30(9), mean: 1591.78, max: 1716.31
Date: 11-16 at 16:08:09, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 1157.55, best obj: 1358.30(9), mean: 1528.82, max: 1719.38
