Date: 12-23 at 15:36:47, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1381.95(14), mean: 2441.16, max: 2829.28
Date: 12-23 at 15:37:38, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1283.73(13), mean: 2394.20, max: 2772.21
Date: 12-23 at 15:38:29, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1278.62(13), mean: 2128.64, max: 2649.85
Date: 12-23 at 15:39:24, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1278.18(13), mean: 1971.21, max: 2704.46
Date: 12-23 at 15:40:18, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1278.18(13), mean: 1682.89, max: 2398.94
Date: 12-23 at 15:41:13, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1278.18(13), mean: 1398.37, max: 1546.75
Date: 12-23 at 15:42:04, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1278.18(13), mean: 1419.19, max: 1536.56
Date: 12-23 at 15:42:53, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1278.18(13), mean: 1449.19, max: 1586.72
Date: 12-23 at 15:43:42, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1278.18(13), mean: 1488.28, max: 1641.83
Date: 12-23 at 15:44:36, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1278.18(13), mean: 1492.08, max: 1650.76
Date: 12-23 at 15:45:29, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1278.18(13), mean: 1382.86, max: 1530.97
Date: 12-23 at 15:46:23, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1275.76(12), mean: 1324.15, max: 1413.53
Date: 12-23 at 15:47:12, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1268.24(12), mean: 1387.07, max: 1478.40
Date: 12-23 at 15:48:04, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1250.06(12), mean: 1314.99, max: 1414.66
Date: 12-23 at 15:48:57, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1226.05(12), mean: 1287.83, max: 1397.22
Date: 12-23 at 15:49:43, #particle: 15, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1226.05(12), mean: 1296.42, max: 1401.43
Date: 12-23 at 15:50:40, #particle: 15, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1225.16(12), mean: 1313.44, max: 1470.50
Date: 12-23 at 15:51:31, #particle: 15, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1225.16(12), mean: 1294.72, max: 1413.11
Date: 12-23 at 15:52:21, #particle: 15, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1225.16(12), mean: 1275.06, max: 1373.40
Date: 12-23 at 15:53:15, #particle: 15, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1225.16(12), mean: 1277.01, max: 1398.88
Date: 12-23 at 15:54:10, #particle: 15, iter: 21, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1225.16(12), mean: 1275.57, max: 1394.28
Date: 12-23 at 15:55:06, #particle: 15, iter: 22, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1215.88(12), mean: 1242.88, max: 1318.43
Date: 12-23 at 15:55:58, #particle: 15, iter: 23, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1215.88(12), mean: 1267.01, max: 1344.78
Date: 12-23 at 15:56:50, #particle: 15, iter: 24, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1215.88(12), mean: 1242.60, max: 1312.74
Date: 12-23 at 15:57:40, #particle: 15, iter: 25, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1215.88(12), mean: 1227.61, max: 1245.96
Date: 12-23 at 15:58:30, #particle: 15, iter: 26, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1215.88(12), mean: 1239.65, max: 1260.93
Date: 12-23 at 15:59:22, #particle: 15, iter: 27, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1215.88(12), mean: 1275.77, max: 1300.65
Date: 12-23 at 16:00:14, #particle: 15, iter: 28, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1214.07(12), mean: 1227.09, max: 1279.35
Date: 12-23 at 16:01:11, #particle: 15, iter: 29, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1204.90(12), mean: 1251.10, max: 1283.87
Date: 12-23 at 16:02:04, #particle: 15, iter: 30, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1204.90(12), mean: 1228.77, max: 1331.57
Date: 12-23 at 16:02:59, #particle: 15, iter: 31, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1204.90(12), mean: 1236.67, max: 1257.62
Date: 12-23 at 16:03:49, #particle: 15, iter: 32, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1204.90(12), mean: 1217.37, max: 1275.63
