Date: 12-23 at 17:20:07, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1461.92(14), mean: 2487.22, max: 2742.59
Date: 12-23 at 17:21:05, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1386.55(14), mean: 2428.41, max: 2785.09
Date: 12-23 at 17:21:59, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1376.63(14), mean: 2484.57, max: 2853.53
Date: 12-23 at 17:22:52, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1376.63(14), mean: 2385.90, max: 2842.73
Date: 12-23 at 17:23:50, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1376.63(14), mean: 2248.65, max: 2815.59
Date: 12-23 at 17:24:43, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1376.63(14), mean: 2071.41, max: 2725.24
Date: 12-23 at 17:25:40, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1354.92(14), mean: 1884.06, max: 2693.15
Date: 12-23 at 17:26:34, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1279.61(13), mean: 1609.04, max: 2670.60
Date: 12-23 at 17:27:27, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1279.61(13), mean: 1537.27, max: 2709.44
Date: 12-23 at 17:28:26, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1279.61(13), mean: 1387.11, max: 1507.76
Date: 12-23 at 17:29:17, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1279.61(13), mean: 1454.45, max: 1622.84
Date: 12-23 at 17:30:09, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1279.61(13), mean: 1471.87, max: 1692.28
Date: 12-23 at 17:31:11, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1279.61(13), mean: 1392.61, max: 1458.77
Date: 12-23 at 17:31:59, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1279.61(13), mean: 1394.34, max: 1476.03
Date: 12-23 at 17:32:53, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1271.90(13), mean: 1352.56, max: 1487.58
Date: 12-23 at 17:33:46, #particle: 15, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1270.33(13), mean: 1327.91, max: 1355.12
Date: 12-23 at 17:34:37, #particle: 15, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1270.33(13), mean: 1357.04, max: 1423.90
Date: 12-23 at 17:35:28, #particle: 15, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1270.33(13), mean: 1388.34, max: 1478.86
Date: 12-23 at 17:36:21, #particle: 15, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1270.33(13), mean: 1349.87, max: 1496.69
Date: 12-23 at 17:37:15, #particle: 15, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1270.33(13), mean: 1359.00, max: 1420.05
Date: 12-23 at 17:38:04, #particle: 15, iter: 21, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1270.33(13), mean: 1385.25, max: 1483.92
Date: 12-23 at 17:38:57, #particle: 15, iter: 22, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1270.33(13), mean: 1338.20, max: 1510.10
Date: 12-23 at 17:39:46, #particle: 15, iter: 23, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1270.33(13), mean: 1329.40, max: 1371.19
Date: 12-23 at 17:40:37, #particle: 15, iter: 24, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1270.33(13), mean: 1338.31, max: 1386.89
Date: 12-23 at 17:41:28, #particle: 15, iter: 25, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1270.33(13), mean: 1334.79, max: 1430.28
Date: 12-23 at 17:42:20, #particle: 15, iter: 26, fix: false, local: true, cut car: false, new generate: false, Khoo: 1117.53, best obj: 1270.33(13), mean: 1315.58, max: 1334.06
