Date: 07-07 at 01:13:19, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1335.23(11) mean: 2404.57, max: 3411.58
Date: 07-07 at 01:14:38, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1263.95(11) mean: 2194.09, max: 3149.47
Date: 07-07 at 01:15:58, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1205.33(10) mean: 1959.90, max: 2745.82
Date: 07-07 at 01:17:15, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1202.63(10) mean: 1862.06, max: 2652.15
Date: 07-07 at 01:18:36, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1200.81(10) mean: 1870.40, max: 2654.68
Date: 07-07 at 01:19:58, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1200.81(10) mean: 1841.11, max: 2514.59
Date: 07-07 at 01:21:23, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1181.45(11) mean: 1241.27, max: 1323.88
Date: 07-07 at 01:22:37, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1141.92(10) mean: 1274.91, max: 1370.09
Date: 07-07 at 01:24:00, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1141.56(10) mean: 1299.85, max: 1412.80
Date: 07-07 at 01:25:19, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1141.56(10) mean: 1273.25, max: 1429.70
Date: 07-07 at 01:26:42, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1141.56(10) mean: 1210.39, max: 1264.79
Date: 07-07 at 01:28:07, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1141.56(10) mean: 1211.03, max: 1262.05
Date: 07-07 at 01:29:24, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1141.56(10) mean: 1215.04, max: 1262.06
Date: 07-07 at 01:30:45, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1141.56(10) mean: 1238.88, max: 1319.26
Date: 07-07 at 01:32:08, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1141.56(10) mean: 1252.06, max: 1355.26
Date: 07-07 at 01:33:25, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1141.56(10) mean: 1299.27, max: 1393.46
Date: 07-07 at 01:34:49, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1141.56(10) mean: 1305.83, max: 1407.73
Date: 07-07 at 01:36:20, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 1034.35 best obj: 1141.56(10) mean: 1214.57, max: 1337.62
