Date: 01-01 at 00:21:39, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1493.95(13), mean: 3499.26, max: 4114.63
Date: 01-01 at 00:22:24, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1417.87(13), mean: 3454.04, max: 3999.98
Date: 01-01 at 00:23:09, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1233.25(13), mean: 3271.33, max: 3727.88
Date: 01-01 at 00:23:55, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1222.65(13), mean: 2954.05, max: 3481.17
Date: 01-01 at 00:24:49, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1222.65(13), mean: 2795.72, max: 3403.05
Date: 01-01 at 00:25:36, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1222.65(13), mean: 2639.34, max: 3172.80
Date: 01-01 at 00:26:22, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1222.65(13), mean: 2309.34, max: 2866.90
Date: 01-01 at 00:27:17, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1222.06(15), mean: 1322.19, max: 1566.17
Date: 01-01 at 00:28:08, #particle: 15, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1141.54(15), mean: 1327.54, max: 1605.05
Date: 01-01 at 00:28:55, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1054.02(15), mean: 1226.48, max: 1617.74
Date: 01-01 at 00:29:42, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 993.65(14), mean: 1231.70, max: 1367.94
Date: 01-01 at 00:30:31, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 920.72(12), mean: 1089.70, max: 1328.71
Date: 01-01 at 00:31:16, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 920.72(12), mean: 1031.14, max: 1171.32
Date: 01-01 at 00:32:04, #particle: 15, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 920.72(12), mean: 976.54, max: 1105.33
Date: 01-01 at 00:32:46, #particle: 15, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 920.72(12), mean: 974.14, max: 1029.15
Date: 01-01 at 00:33:32, #particle: 15, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 915.04(12), mean: 963.78, max: 1026.88
