Date: 01-01 at 03:53:38, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1604.70(13), mean: 3622.90, max: 4098.57
Date: 01-01 at 03:54:28, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1359.67(13), mean: 3440.55, max: 4100.73
Date: 01-01 at 03:55:12, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1123.12(14), mean: 3180.31, max: 3751.45
Date: 01-01 at 03:56:01, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1101.69(14), mean: 2946.24, max: 3604.83
Date: 01-01 at 03:56:50, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1095.70(14), mean: 2757.02, max: 3483.05
Date: 01-01 at 03:57:44, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1072.07(13), mean: 2771.34, max: 3500.22
Date: 01-01 at 03:58:38, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 1059.51(13), mean: 1274.35, max: 1418.78
Date: 01-01 at 03:59:29, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 963.75(13), mean: 1129.04, max: 1282.69
Date: 01-01 at 04:00:13, #particle: 15, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 927.37(12), mean: 1161.06, max: 1312.60
Date: 01-01 at 04:01:01, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 926.26(12), mean: 1174.12, max: 1340.68
Date: 01-01 at 04:01:50, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 894.85(11), mean: 1146.20, max: 1342.02
Date: 01-01 at 04:02:40, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 894.85(11), mean: 1042.27, max: 1166.61
Date: 01-01 at 04:03:31, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 894.85(11), mean: 1047.53, max: 1196.74
Date: 01-01 at 04:04:20, #particle: 15, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 894.85(11), mean: 1068.97, max: 1234.86
Date: 01-01 at 04:05:07, #particle: 15, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 894.85(11), mean: 1006.21, max: 1156.73
Date: 01-01 at 04:05:55, #particle: 15, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 894.85(11), mean: 1083.77, max: 1288.35
Date: 01-01 at 04:06:40, #particle: 15, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 893.58(11), mean: 981.64, max: 1068.38
Date: 01-01 at 04:07:25, #particle: 15, iter: 19, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 893.58(11), mean: 967.27, max: 1067.81
Date: 01-01 at 04:08:09, #particle: 15, iter: 20, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 893.58(11), mean: 957.64, max: 1051.76
Date: 01-01 at 04:08:54, #particle: 15, iter: 21, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 893.58(11), mean: 923.80, max: 1009.25
Date: 01-01 at 04:09:36, #particle: 15, iter: 22, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 883.03(11), mean: 918.41, max: 1013.29
Date: 01-01 at 04:10:20, #particle: 15, iter: 23, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 879.46(11), mean: 916.77, max: 1007.17
Date: 01-01 at 04:11:03, #particle: 15, iter: 24, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 875.65(11), mean: 914.99, max: 1007.17
Date: 01-01 at 04:11:49, #particle: 15, iter: 25, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 867.33(11), mean: 912.82, max: 970.71
Date: 01-01 at 04:12:32, #particle: 15, iter: 26, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 865.47(11), mean: 907.57, max: 962.34
Date: 01-01 at 04:13:16, #particle: 15, iter: 27, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 904.92, max: 959.21
Date: 01-01 at 04:14:01, #particle: 15, iter: 28, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 853.05, max: 897.52
Date: 01-01 at 04:14:46, #particle: 15, iter: 29, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 842.41, max: 877.10
Date: 01-01 at 04:15:28, #particle: 15, iter: 30, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 842.41, max: 877.10
Date: 01-01 at 04:16:11, #particle: 15, iter: 31, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 842.41, max: 877.10
Date: 01-01 at 04:17:00, #particle: 15, iter: 33, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 855.88, max: 1085.97
Date: 01-01 at 04:17:41, #particle: 15, iter: 34, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 836.87, max: 867.43
Date: 01-01 at 04:18:25, #particle: 15, iter: 35, fix: false, local: false, cut car: true, new generate: false, Khoo: 828.94, best obj: 828.94(10), mean: 836.25, max: 867.43
