Date: 07-16 at 00:36:38, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 1154.64(4) mean: 3561.66, max: 4337.79
Date: 07-16 at 00:37:09, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 916.86(4) mean: 2149.11, max: 3209.55
Date: 07-16 at 00:37:44, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 911.59(4) mean: 2205.50, max: 3237.28
Date: 07-16 at 00:38:14, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 911.59(4) mean: 1457.70, max: 2154.23
Date: 07-16 at 00:38:47, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 905.65(7) mean: 1246.31, max: 2161.21
Date: 07-16 at 00:39:40, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 881.38(7) mean: 1227.12, max: 2186.01
Date: 07-16 at 00:40:35, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 844.46(6) mean: 1105.95, max: 2215.52
Date: 07-16 at 00:41:05, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 811.64(6) mean: 1077.15, max: 2213.45
Date: 07-16 at 00:41:53, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 788.09(7) mean: 960.74, max: 2229.26
Date: 07-16 at 00:42:44, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 743.93(6) mean: 906.89, max: 1037.23
Date: 07-16 at 00:43:13, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 713.73(5) mean: 894.39, max: 1067.01
Date: 07-16 at 00:43:46, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 713.73(5) mean: 833.15, max: 907.84
Date: 07-16 at 00:44:27, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 713.73(5) mean: 773.93, max: 856.33
Date: 07-16 at 00:45:05, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 689.23(5) mean: 763.03, max: 847.92
Date: 07-16 at 00:45:41, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 667.60(5) mean: 738.83, max: 823.40
Date: 07-16 at 00:46:34, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 667.60(5) mean: 744.57, max: 812.14
Date: 07-16 at 00:47:10, iter: 17, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 667.60(5) mean: 735.46, max: 812.14
Date: 07-16 at 00:47:38, iter: 18, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 667.60(5) mean: 682.26, max: 701.11
Date: 07-16 at 00:48:07, iter: 19, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 667.60(5) mean: 678.84, max: 701.11
Date: 07-16 at 00:49:03, iter: 21, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 667.60(5) mean: 862.31, max: 1261.27
Date: 07-16 at 00:49:57, iter: 22, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 665.91(5) mean: 826.31, max: 1274.56
Date: 07-16 at 00:50:39, iter: 23, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 664.25(5) mean: 753.66, max: 1124.81
Date: 07-16 at 00:51:07, iter: 24, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 664.25(5) mean: 689.26, max: 738.84
Date: 07-16 at 00:51:54, iter: 25, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 664.25(5) mean: 695.41, max: 756.05
Date: 07-16 at 00:52:36, iter: 26, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 664.25(5) mean: 684.73, max: 720.92
Date: 07-16 at 00:53:08, iter: 27, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 664.25(5) mean: 664.25, max: 664.25
Date: 07-16 at 00:53:44, iter: 29, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 664.25(5) mean: 760.92, max: 1083.38
Date: 07-16 at 00:54:12, iter: 30, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 615.52(4) mean: 657.69, max: 701.05
Date: 07-16 at 00:55:06, iter: 31, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 615.52(4) mean: 680.90, max: 732.50
Date: 07-16 at 00:55:36, iter: 32, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 615.52(4) mean: 619.05, max: 662.55
Date: 07-16 at 00:56:09, iter: 33, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 615.52(4) mean: 615.59, max: 616.64
Date: 07-16 at 00:57:04, iter: 34, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 615.52(4) mean: 615.52, max: 615.52
Date: 07-16 at 00:57:42, iter: 36, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 615.52(4) mean: 622.71, max: 640.42
Date: 07-16 at 00:58:11, iter: 37, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 615.44, max: 622.00
Date: 07-16 at 00:58:40, iter: 38, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 614.05, max: 617.59
Date: 07-16 at 00:59:08, iter: 39, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 588.49, max: 588.49
