Date: 07-16 at 06:03:48, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 1193.26(4) mean: 3566.72, max: 4332.79
Date: 07-16 at 06:04:18, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 919.15(4) mean: 2185.79, max: 2848.45
Date: 07-16 at 06:04:54, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 734.00(4) mean: 1783.10, max: 2422.69
Date: 07-16 at 06:05:36, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 656.34(4) mean: 1297.72, max: 1822.08
Date: 07-16 at 06:06:08, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 632.42(4) mean: 790.48, max: 1176.91
Date: 07-16 at 06:06:38, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 630.22(4) mean: 663.94, max: 744.31
Date: 07-16 at 06:07:22, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 630.22(4) mean: 680.59, max: 740.28
Date: 07-16 at 06:07:51, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 630.22(4) mean: 661.75, max: 698.54
Date: 07-16 at 06:08:20, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 627.06(4) mean: 632.47, max: 648.62
Date: 07-16 at 06:08:48, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 621.01(4) mean: 628.87, max: 630.87
Date: 07-16 at 06:09:35, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 621.01(4) mean: 666.44, max: 677.24
Date: 07-16 at 06:10:09, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 621.01(4) mean: 621.16, max: 623.18
Date: 07-16 at 06:10:48, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 621.01(4) mean: 621.01, max: 621.01
Date: 07-16 at 06:11:18, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 621.01(4) mean: 621.01, max: 621.01
Date: 07-16 at 06:12:08, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 621.01(4) mean: 640.72, max: 716.95
Date: 07-16 at 06:12:38, iter: 17, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 618.11, max: 647.66
Date: 07-16 at 06:13:07, iter: 18, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 588.49, max: 588.49
Date: 07-16 at 06:13:38, iter: 19, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 588.49, max: 588.49
Date: 07-16 at 06:14:07, iter: 20, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 588.49, max: 588.49
Date: 07-16 at 06:14:36, iter: 21, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 588.49, max: 588.49
Date: 07-16 at 06:17:07, iter: 23, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 606.42, max: 711.24
Date: 07-16 at 06:17:40, iter: 24, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 592.72, max: 620.22
Date: 07-16 at 06:18:14, iter: 25, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 588.49, max: 588.49
Date: 07-16 at 06:18:45, iter: 26, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 588.49, max: 588.49
Date: 07-16 at 06:21:31, iter: 28, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 590.84, max: 600.22
Date: 07-16 at 06:22:02, iter: 29, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 588.49, max: 588.49
Date: 07-16 at 06:22:32, iter: 30, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 588.49, max: 588.49
Date: 07-16 at 06:23:03, iter: 31, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 588.49, max: 588.49
Date: 07-16 at 06:26:11, iter: 33, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 596.68, max: 711.24
Date: 07-16 at 06:26:41, iter: 34, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 590.60, max: 620.12
