Date: 01-10 at 01:43:48, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49, best obj: 1212.76(4), mean: 3100.60, max: 3809.03
Date: 01-10 at 01:44:15, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49, best obj: 1009.21(4), mean: 2336.19, max: 2756.43
Date: 01-10 at 01:44:49, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49, best obj: 978.56(4), mean: 1978.41, max: 2322.60
Date: 01-10 at 01:45:17, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49, best obj: 966.62(4), mean: 1914.77, max: 2354.50
Date: 01-10 at 01:45:48, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49, best obj: 916.26(4), mean: 1127.69, max: 1555.81
Date: 01-10 at 01:46:17, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49, best obj: 913.60(4), mean: 1093.30, max: 1524.32
Date: 01-10 at 01:46:49, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49, best obj: 886.02(5), mean: 937.32, max: 993.60
Date: 01-10 at 01:47:37, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49, best obj: 832.96(5), mean: 959.83, max: 1022.94
Date: 01-10 at 01:48:25, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49, best obj: 828.99(5), mean: 922.59, max: 959.19
Date: 01-10 at 01:48:58, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49, best obj: 828.99(5), mean: 905.85, max: 960.32
Date: 01-10 at 01:49:48, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49, best obj: 828.99(5), mean: 869.67, max: 894.74
Date: 01-10 at 01:50:35, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49, best obj: 804.48(5), mean: 828.46, max: 838.43
Date: 01-10 at 01:51:05, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49, best obj: 804.48(5), mean: 853.07, max: 865.75
Date: 01-10 at 01:51:35, #particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49, best obj: 804.48(5), mean: 804.48, max: 804.48
Date: 01-10 at 01:52:09, #particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49, best obj: 804.48(5), mean: 804.48, max: 804.48
