Date: 07-04 at 19:53:11, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1642.42(20) mean: 2448.16, max: 2882.07
Date: 07-04 at 19:54:43, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1562.39(19) mean: 2356.88, max: 2911.90
Date: 07-04 at 19:56:25, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1520.67(19) mean: 2038.27, max: 2819.72
Date: 07-04 at 19:58:08, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1515.55(19) mean: 1829.39, max: 2719.83
Date: 07-04 at 19:59:33, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1515.55(19) mean: 1841.67, max: 2706.49
Date: 07-04 at 20:01:07, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1515.55(19) mean: 1761.57, max: 2579.70
Date: 07-04 at 20:02:51, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1515.55(19) mean: 1735.35, max: 2573.81
Date: 07-04 at 20:04:30, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1512.48(19) mean: 1680.77, max: 2591.02
Date: 07-04 at 20:05:57, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1512.48(19) mean: 1708.95, max: 2605.54
Date: 07-04 at 20:07:33, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1512.48(19) mean: 1730.84, max: 2601.07
Date: 07-04 at 20:08:59, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1512.48(19) mean: 1674.97, max: 1856.77
Date: 07-04 at 20:10:40, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1512.48(19) mean: 1649.55, max: 1799.85
Date: 07-04 at 20:12:22, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1512.48(19) mean: 1623.58, max: 1802.77
Date: 07-04 at 20:13:57, iter: 15, fix: false, local: false, cut car: true, new generate: true, Khoo: 1454.68 best obj: 1512.48(19) mean: 1595.82, max: 1839.44
