Date: 08-22 at 19:11:43, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1403.72(13), mean: 2520.83, max: 2798.55
Date: 08-22 at 19:12:28, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1358.83(13), mean: 2418.19, max: 2796.65
Date: 08-22 at 19:13:15, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1329.04(13), mean: 2140.06, max: 2660.04
Date: 08-22 at 19:14:09, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1320.69(13), mean: 2072.59, max: 2677.46
Date: 08-22 at 19:15:01, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1320.34(13), mean: 1928.84, max: 2614.18
Date: 08-22 at 19:16:02, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1320.34(13), mean: 1386.77, max: 1548.66
Date: 08-22 at 19:16:53, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1303.14(14), mean: 1435.73, max: 1619.50
Date: 08-22 at 19:17:43, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1294.27(14), mean: 1471.64, max: 1683.49
Date: 08-22 at 19:18:39, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1292.78(14), mean: 1441.98, max: 1676.28
Date: 08-22 at 19:19:27, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1292.78(14), mean: 1434.05, max: 1628.56
Date: 08-22 at 19:20:14, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1292.78(14), mean: 1434.64, max: 1554.33
Date: 08-22 at 19:21:01, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1288.55(13), mean: 1388.66, max: 1558.88
Date: 08-22 at 19:21:49, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1282.20(13), mean: 1341.17, max: 1458.41
Date: 08-22 at 19:22:39, #particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1276.70(13), mean: 1367.63, max: 1470.17
Date: 08-22 at 19:23:33, #particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1270.73(13), mean: 1333.12, max: 1386.94
Date: 08-22 at 19:24:19, #particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1219.30(13), mean: 1315.38, max: 1401.92
Date: 08-22 at 19:25:05, #particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1214.23(12), mean: 1325.46, max: 1460.50
Date: 08-22 at 19:25:55, #particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1214.23(12), mean: 1296.66, max: 1417.91
Date: 08-22 at 19:26:44, #particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1214.23(12), mean: 1257.69, max: 1303.44
Date: 08-22 at 19:27:35, #particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1214.23(12), mean: 1256.50, max: 1289.40
Date: 08-22 at 19:28:24, #particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1214.23(12), mean: 1251.50, max: 1269.88
Date: 08-22 at 19:29:13, #particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: true, Khoo: 1117.53, best obj: 1214.23(12), mean: 1405.76, max: 1576.27
