Date: 08-05 at 11:47:23, iter: 1, new3, Khoo: 1054.61, current_best: 1605.78 best obj: 1605.78(5) mean: 3061.41, max: 4397.62
Date: 08-05 at 11:47:55, iter: 2, new3, Khoo: 1054.61, current_best: 1545.36 best obj: 1545.36(5) mean: 2435.05, max: 3697.12
Date: 08-05 at 11:48:28, iter: 3, new3, Khoo: 1054.61, current_best: 1450.17 best obj: 1450.17(9) mean: 1978.76, max: 3012.41
Date: 08-05 at 11:49:00, iter: 4, new3, Khoo: 1054.61, current_best: 1381.96 best obj: 1381.96(9) mean: 1840.72, max: 2794.84
Date: 08-05 at 11:49:28, iter: 5, new3, Khoo: 1054.61, current_best: 1373.39 best obj: 1373.39(8) mean: 1916.73, max: 2871.91
Date: 08-05 at 11:50:09, iter: 6, new3, Khoo: 1054.61, current_best: 1322.26 best obj: 1322.26(8) mean: 1426.46, max: 1519.86
Date: 08-05 at 11:50:38, iter: 7, new3, Khoo: 1054.61, current_best: 1286.59 best obj: 1286.59(8) mean: 1494.16, max: 1589.40
Date: 08-05 at 11:51:17, iter: 8, new3, Khoo: 1054.61, current_best: 1280.28 best obj: 1280.28(8) mean: 1395.82, max: 1558.39
Date: 08-05 at 11:51:54, iter: 9, new3, Khoo: 1054.61, current_best: 1260.77 best obj: 1260.77(9) mean: 1347.74, max: 1488.44
Date: 08-05 at 11:52:38, iter: 10, new3, Khoo: 1054.61, current_best: 1192.29 best obj: 1192.29(8) mean: 1292.83, max: 1371.95
Date: 08-05 at 11:53:16, iter: 11, new3, Khoo: 1054.61, current_best: 1174.19 best obj: 1174.19(8) mean: 1315.42, max: 1399.24
Date: 08-05 at 11:53:48, iter: 12, new3, Khoo: 1054.61, current_best: 1174.19 best obj: 1174.19(8) mean: 1358.98, max: 1448.73
Date: 08-05 at 11:54:34, iter: 13, new3, Khoo: 1054.61, current_best: 1174.19 best obj: 1174.19(8) mean: 1239.32, max: 1298.40
Date: 08-05 at 11:55:15, iter: 14, new3, Khoo: 1054.61, current_best: 1174.19 best obj: 1174.19(8) mean: 1261.75, max: 1343.22
Date: 08-05 at 11:55:58, iter: 15, new3, Khoo: 1054.61, current_best: 1163.52 best obj: 1163.52(8) mean: 1242.43, max: 1366.50
Date: 08-05 at 11:56:39, iter: 16, new3, Khoo: 1054.61, current_best: 1163.52 best obj: 1163.52(8) mean: 1224.54, max: 1295.91
Date: 08-05 at 11:57:25, iter: 17, new3, Khoo: 1054.61, current_best: 1162.41 best obj: 1162.41(8) mean: 1218.68, max: 1295.91
Date: 08-05 at 11:58:06, iter: 18, new3, Khoo: 1054.61, current_best: 1162.41 best obj: 1162.41(8) mean: 1276.47, max: 1343.80
Date: 08-05 at 11:58:57, iter: 19, new3, Khoo: 1054.61, current_best: 1162.41 best obj: 1162.41(8) mean: 1262.03, max: 1376.97
Date: 08-05 at 11:59:35, iter: 20, new3, Khoo: 1054.61, current_best: 1160.42 best obj: 1160.42(8) mean: 1230.84, max: 1316.85
