Date: 08-05 at 16:18:33, iter: 1, new3, Khoo: 1054.61, current_best: 1502.59 best obj: 1502.59(5) mean: 3112.55, max: 4408.02
Date: 08-05 at 16:20:14, iter: 2, new3, Khoo: 1054.61, current_best: 1439.59 best obj: 1439.59(4) mean: 2379.35, max: 3566.20
Date: 08-05 at 16:22:14, iter: 3, new3, Khoo: 1054.61, current_best: 1400.80 best obj: 1400.80(4) mean: 1785.80, max: 2801.20
Date: 08-05 at 16:24:08, iter: 4, new3, Khoo: 1054.61, current_best: 1393.51 best obj: 1393.51(4) mean: 1791.07, max: 2814.16
Date: 08-05 at 16:26:03, iter: 5, new3, Khoo: 1054.61, current_best: 1393.51 best obj: 1393.51(4) mean: 1816.05, max: 2837.45
Date: 08-05 at 16:27:28, iter: 6, new3, Khoo: 1054.61, current_best: 1377.92 best obj: 1377.92(6) mean: 1622.13, max: 2199.27
Date: 08-05 at 16:28:50, iter: 7, new3, Khoo: 1054.61, current_best: 1294.19 best obj: 1294.19(6) mean: 1433.31, max: 1525.23
Date: 08-05 at 16:30:28, iter: 8, new3, Khoo: 1054.61, current_best: 1258.80 best obj: 1258.80(6) mean: 1415.44, max: 1507.83
Date: 08-05 at 16:32:22, iter: 9, new3, Khoo: 1054.61, current_best: 1256.41 best obj: 1256.41(6) mean: 1320.03, max: 1409.40
Date: 08-05 at 16:34:42, iter: 10, new3, Khoo: 1054.61, current_best: 1256.41 best obj: 1256.41(6) mean: 1324.49, max: 1417.34
Date: 08-05 at 16:35:18, iter: 11, new3, Khoo: 1054.61, current_best: 1256.41 best obj: 1256.41(6) mean: 1313.76, max: 1371.87
Date: 08-05 at 16:36:07, iter: 12, new3, Khoo: 1054.61, current_best: 1256.41 best obj: 1256.41(6) mean: 1320.83, max: 1402.75
Date: 08-05 at 16:37:19, iter: 14, new3, Khoo: 1054.61, current_best: 1256.41 best obj: 1256.41(6) mean: 1570.00, max: 1807.58
Date: 08-05 at 16:38:37, iter: 15, new3, Khoo: 1054.61, current_best: 1256.41 best obj: 1256.41(6) mean: 1500.65, max: 1801.50
Date: 08-05 at 16:39:51, iter: 16, new3, Khoo: 1054.61, current_best: 1256.41 best obj: 1256.41(6) mean: 1370.66, max: 1550.29
Date: 08-05 at 16:40:42, iter: 17, new3, Khoo: 1054.61, current_best: 1253.70 best obj: 1253.70(6) mean: 1373.41, max: 1518.98
Date: 08-05 at 16:41:34, iter: 18, new3, Khoo: 1054.61, current_best: 1230.58 best obj: 1230.58(6) mean: 1324.48, max: 1418.92
Date: 08-05 at 16:42:27, iter: 19, new3, Khoo: 1054.61, current_best: 1230.58 best obj: 1230.58(6) mean: 1334.85, max: 1457.12
Date: 08-05 at 16:43:22, iter: 20, new3, Khoo: 1054.61, current_best: 1230.58 best obj: 1230.58(6) mean: 1400.94, max: 1544.86
Date: 08-05 at 16:44:21, iter: 21, new3, Khoo: 1054.61, current_best: 1230.58 best obj: 1230.58(6) mean: 1391.89, max: 1542.38
Date: 08-05 at 16:45:19, iter: 23, new3, Khoo: 1054.61, current_best: 1230.58 best obj: 1230.58(6) mean: 1503.91, max: 1953.75
Date: 08-05 at 16:46:12, iter: 24, new3, Khoo: 1054.61, current_best: 1227.74 best obj: 1227.74(6) mean: 1370.10, max: 1731.05
Date: 08-05 at 16:47:12, iter: 25, new3, Khoo: 1054.61, current_best: 1208.34 best obj: 1208.34(6) mean: 1286.29, max: 1617.69
Date: 08-05 at 16:48:16, iter: 26, new3, Khoo: 1054.61, current_best: 1207.26 best obj: 1207.26(6) mean: 1260.50, max: 1367.24
Date: 08-05 at 16:49:16, iter: 27, new3, Khoo: 1054.61, current_best: 1207.26 best obj: 1207.26(6) mean: 1291.31, max: 1425.78
Date: 08-05 at 16:50:02, iter: 28, new3, Khoo: 1054.61, current_best: 1207.26 best obj: 1207.26(6) mean: 1294.94, max: 1378.06
Date: 08-05 at 16:51:10, iter: 29, new3, Khoo: 1054.61, current_best: 1207.26 best obj: 1207.26(6) mean: 1259.48, max: 1305.92
Date: 08-05 at 16:52:03, iter: 31, new3, Khoo: 1054.61, current_best: 1207.26 best obj: 1207.26(6) mean: 1514.38, max: 1954.45
Date: 08-05 at 16:53:07, iter: 32, new3, Khoo: 1054.61, current_best: 1207.26 best obj: 1207.26(6) mean: 1419.80, max: 1924.36
Date: 08-05 at 16:53:58, iter: 33, new3, Khoo: 1054.61, current_best: 1161.66 best obj: 1161.66(6) mean: 1242.92, max: 1355.87
Date: 08-05 at 16:54:59, iter: 34, new3, Khoo: 1054.61, current_best: 1156.85 best obj: 1156.85(6) mean: 1245.40, max: 1361.69
Date: 08-05 at 16:55:59, iter: 35, new3, Khoo: 1054.61, current_best: 1148.04 best obj: 1148.04(6) mean: 1247.50, max: 1378.37
Date: 08-05 at 16:56:59, iter: 36, new3, Khoo: 1054.61, current_best: 1146.07 best obj: 1146.07(6) mean: 1213.07, max: 1310.32
Date: 08-05 at 16:57:53, iter: 37, new3, Khoo: 1054.61, current_best: 1146.07 best obj: 1146.07(6) mean: 1183.86, max: 1288.53
Date: 08-05 at 16:58:53, iter: 38, new3, Khoo: 1054.61, current_best: 1146.07 best obj: 1146.07(6) mean: 1201.88, max: 1355.59
Date: 08-05 at 16:59:49, iter: 39, new3, Khoo: 1054.61, current_best: 1145.65 best obj: 1145.65(6) mean: 1160.06, max: 1205.20
Date: 08-05 at 17:00:53, iter: 40, new3, Khoo: 1054.61, current_best: 1145.65 best obj: 1145.65(6) mean: 1194.34, max: 1260.72
Date: 08-05 at 17:01:58, iter: 41, new3, Khoo: 1054.61, current_best: 1145.65 best obj: 1145.65(6) mean: 1164.02, max: 1223.46
Date: 08-05 at 17:02:44, iter: 42, new3, Khoo: 1054.61, current_best: 1145.65 best obj: 1145.65(6) mean: 1224.33, max: 1300.09
Date: 08-05 at 17:03:34, iter: 43, new3, Khoo: 1054.61, current_best: 1131.04 best obj: 1131.04(6) mean: 1152.81, max: 1200.14
Date: 08-05 at 17:04:35, iter: 44, new3, Khoo: 1054.61, current_best: 1125.15 best obj: 1125.15(6) mean: 1188.32, max: 1232.80
Date: 08-05 at 17:05:27, iter: 45, new3, Khoo: 1054.61, current_best: 1125.08 best obj: 1125.08(6) mean: 1140.36, max: 1191.54
