Date: 07-12 at 06:32:52, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 1016.10(10) mean: 3181.95, max: 4203.04
Date: 07-12 at 06:33:46, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 867.81(9) mean: 3094.91, max: 4009.98
Date: 07-12 at 06:34:40, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 807.31(9) mean: 2670.17, max: 3907.61
Date: 07-12 at 06:35:29, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 767.04(8) mean: 2647.01, max: 3863.54
Date: 07-12 at 06:36:23, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 732.12(7) mean: 1581.44, max: 3041.81
Date: 07-12 at 06:37:18, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 732.12(7) mean: 897.44, max: 1092.32
Date: 07-12 at 06:38:06, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 732.12(7) mean: 914.82, max: 1128.16
Date: 07-12 at 06:39:00, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 688.52(5) mean: 825.55, max: 1031.74
Date: 07-12 at 06:39:47, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 666.66(5) mean: 768.93, max: 831.22
Date: 07-12 at 06:40:37, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 666.66(5) mean: 749.03, max: 853.39
Date: 07-12 at 06:41:26, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 666.66(5) mean: 738.87, max: 796.39
Date: 07-12 at 06:42:12, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 666.66(5) mean: 740.22, max: 840.29
Date: 07-12 at 06:43:00, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 666.66(5) mean: 725.53, max: 784.50
Date: 07-12 at 06:43:51, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 666.66(5) mean: 727.66, max: 797.81
Date: 07-12 at 06:44:35, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 666.66(5) mean: 666.66, max: 666.66
Date: 07-12 at 06:45:20, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 666.66(5) mean: 666.66, max: 666.66
Date: 07-12 at 06:46:06, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 666.66(5) mean: 666.66, max: 666.66
Date: 07-12 at 06:46:55, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 666.66(5) mean: 666.66, max: 666.66
Date: 07-12 at 06:47:40, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 666.66(5) mean: 666.66, max: 666.66
Date: 07-12 at 06:48:24, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 666.66(5) mean: 666.66, max: 666.66
Date: 07-12 at 06:49:09, iter: 21, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 666.66(5) mean: 666.66, max: 666.66
Date: 07-12 at 06:49:57, iter: 22, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 666.66(5) mean: 666.66, max: 666.66
Date: 07-12 at 06:50:45, iter: 23, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 666.66(5) mean: 666.66, max: 666.66
Date: 07-12 at 06:51:30, iter: 24, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 666.66(5) mean: 666.66, max: 666.66
Date: 07-12 at 06:52:14, iter: 25, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 666.66(5) mean: 666.66, max: 666.66
Date: 07-12 at 06:53:01, iter: 26, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 666.66(5) mean: 666.66, max: 666.66
Date: 07-12 at 06:53:50, iter: 27, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 666.66(5) mean: 666.66, max: 666.66
Date: 07-12 at 06:54:34, iter: 28, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 666.66(5) mean: 666.66, max: 666.66
Date: 07-12 at 06:55:18, iter: 29, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 666.66(5) mean: 666.66, max: 666.66
Date: 07-12 at 06:56:04, iter: 30, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 666.66(5) mean: 666.66, max: 666.66
Date: 07-12 at 06:56:52, iter: 31, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 666.66(5) mean: 666.66, max: 666.66
Date: 07-12 at 06:57:40, iter: 32, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 666.66(5) mean: 666.66, max: 666.66
Date: 07-12 at 06:58:24, iter: 33, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 666.66(5) mean: 666.66, max: 666.66
Date: 07-12 at 06:59:08, iter: 34, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 666.66(5) mean: 666.66, max: 666.66
Date: 07-12 at 06:59:54, iter: 35, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 666.66(5) mean: 666.66, max: 666.66
Date: 07-12 at 07:00:43, iter: 36, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 666.66(5) mean: 666.66, max: 666.66
Date: 07-12 at 07:01:27, iter: 37, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 666.66(5) mean: 666.66, max: 666.66
Date: 07-12 at 07:02:13, iter: 38, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 666.66(5) mean: 666.66, max: 666.66
Date: 07-12 at 07:02:58, iter: 39, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 666.66(5) mean: 666.66, max: 666.66
Date: 07-12 at 07:03:46, iter: 40, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 666.66(5) mean: 666.66, max: 666.66
Date: 07-12 at 07:04:35, iter: 41, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 666.66(5) mean: 666.66, max: 666.66
Date: 07-12 at 07:05:19, iter: 42, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 666.66(5) mean: 666.66, max: 666.66
Date: 07-12 at 07:06:04, iter: 43, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 666.66(5) mean: 666.66, max: 666.66
Date: 07-12 at 07:06:51, iter: 44, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 666.66(5) mean: 666.66, max: 666.66
Date: 07-12 at 07:07:41, iter: 45, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 666.66(5) mean: 666.66, max: 666.66
Date: 07-12 at 07:08:26, iter: 46, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 666.66(5) mean: 666.66, max: 666.66
Date: 07-12 at 07:09:10, iter: 47, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 666.66(5) mean: 666.66, max: 666.66
Date: 07-12 at 07:09:56, iter: 48, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 666.66(5) mean: 666.66, max: 666.66
Date: 07-12 at 07:10:43, iter: 49, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 666.66(5) mean: 666.66, max: 666.66
Date: 07-12 at 07:11:32, iter: 50, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 666.66(5) mean: 666.66, max: 666.66
Date: 07-12 at 07:12:16, iter: 51, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 666.66(5) mean: 666.66, max: 666.66
Date: 07-12 at 07:13:00, iter: 52, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 666.66(5) mean: 666.66, max: 666.66
Date: 07-12 at 07:13:47, iter: 53, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 666.66(5) mean: 666.66, max: 666.66
Date: 07-12 at 07:14:35, iter: 54, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 666.66(5) mean: 666.66, max: 666.66
Date: 07-12 at 07:15:21, iter: 55, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 666.66(5) mean: 666.66, max: 666.66
Date: 07-12 at 07:16:05, iter: 56, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 666.66(5) mean: 666.66, max: 666.66
Date: 07-12 at 07:16:51, iter: 57, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 666.66(5) mean: 666.66, max: 666.66
Date: 07-12 at 07:17:39, iter: 58, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 666.66(5) mean: 666.66, max: 666.66
Date: 07-12 at 07:18:27, iter: 59, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 666.66(5) mean: 666.66, max: 666.66
Date: 07-12 at 07:19:10, iter: 60, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 666.66(5) mean: 666.66, max: 666.66
Date: 07-12 at 07:19:55, iter: 61, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 666.66(5) mean: 666.66, max: 666.66
Date: 07-12 at 07:20:42, iter: 62, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 666.66(5) mean: 666.66, max: 666.66
Date: 07-12 at 07:21:31, iter: 63, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 666.66(5) mean: 666.66, max: 666.66
Date: 07-12 at 07:22:14, iter: 64, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 666.66(5) mean: 666.66, max: 666.66
Date: 07-12 at 07:22:59, iter: 65, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 666.66(5) mean: 666.66, max: 666.66
Date: 07-12 at 07:23:45, iter: 66, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 666.66(5) mean: 666.66, max: 666.66
Date: 07-12 at 07:24:33, iter: 67, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 666.66(5) mean: 666.66, max: 666.66
Date: 07-12 at 07:25:20, iter: 68, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 666.66(5) mean: 666.66, max: 666.66
Date: 07-12 at 07:26:03, iter: 69, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 666.66(5) mean: 666.66, max: 666.66
Date: 07-12 at 07:26:49, iter: 70, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 666.66(5) mean: 666.66, max: 666.66
Date: 07-12 at 07:27:36, iter: 71, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 666.66(5) mean: 666.66, max: 666.66
Date: 07-12 at 07:28:26, iter: 72, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 666.66(5) mean: 666.66, max: 666.66
Date: 07-12 at 07:29:09, iter: 73, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 666.66(5) mean: 666.66, max: 666.66
Date: 07-12 at 07:29:54, iter: 74, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56 best obj: 666.66(5) mean: 666.66, max: 666.66
