Date: 11-18 at 16:19:45, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 980.42(6), mean: 2440.96, max: 3649.70
Date: 11-18 at 16:20:44, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 927.20(6), mean: 2231.33, max: 3282.64
Date: 11-18 at 16:21:45, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 868.88(6), mean: 2117.33, max: 3075.20
Date: 11-18 at 16:22:48, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 853.80(6), mean: 1669.14, max: 2606.90
Date: 11-18 at 16:23:48, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 850.61(6), mean: 1404.43, max: 2336.90
Date: 11-18 at 16:24:49, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 850.61(6), mean: 1430.51, max: 2371.71
Date: 11-18 at 16:25:58, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 850.61(6), mean: 1007.89, max: 1153.58
Date: 11-18 at 16:26:59, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 850.61(6), mean: 1012.48, max: 1153.31
Date: 11-18 at 16:28:03, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 850.61(6), mean: 921.84, max: 1073.26
Date: 11-18 at 16:29:07, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 843.50(6), mean: 879.26, max: 937.47
Date: 11-18 at 16:30:09, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 825.47(6), mean: 858.60, max: 894.38
Date: 11-18 at 16:31:12, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 824.47(5), mean: 855.67, max: 915.27
Date: 11-18 at 16:32:09, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 815.18(5), mean: 882.32, max: 961.75
Date: 11-18 at 16:33:08, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 813.50(5), mean: 868.41, max: 951.47
Date: 11-18 at 16:34:11, #particle: 15, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 813.50(5), mean: 842.16, max: 877.79
Date: 11-18 at 16:35:07, #particle: 15, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 813.50(5), mean: 910.08, max: 959.50
Date: 11-18 at 16:36:09, #particle: 15, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 813.50(5), mean: 869.17, max: 899.31
Date: 11-18 at 16:37:10, #particle: 15, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 813.50(5), mean: 884.28, max: 921.76
Date: 11-18 at 16:38:09, #particle: 15, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 803.23(5), mean: 864.10, max: 950.05
Date: 11-18 at 16:39:10, #particle: 15, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 792.86(5), mean: 814.92, max: 883.45
Date: 11-18 at 16:40:11, #particle: 15, iter: 21, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 778.03(5), mean: 806.26, max: 864.14
Date: 11-18 at 16:41:06, #particle: 15, iter: 22, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 772.93(5), mean: 815.87, max: 861.54
Date: 11-18 at 16:42:03, #particle: 15, iter: 23, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 772.93(5), mean: 790.68, max: 866.74
Date: 11-18 at 16:43:03, #particle: 15, iter: 24, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 772.93(5), mean: 802.61, max: 904.75
Date: 11-18 at 16:44:00, #particle: 15, iter: 25, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 771.46(5), mean: 774.71, max: 795.82
Date: 11-18 at 16:44:58, #particle: 15, iter: 26, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 771.46(5), mean: 772.78, max: 773.70
Date: 11-18 at 16:45:55, #particle: 15, iter: 27, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 771.46(5), mean: 772.73, max: 772.93
Date: 11-18 at 16:46:54, #particle: 15, iter: 28, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 771.46(5), mean: 810.12, max: 819.78
Date: 11-18 at 16:47:52, #particle: 15, iter: 29, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 771.46(5), mean: 773.33, max: 777.56
Date: 11-18 at 16:48:49, #particle: 15, iter: 30, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 771.46(5), mean: 777.94, max: 819.78
Date: 11-18 at 16:49:48, #particle: 15, iter: 31, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 771.46(5), mean: 771.59, max: 773.31
Date: 11-18 at 16:50:48, #particle: 15, iter: 32, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 771.46(5), mean: 771.46, max: 771.46
Date: 11-18 at 16:51:43, #particle: 15, iter: 33, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 771.46(5), mean: 771.46, max: 771.46
Date: 11-18 at 16:52:41, #particle: 15, iter: 34, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 771.46(5), mean: 771.46, max: 771.46
Date: 11-18 at 16:53:38, #particle: 15, iter: 35, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 771.46(5), mean: 771.46, max: 771.46
